PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,12752
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,180019
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,8659
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,7429
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2576
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,9898
CHILD TOO YOUNG FOR SCHOOL,19,HOME,243278
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,12246
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,12444
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,179514
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,8741
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,7718
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,3079
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,10269
CHILD TOO YOUNG FOR SCHOOL,20,HOME,244090
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,11778
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,11942
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,178803
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,8711
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,7993
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,3068
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,10786
CHILD TOO YOUNG FOR SCHOOL,21,HOME,245694
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,11398
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,11975
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,177743
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,8366
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,8195
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2677
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,12444
CHILD TOO YOUNG FOR SCHOOL,22,HOME,247153
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,11062
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,11981
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,176305
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,8315
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,8467
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2415
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,18221
CHILD TOO YOUNG FOR SCHOOL,23,HOME,248509
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,10927
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,12505
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,174146
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,9118
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,8943
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2338
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,25537
CHILD TOO YOUNG FOR SCHOOL,24,HOME,254784
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,11062
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,12958
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,170225
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,10050
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,9390
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2491
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,24307
CHILD TOO YOUNG FOR SCHOOL,25,HOME,273607
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,11279
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,12889
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,149162
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,10269
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,9672
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2705
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,23973
CHILD TOO YOUNG FOR SCHOOL,26,HOME,294058
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,11830
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,13692
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,131198
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,10694
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,10114
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,2828
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,21586
CHILD TOO YOUNG FOR SCHOOL,27,HOME,319155
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,12372
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,13751
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,105483
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,11023
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,10365
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,2927
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,18474
CHILD TOO YOUNG FOR SCHOOL,28,HOME,346289
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,12621
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,13343
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,78176
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,10854
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,9972
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3317
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,14539
CHILD TOO YOUNG FOR SCHOOL,29,HOME,364739
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,16050
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,12558
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,58307
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,10706
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,10263
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4160
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,12116
CHILD TOO YOUNG FOR SCHOOL,30,HOME,370376
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,20471
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,12214
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,48784
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,11442
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,10464
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5354
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,10239
CHILD TOO YOUNG FOR SCHOOL,31,HOME,375337
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,25644
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,11426
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,40585
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,11634
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,11038
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,6479
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,9241
CHILD TOO YOUNG FOR SCHOOL,32,HOME,379494
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,30768
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,12759
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,31724
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,11596
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,11518
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,7542
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,9335
CHILD TOO YOUNG FOR SCHOOL,33,HOME,379445
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,32762
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,12936
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,24086
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,12026
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,11893
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,7770
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,8645
CHILD TOO YOUNG FOR SCHOOL,34,HOME,383800
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,31592
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,12035
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,18011
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,11331
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,11440
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,7031
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7401
CHILD TOO YOUNG FOR SCHOOL,35,HOME,392588
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,27697
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,10643
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,13157
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,10162
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,10568
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5461
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,5977
CHILD TOO YOUNG FOR SCHOOL,36,HOME,405246
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,21894
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,8755
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,9492
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,8560
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,9305
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4176
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4191
CHILD TOO YOUNG FOR SCHOOL,37,HOME,418981
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,15488
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,6149
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,6909
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,6234
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,8176
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3141
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3185
CHILD TOO YOUNG FOR SCHOOL,38,HOME,430291
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,10751
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4628
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,5203
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4046
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7108
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2215
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2324
CHILD TOO YOUNG FOR SCHOOL,39,HOME,438474
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,7243
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3244
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4043
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,2888
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5507
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1428
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1623
CHILD TOO YOUNG FOR SCHOOL,40,HOME,445723
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4360
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2398
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3292
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1836
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,3831
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,800
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1132
CHILD TOO YOUNG FOR SCHOOL,41,HOME,450198
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,2904
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1760
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,2740
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1184
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,2874
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,611
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,916
CHILD TOO YOUNG FOR SCHOOL,42,HOME,453150
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1768
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1492
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2348
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,903
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2049
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,461
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,770
CHILD TOO YOUNG FOR SCHOOL,43,HOME,455071
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1054
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1212
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2080
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,778
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1460
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,336
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,670
CHILD TOO YOUNG FOR SCHOOL,44,HOME,456363
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,726
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,939
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,1893
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,688
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1061
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,219
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,641
CHILD TOO YOUNG FOR SCHOOL,45,HOME,457515
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,391
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,839
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1634
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,564
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,762
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,180
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,594
CHILD TOO YOUNG FOR SCHOOL,46,HOME,458541
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,233
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,631
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1348
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,426
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,445
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,128
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,460
CHILD TOO YOUNG FOR SCHOOL,47,HOME,459525
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,126
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,417
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,975
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,229
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,330
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,73
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,240
CHILD TOO YOUNG FOR SCHOOL,48,HOME,460515
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,93
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,186
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,528
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,120
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,206
FULL-TIME WORKER,1,EATOUT,171
FULL-TIME WORKER,1,ESCORT,945
FULL-TIME WORKER,1,HOME,2264811
FULL-TIME WORKER,1,OTHER DISCRETIONARY,326
FULL-TIME WORKER,1,OTHER MAINTENANCE,1205
FULL-TIME WORKER,1,SHOPPING,653
FULL-TIME WORKER,1,SOCIAL,135
FULL-TIME WORKER,1,WORK,4007
FULL-TIME WORKER,1,WORK SUB-TOUR,88
FULL-TIME WORKER,2,EATOUT,474
FULL-TIME WORKER,2,ESCORT,2177
FULL-TIME WORKER,2,HOME,2258062
FULL-TIME WORKER,2,OTHER DISCRETIONARY,574
FULL-TIME WORKER,2,OTHER MAINTENANCE,2597
FULL-TIME WORKER,2,SHOPPING,1412
FULL-TIME WORKER,2,SOCIAL,326
FULL-TIME WORKER,2,WORK,10133
FULL-TIME WORKER,2,WORK SUB-TOUR,267
FULL-TIME WORKER,3,EATOUT,819
FULL-TIME WORKER,3,ESCORT,3703
FULL-TIME WORKER,3,HOME,2249490
FULL-TIME WORKER,3,OTHER DISCRETIONARY,991
FULL-TIME WORKER,3,OTHER MAINTENANCE,4200
FULL-TIME WORKER,3,SHOPPING,2162
FULL-TIME WORKER,3,SOCIAL,555
FULL-TIME WORKER,3,WORK,20681
FULL-TIME WORKER,3,WORK SUB-TOUR,556
FULL-TIME WORKER,4,EATOUT,2780
FULL-TIME WORKER,4,ESCORT,5989
FULL-TIME WORKER,4,HOME,2236320
FULL-TIME WORKER,4,OTHER DISCRETIONARY,1924
FULL-TIME WORKER,4,OTHER MAINTENANCE,6877
FULL-TIME WORKER,4,SHOPPING,3159
FULL-TIME WORKER,4,SOCIAL,1018
FULL-TIME WORKER,4,WORK,39785
FULL-TIME WORKER,4,WORK SUB-TOUR,965
FULL-TIME WORKER,5,EATOUT,4401
FULL-TIME WORKER,5,ESCORT,7829
FULL-TIME WORKER,5,HOME,2212230
FULL-TIME WORKER,5,OTHER DISCRETIONARY,4921
FULL-TIME WORKER,5,OTHER MAINTENANCE,9517
FULL-TIME WORKER,5,SHOPPING,3860
FULL-TIME WORKER,5,SOCIAL,1411
FULL-TIME WORKER,5,WORK,81400
FULL-TIME WORKER,5,WORK SUB-TOUR,1530
FULL-TIME WORKER,6,EATOUT,6027
FULL-TIME WORKER,6,ESCORT,11696
FULL-TIME WORKER,6,HOME,2166393
FULL-TIME WORKER,6,OTHER DISCRETIONARY,7553
FULL-TIME WORKER,6,OTHER MAINTENANCE,13865
FULL-TIME WORKER,6,SHOPPING,5280
FULL-TIME WORKER,6,SOCIAL,1862
FULL-TIME WORKER,6,WORK,161975
FULL-TIME WORKER,6,WORK SUB-TOUR,2138
FULL-TIME WORKER,7,EATOUT,7506
FULL-TIME WORKER,7,ESCORT,18876
FULL-TIME WORKER,7,HOME,2080476
FULL-TIME WORKER,7,OTHER DISCRETIONARY,9943
FULL-TIME WORKER,7,OTHER MAINTENANCE,20718
FULL-TIME WORKER,7,SHOPPING,8100
FULL-TIME WORKER,7,SOCIAL,2402
FULL-TIME WORKER,7,WORK,292187
FULL-TIME WORKER,7,WORK SUB-TOUR,2692
FULL-TIME WORKER,8,EATOUT,9092
FULL-TIME WORKER,8,ESCORT,32055
FULL-TIME WORKER,8,HOME,1946552
FULL-TIME WORKER,8,OTHER DISCRETIONARY,12438
FULL-TIME WORKER,8,OTHER MAINTENANCE,29182
FULL-TIME WORKER,8,SHOPPING,12172
FULL-TIME WORKER,8,SOCIAL,2998
FULL-TIME WORKER,8,WORK,485887
FULL-TIME WORKER,8,WORK SUB-TOUR,3612
FULL-TIME WORKER,9,EATOUT,11093
FULL-TIME WORKER,9,ESCORT,58930
FULL-TIME WORKER,9,HOME,1749583
FULL-TIME WORKER,9,OTHER DISCRETIONARY,16037
FULL-TIME WORKER,9,OTHER MAINTENANCE,39131
FULL-TIME WORKER,9,SHOPPING,18282
FULL-TIME WORKER,9,SOCIAL,4517
FULL-TIME WORKER,9,WORK,733691
FULL-TIME WORKER,9,WORK SUB-TOUR,5279
FULL-TIME WORKER,10,EATOUT,15984
FULL-TIME WORKER,10,ESCORT,96161
FULL-TIME WORKER,10,HOME,1481318
FULL-TIME WORKER,10,OTHER DISCRETIONARY,20753
FULL-TIME WORKER,10,OTHER MAINTENANCE,56921
FULL-TIME WORKER,10,SHOPPING,29050
FULL-TIME WORKER,10,SOCIAL,6008
FULL-TIME WORKER,10,WORK,935963
FULL-TIME WORKER,10,WORK SUB-TOUR,7581
FULL-TIME WORKER,11,EATOUT,18875
FULL-TIME WORKER,11,ESCORT,95493
FULL-TIME WORKER,11,HOME,1232847
FULL-TIME WORKER,11,OTHER DISCRETIONARY,26153
FULL-TIME WORKER,11,OTHER MAINTENANCE,68458
FULL-TIME WORKER,11,SHOPPING,37354
FULL-TIME WORKER,11,SOCIAL,7216
FULL-TIME WORKER,11,WORK,1102866
FULL-TIME WORKER,11,WORK SUB-TOUR,10698
FULL-TIME WORKER,12,EATOUT,18593
FULL-TIME WORKER,12,ESCORT,74318
FULL-TIME WORKER,12,HOME,1051939
FULL-TIME WORKER,12,OTHER DISCRETIONARY,31538
FULL-TIME WORKER,12,OTHER MAINTENANCE,68455
FULL-TIME WORKER,12,SHOPPING,38189
FULL-TIME WORKER,12,SOCIAL,7845
FULL-TIME WORKER,12,WORK,1221092
FULL-TIME WORKER,12,WORK SUB-TOUR,14728
FULL-TIME WORKER,13,EATOUT,19354
FULL-TIME WORKER,13,ESCORT,51097
FULL-TIME WORKER,13,HOME,925146
FULL-TIME WORKER,13,OTHER DISCRETIONARY,37801
FULL-TIME WORKER,13,OTHER MAINTENANCE,65720
FULL-TIME WORKER,13,SHOPPING,39990
FULL-TIME WORKER,13,SOCIAL,10503
FULL-TIME WORKER,13,WORK,1302452
FULL-TIME WORKER,13,WORK SUB-TOUR,20154
FULL-TIME WORKER,14,EATOUT,19575
FULL-TIME WORKER,14,ESCORT,36788
FULL-TIME WORKER,14,HOME,836012
FULL-TIME WORKER,14,OTHER DISCRETIONARY,42115
FULL-TIME WORKER,14,OTHER MAINTENANCE,62052
FULL-TIME WORKER,14,SHOPPING,40936
FULL-TIME WORKER,14,SOCIAL,12372
FULL-TIME WORKER,14,WORK,1348801
FULL-TIME WORKER,14,WORK SUB-TOUR,27974
FULL-TIME WORKER,15,EATOUT,19216
FULL-TIME WORKER,15,ESCORT,30586
FULL-TIME WORKER,15,HOME,784774
FULL-TIME WORKER,15,OTHER DISCRETIONARY,44115
FULL-TIME WORKER,15,OTHER MAINTENANCE,63964
FULL-TIME WORKER,15,SHOPPING,45164
FULL-TIME WORKER,15,SOCIAL,13702
FULL-TIME WORKER,15,WORK,1378892
FULL-TIME WORKER,15,WORK SUB-TOUR,40804
FULL-TIME WORKER,16,EATOUT,18860
FULL-TIME WORKER,16,ESCORT,27195
FULL-TIME WORKER,16,HOME,742269
FULL-TIME WORKER,16,OTHER DISCRETIONARY,43543
FULL-TIME WORKER,16,OTHER MAINTENANCE,63512
FULL-TIME WORKER,16,SHOPPING,48133
FULL-TIME WORKER,16,SOCIAL,14625
FULL-TIME WORKER,16,WORK,1398013
FULL-TIME WORKER,16,WORK SUB-TOUR,62279
FULL-TIME WORKER,17,EATOUT,21754
FULL-TIME WORKER,17,ESCORT,26464
FULL-TIME WORKER,17,HOME,717084
FULL-TIME WORKER,17,OTHER DISCRETIONARY,42165
FULL-TIME WORKER,17,OTHER MAINTENANCE,63841
FULL-TIME WORKER,17,SHOPPING,50372
FULL-TIME WORKER,17,SOCIAL,15804
FULL-TIME WORKER,17,WORK,1411394
FULL-TIME WORKER,17,WORK SUB-TOUR,110848
FULL-TIME WORKER,18,EATOUT,29095
FULL-TIME WORKER,18,ESCORT,26973
FULL-TIME WORKER,18,HOME,697574
FULL-TIME WORKER,18,OTHER DISCRETIONARY,40772
FULL-TIME WORKER,18,OTHER MAINTENANCE,65666
FULL-TIME WORKER,18,SHOPPING,53223
FULL-TIME WORKER,18,SOCIAL,17291
FULL-TIME WORKER,18,WORK,1413766
FULL-TIME WORKER,18,WORK SUB-TOUR,224835
FULL-TIME WORKER,19,EATOUT,36188
FULL-TIME WORKER,19,ESCORT,27974
FULL-TIME WORKER,19,HOME,684272
FULL-TIME WORKER,19,OTHER DISCRETIONARY,39155
FULL-TIME WORKER,19,OTHER MAINTENANCE,67881
FULL-TIME WORKER,19,SHOPPING,55668
FULL-TIME WORKER,19,SOCIAL,18012
FULL-TIME WORKER,19,WORK,1354882
FULL-TIME WORKER,19,WORK SUB-TOUR,328901
FULL-TIME WORKER,20,EATOUT,40678
FULL-TIME WORKER,20,ESCORT,28635
FULL-TIME WORKER,20,HOME,677345
FULL-TIME WORKER,20,OTHER DISCRETIONARY,36635
FULL-TIME WORKER,20,OTHER MAINTENANCE,69869
FULL-TIME WORKER,20,SHOPPING,56419
FULL-TIME WORKER,20,SOCIAL,18621
FULL-TIME WORKER,20,WORK,1342578
FULL-TIME WORKER,20,WORK SUB-TOUR,357691
FULL-TIME WORKER,21,EATOUT,38482
FULL-TIME WORKER,21,ESCORT,29152
FULL-TIME WORKER,21,HOME,676918
FULL-TIME WORKER,21,OTHER DISCRETIONARY,34595
FULL-TIME WORKER,21,OTHER MAINTENANCE,69457
FULL-TIME WORKER,21,SHOPPING,53826
FULL-TIME WORKER,21,SOCIAL,19042
FULL-TIME WORKER,21,WORK,1383431
FULL-TIME WORKER,21,WORK SUB-TOUR,275767
FULL-TIME WORKER,22,EATOUT,33340
FULL-TIME WORKER,22,ESCORT,30422
FULL-TIME WORKER,22,HOME,678621
FULL-TIME WORKER,22,OTHER DISCRETIONARY,33001
FULL-TIME WORKER,22,OTHER MAINTENANCE,67157
FULL-TIME WORKER,22,SHOPPING,51725
FULL-TIME WORKER,22,SOCIAL,19161
FULL-TIME WORKER,22,WORK,1419349
FULL-TIME WORKER,22,WORK SUB-TOUR,179399
FULL-TIME WORKER,23,EATOUT,30709
FULL-TIME WORKER,23,ESCORT,36211
FULL-TIME WORKER,23,HOME,685404
FULL-TIME WORKER,23,OTHER DISCRETIONARY,32475
FULL-TIME WORKER,23,OTHER MAINTENANCE,67305
FULL-TIME WORKER,23,SHOPPING,52574
FULL-TIME WORKER,23,SOCIAL,19769
FULL-TIME WORKER,23,WORK,1430629
FULL-TIME WORKER,23,WORK SUB-TOUR,120505
FULL-TIME WORKER,24,EATOUT,28907
FULL-TIME WORKER,24,ESCORT,43154
FULL-TIME WORKER,24,HOME,700258
FULL-TIME WORKER,24,OTHER DISCRETIONARY,33084
FULL-TIME WORKER,24,OTHER MAINTENANCE,67179
FULL-TIME WORKER,24,SHOPPING,55124
FULL-TIME WORKER,24,SOCIAL,20599
FULL-TIME WORKER,24,WORK,1419682
FULL-TIME WORKER,24,WORK SUB-TOUR,79319
FULL-TIME WORKER,25,EATOUT,29790
