ZONE,PER,QUANTITY
5374,PER08,14
5374,PER09,22
5374,PER10,28
5374,PER11,34
5374,PER12,39
5374,PER13,38
5374,PER14,39
5374,PER15,42
5374,PER16,42
5374,PER17,44
5374,PER18,48
5374,PER19,51
5374,PER20,45
5374,PER21,45
5374,PER22,42
5374,PER23,39
5374,PER24,42
5374,PER25,41
5374,PER26,43
5374,PER27,45
5374,PER28,51
5374,PER29,43
5374,PER30,46
5374,PER31,43
5374,PER32,46
5374,PER33,42
5374,PER34,41
5374,PER35,32
5374,PER36,27
5374,PER37,19
5374,PER38,13
5374,PER39,11
5374,PER40,11
5374,PER41,6
5374,PER42,6
5374,PER43,2
5374,PER44,1
5374,PER45,1
5374,PER46,1
5374,PER47,0
5374,PER48,0
5375,PER01,0
5375,PER02,1
5375,PER03,2
5375,PER04,3
5375,PER05,3
5375,PER06,4
5375,PER07,30
5375,PER08,120
5375,PER09,334
5375,PER10,589
5375,PER11,691
5375,PER12,712
5375,PER13,710
5375,PER14,721
5375,PER15,733
5375,PER16,742
5375,PER17,744
5375,PER18,736
5375,PER19,728
5375,PER20,733
5375,PER21,740
5375,PER22,748
5375,PER23,751
5375,PER24,736
5375,PER25,633
5375,PER26,566
5375,PER27,434
5375,PER28,312
5375,PER29,240
5375,PER30,208
5375,PER31,183
5375,PER32,144
5375,PER33,117
5375,PER34,97
5375,PER35,77
5375,PER36,56
5375,PER37,41
5375,PER38,36
5375,PER39,30
5375,PER40,23
5375,PER41,17
5375,PER42,7
5375,PER43,4
5375,PER44,2
5375,PER45,3
5375,PER46,4
5375,PER47,2
5375,PER48,1
5376,PER01,0
5376,PER02,0
5376,PER03,0
5376,PER04,0
5376,PER05,0
5376,PER06,0
5376,PER07,0
5376,PER08,0
5376,PER09,1
5376,PER10,1
5376,PER11,4
5376,PER12,3
5376,PER13,3
5376,PER14,7
5376,PER15,9
5376,PER16,8
5376,PER17,7
5376,PER18,5
5376,PER19,4
5376,PER20,4
5376,PER21,7
5376,PER22,7
5376,PER23,8
5376,PER24,6
5376,PER25,8
5376,PER26,9
5376,PER27,9
5376,PER28,8
5376,PER29,5
5376,PER30,8
5376,PER31,9
5376,PER32,6
5376,PER33,7
5376,PER34,7
5376,PER35,4
5376,PER36,3
5376,PER37,3
5376,PER38,3
5376,PER39,1
5376,PER40,1
5376,PER41,1
5376,PER42,1
5376,PER43,0
5376,PER44,0
5376,PER45,0
5376,PER46,1
5376,PER47,1
5376,PER48,1
5377,PER01,0
5377,PER02,2
5377,PER03,2
5377,PER04,4
5377,PER05,4
5377,PER06,6
5377,PER07,16
5377,PER08,25
5377,PER09,39
5377,PER10,68
5377,PER11,90
5377,PER12,82
5377,PER13,95
5377,PER14,109
5377,PER15,122
5377,PER16,136
5377,PER17,130
5377,PER18,128
5377,PER19,134
5377,PER20,130
5377,PER21,136
5377,PER22,135
5377,PER23,140
5377,PER24,146
5377,PER25,143
5377,PER26,159
5377,PER27,161
5377,PER28,150
5377,PER29,147
5377,PER30,144
5377,PER31,155
5377,PER32,146
5377,PER33,149
5377,PER34,123
5377,PER35,110
5377,PER36,85
5377,PER37,78
5377,PER38,51
5377,PER39,45
5377,PER40,31
5377,PER41,16
5377,PER42,10
5377,PER43,9
5377,PER44,5
5377,PER45,1
5377,PER46,0
5377,PER47,1
5377,PER48,1
5378,PER01,0
5378,PER02,1
5378,PER03,2
5378,PER04,2
5378,PER05,4
5378,PER06,8
5378,PER07,15
5378,PER08,35
5378,PER09,48
5378,PER10,73
5378,PER11,89
5378,PER12,101
5378,PER13,114
5378,PER14,131
5378,PER15,135
5378,PER16,137
5378,PER17,140
5378,PER18,165
5378,PER19,190
5378,PER20,198
5378,PER21,204
5378,PER22,195
5378,PER23,190
5378,PER24,189
5378,PER25,172
5378,PER26,169
5378,PER27,187
5378,PER28,164
5378,PER29,144
5378,PER30,142
5378,PER31,146
5378,PER32,149
5378,PER33,163
5378,PER34,161
5378,PER35,122
5378,PER36,102
5378,PER37,72
5378,PER38,60
5378,PER39,42
5378,PER40,27
5378,PER41,13
5378,PER42,12
5378,PER43,12
5378,PER44,12
5378,PER45,14
5378,PER46,8
5378,PER47,3
5378,PER48,1
5379,PER01,0
5379,PER02,0
5379,PER03,4
5379,PER04,4
5379,PER05,4
5379,PER06,4
5379,PER07,10
5379,PER08,10
5379,PER09,14
5379,PER10,14
5379,PER11,18
5379,PER12,16
5379,PER13,22
5379,PER14,25
5379,PER15,27
5379,PER16,31
5379,PER17,32
5379,PER18,35
5379,PER19,39
5379,PER20,38
5379,PER21,34
5379,PER22,29
5379,PER23,27
5379,PER24,29
5379,PER25,34
5379,PER26,45
5379,PER27,41
5379,PER28,49
5379,PER29,54
5379,PER30,51
5379,PER31,52
5379,PER32,52
5379,PER33,60
5379,PER34,50
5379,PER35,26
5379,PER36,15
5379,PER37,14
5379,PER38,13
5379,PER39,9
5379,PER40,4
5379,PER41,3
5379,PER42,3
5379,PER43,3
5379,PER44,2
5379,PER45,3
5379,PER46,2
5379,PER47,0
5379,PER48,0
5380,PER01,0
5380,PER02,0
5380,PER03,0
5380,PER04,0
5380,PER05,1
5380,PER06,2
5380,PER07,3
5380,PER08,6
5380,PER09,7
5380,PER10,10
5380,PER11,8
5380,PER12,8
5380,PER13,12
5380,PER14,9
5380,PER15,15
5380,PER16,15
5380,PER17,20
5380,PER18,23
5380,PER19,20
5380,PER20,21
5380,PER21,14
5380,PER22,12
5380,PER23,10
5380,PER24,12
5380,PER25,12
5380,PER26,12
5380,PER27,11
5380,PER28,11
5380,PER29,13
5380,PER30,12
5380,PER31,13
5380,PER32,14
5380,PER33,17
5380,PER34,12
5380,PER35,7
5380,PER36,4
5380,PER37,4
5380,PER38,1
5380,PER39,1
5380,PER40,1
5380,PER41,1
5380,PER42,0
5380,PER43,0
5380,PER44,0
5380,PER45,0
5380,PER46,0
5380,PER47,0
5380,PER48,0
5381,PER01,0
5381,PER02,0
5381,PER03,0
5381,PER04,0
5381,PER05,2
5381,PER06,8
5381,PER07,15
5381,PER08,21
5381,PER09,31
5381,PER10,31
5381,PER11,42
5381,PER12,56
5381,PER13,74
5381,PER14,91
5381,PER15,100
5381,PER16,101
5381,PER17,125
5381,PER18,134
5381,PER19,128
5381,PER20,128
5381,PER21,126
5381,PER22,123
5381,PER23,128
5381,PER24,104
5381,PER25,96
5381,PER26,91
5381,PER27,96
5381,PER28,84
5381,PER29,89
5381,PER30,78
5381,PER31,74
5381,PER32,62
5381,PER33,53
5381,PER34,40
5381,PER35,34
5381,PER36,34
5381,PER37,23
5381,PER38,17
5381,PER39,11
5381,PER40,11
5381,PER41,6
5381,PER42,6
5381,PER43,2
5381,PER44,0
5381,PER45,0
5381,PER46,0
5381,PER47,1
5381,PER48,1
5382,PER01,0
5382,PER02,0
5382,PER03,1
5382,PER04,1
5382,PER05,1
5382,PER06,1
5382,PER07,2
5382,PER08,1
5382,PER09,2
5382,PER10,3
5382,PER11,3
5382,PER12,3
5382,PER13,2
5382,PER14,2
5382,PER15,3
5382,PER16,2
5382,PER17,2
5382,PER18,3
5382,PER19,2
5382,PER20,3
5382,PER21,3
5382,PER22,3
5382,PER23,3
5382,PER24,2
5382,PER25,2
5382,PER26,3
5382,PER27,6
5382,PER28,6
5382,PER29,6
5382,PER30,8
5382,PER31,11
5382,PER32,18
5382,PER33,22
5382,PER34,20
5382,PER35,17
5382,PER36,15
5382,PER37,13
5382,PER38,9
5382,PER39,8
5382,PER40,0
5382,PER41,0
5382,PER42,0
5382,PER43,0
5382,PER44,0
5382,PER45,0
5382,PER46,0
5382,PER47,0
5382,PER48,0
5383,PER01,0
5383,PER02,1
5383,PER03,1
5383,PER04,0
5383,PER05,4
5383,PER06,6
5383,PER07,16
5383,PER08,14
5383,PER09,26
5383,PER10,37
5383,PER11,35
5383,PER12,39
5383,PER13,42
5383,PER14,46
5383,PER15,54
5383,PER16,50
5383,PER17,59
5383,PER18,66
5383,PER19,76
5383,PER20,69
5383,PER21,59
5383,PER22,58
5383,PER23,64
5383,PER24,68
5383,PER25,62
5383,PER26,52
5383,PER27,54
5383,PER28,48
5383,PER29,49
5383,PER30,51
5383,PER31,53
5383,PER32,46
5383,PER33,48
5383,PER34,37
5383,PER35,37
5383,PER36,30
5383,PER37,27
5383,PER38,20
5383,PER39,14
5383,PER40,8
5383,PER41,13
5383,PER42,11
5383,PER43,6
5383,PER44,5
5383,PER45,1
5383,PER46,1
5383,PER47,1
5383,PER48,1
5384,PER01,0
5384,PER02,0
5384,PER03,0
5384,PER04,0
5384,PER05,0
5384,PER06,0
5384,PER07,0
5384,PER08,0
5384,PER09,0
5384,PER10,2
5384,PER11,2
5384,PER12,2
5384,PER13,2
5384,PER14,7
5384,PER15,11
5384,PER16,10
5384,PER17,9
5384,PER18,11
5384,PER19,10
5384,PER20,10
5384,PER21,10
5384,PER22,6
5384,PER23,7
5384,PER24,9
5384,PER25,10
5384,PER26,9
5384,PER27,5
5384,PER28,6
5384,PER29,11
5384,PER30,12
5384,PER31,13
5384,PER32,17
5384,PER33,17
5384,PER34,17
5384,PER35,16
5384,PER36,12
5384,PER37,11
5384,PER38,11
5384,PER39,3
5384,PER40,1
5384,PER41,0
5384,PER42,0
5384,PER43,0
5384,PER44,0
5384,PER45,0
5384,PER46,0
5384,PER47,0
5384,PER48,0
5385,PER01,0
5385,PER02,0
5385,PER03,2
5385,PER04,3
5385,PER05,4
5385,PER06,8
5385,PER07,28
5385,PER08,93
5385,PER09,291
5385,PER10,480
5385,PER11,591
5385,PER12,634
5385,PER13,645
5385,PER14,660
5385,PER15,677
5385,PER16,682
5385,PER17,699
5385,PER18,704
5385,PER19,699
5385,PER20,709
5385,PER21,698
5385,PER22,691
5385,PER23,695
5385,PER24,702
5385,PER25,608
5385,PER26,524
5385,PER27,402
5385,PER28,312
5385,PER29,241
5385,PER30,214
5385,PER31,181
5385,PER32,144
5385,PER33,130
5385,PER34,121
5385,PER35,96
5385,PER36,72
5385,PER37,52
5385,PER38,39
5385,PER39,23
5385,PER40,14
5385,PER41,10
5385,PER42,8
5385,PER43,8
5385,PER44,9
5385,PER45,6
5385,PER46,6
5385,PER47,5
5385,PER48,1
5386,PER01,0
5386,PER02,0
5386,PER03,0
5386,PER04,3
5386,PER05,9
5386,PER06,15
5386,PER07,25
5386,PER08,36
5386,PER09,57
5386,PER10,78
5386,PER11,89
5386,PER12,93
5386,PER13,101
5386,PER14,115
5386,PER15,117
5386,PER16,113
5386,PER17,117
5386,PER18,123
5386,PER19,121
5386,PER20,130
5386,PER21,131
5386,PER22,129
5386,PER23,136
5386,PER24,130
5386,PER25,126
5386,PER26,117
5386,PER27,101
5386,PER28,94
5386,PER29,86
5386,PER30,86
5386,PER31,79
5386,PER32,67
5386,PER33,61
5386,PER34,60
5386,PER35,59
5386,PER36,47
5386,PER37,35
5386,PER38,26
5386,PER39,16
5386,PER40,10
5386,PER41,9
5386,PER42,5
5386,PER43,2
5386,PER44,3
5386,PER45,3
5386,PER46,3
5386,PER47,2
5386,PER48,1
5387,PER01,0
5387,PER02,0
5387,PER03,2
5387,PER04,3
5387,PER05,5
5387,PER06,7
5387,PER07,20
5387,PER08,41
5387,PER09,67
5387,PER10,89
5387,PER11,112
5387,PER12,124
5387,PER13,151
5387,PER14,165
5387,PER15,170
5387,PER16,195
5387,PER17,203
5387,PER18,201
5387,PER19,196
5387,PER20,198
5387,PER21,190
5387,PER22,204
5387,PER23,212
5387,PER24,205
5387,PER25,210
5387,PER26,212
5387,PER27,196
5387,PER28,192
5387,PER29,181
5387,PER30,170
5387,PER31,194
5387,PER32,184
5387,PER33,182
5387,PER34,180
5387,PER35,161
5387,PER36,129
5387,PER37,87
5387,PER38,60
5387,PER39,38
5387,PER40,24
5387,PER41,18
5387,PER42,11
5387,PER43,11
5387,PER44,8
5387,PER45,2
5387,PER46,0
5387,PER47,0
5387,PER48,0
5388,PER01,0
5388,PER02,1
5388,PER03,2
5388,PER04,7
5388,PER05,15
5388,PER06,17
5388,PER07,23
5388,PER08,38
5388,PER09,72
5388,PER10,113
5388,PER11,143
5388,PER12,159
5388,PER13,182
5388,PER14,196
5388,PER15,214
5388,PER16,217
5388,PER17,228
5388,PER18,241
5388,PER19,251
5388,PER20,245
5388,PER21,239
5388,PER22,239
5388,PER23,223
5388,PER24,219
5388,PER25,214
5388,PER26,212
5388,PER27,212
5388,PER28,216
5388,PER29,200
5388,PER30,199
5388,PER31,172
5388,PER32,132
5388,PER33,133
5388,PER34,128
5388,PER35,107
5388,PER36,80
5388,PER37,45
5388,PER38,47
5388,PER39,39
5388,PER40,24
5388,PER41,15
5388,PER42,10
5388,PER43,8
5388,PER44,6
5388,PER45,3
5388,PER46,2
5388,PER47,2
5388,PER48,2
5389,PER01,1
5389,PER02,2
5389,PER03,2
5389,PER04,3
5389,PER05,10
5389,PER06,18
5389,PER07,28
5389,PER08,61
5389,PER09,96
5389,PER10,123
5389,PER11,142
5389,PER12,163
5389,PER13,181
5389,PER14,193
5389,PER15,202
5389,PER16,211
5389,PER17,215
5389,PER18,221
5389,PER19,231
5389,PER20,222
5389,PER21,216
5389,PER22,204
5389,PER23,215
5389,PER24,220
5389,PER25,203
5389,PER26,189
5389,PER27,186
5389,PER28,162
5389,PER29,140
5389,PER30,135
5389,PER31,124
5389,PER32,105
5389,PER33,98
5389,PER34,75
5389,PER35,65
5389,PER36,43
5389,PER37,39
5389,PER38,19
5389,PER39,11
5389,PER40,11
5389,PER41,11
5389,PER42,5
5389,PER43,5
5389,PER44,3
5389,PER45,2
5389,PER46,1
5389,PER47,0
5389,PER48,0
5390,PER01,2
5390,PER02,2
5390,PER03,2
5390,PER04,2
5390,PER05,2
5390,PER06,7
5390,PER07,23
5390,PER08,84
5390,PER09,242
5390,PER10,386
5390,PER11,464
5390,PER12,480
5390,PER13,495
5390,PER14,503
5390,PER15,510
5390,PER16,520
5390,PER17,530
5390,PER18,532
5390,PER19,519
5390,PER20,521
5390,PER21,523
5390,PER22,514
5390,PER23,510
5390,PER24,509
5390,PER25,412
5390,PER26,362
5390,PER27,316
5390,PER28,233
5390,PER29,167
5390,PER30,139
5390,PER31,120
5390,PER32,99
5390,PER33,95
5390,PER34,77
5390,PER35,56
5390,PER36,43
5390,PER37,28
5390,PER38,13
5390,PER39,13
5390,PER40,12
5390,PER41,6
5390,PER42,8
5390,PER43,9
5390,PER44,6
5390,PER45,8
5390,PER46,5
5390,PER47,4
5390,PER48,4
5391,PER01,3
5391,PER02,7
5391,PER03,8
5391,PER04,10
5391,PER05,13
5391,PER06,24
5391,PER07,40
5391,PER08,50
5391,PER09,84
5391,PER10,110
5391,PER11,121
5391,PER12,127
5391,PER13,154
5391,PER14,144
5391,PER15,159
5391,PER16,178
5391,PER17,175
5391,PER18,185
5391,PER19,182
5391,PER20,184
5391,PER21,175
5391,PER22,186
5391,PER23,180
5391,PER24,185
5391,PER25,181
5391,PER26,166
5391,PER27,149
5391,PER28,138
5391,PER29,140
5391,PER30,138
5391,PER31,123
5391,PER32,125
5391,PER33,115
5391,PER34,106
5391,PER35,80
5391,PER36,69
5391,PER37,55
5391,PER38,49
5391,PER39,37
5391,PER40,20
5391,PER41,14
5391,PER42,10
5391,PER43,8
5391,PER44,6
5391,PER45,6
5391,PER46,2
5391,PER47,3
5391,PER48,3
5392,PER01,0
5392,PER02,0
5392,PER03,0
5392,PER04,0
5392,PER05,0
5392,PER06,2
5392,PER07,4
5392,PER08,4
5392,PER09,4
5392,PER10,5
5392,PER11,5
5392,PER12,4
5392,PER13,7
5392,PER14,7
5392,PER15,6
5392,PER16,5
5392,PER17,7
5392,PER18,12
5392,PER19,13
5392,PER20,14
5392,PER21,10
5392,PER22,10
5392,PER23,7
5392,PER24,4
5392,PER25,4
5392,PER26,4
5392,PER27,4
5392,PER28,4
5392,PER29,3
5392,PER30,4
5392,PER31,4
5392,PER32,4
5392,PER33,2
5392,PER34,0
5392,PER35,0
5392,PER36,0
5392,PER37,0
5392,PER38,0
5392,PER39,0
5392,PER40,0
5392,PER41,0
5392,PER42,0
5392,PER43,0
5392,PER44,0
5392,PER45,0
5392,PER46,0
5392,PER47,0
5392,PER48,0
5393,PER01,0
5393,PER02,0
5393,PER03,0
5393,PER04,0
5393,PER05,1
5393,PER06,3
5393,PER07,4
5393,PER08,5
5393,PER09,9
5393,PER10,12
5393,PER11,14
5393,PER12,17
5393,PER13,16
5393,PER14,20
5393,PER15,22
5393,PER16,24
5393,PER17,23
5393,PER18,21
5393,PER19,25
5393,PER20,26
5393,PER21,28
5393,PER22,27
5393,PER23,25
5393,PER24,29
5393,PER25,28
5393,PER26,23
5393,PER27,18
5393,PER28,21
5393,PER29,16
5393,PER30,12
5393,PER31,14
5393,PER32,11
5393,PER33,9
5393,PER34,7
5393,PER35,5
5393,PER36,4
5393,PER37,3
5393,PER38,1
5393,PER39,1
5393,PER40,1
5393,PER41,1
5393,PER42,1
5393,PER43,2
5393,PER44,2
5393,PER45,2
5393,PER46,2
5393,PER47,2
5393,PER48,1
5394,PER01,1
5394,PER02,1
5394,PER03,1
5394,PER04,0
5394,PER05,0
5394,PER06,0
5394,PER07,0
5394,PER08,0
5394,PER09,1
5394,PER10,1
5394,PER11,2
5394,PER12,4
5394,PER13,2
5394,PER14,5
5394,PER15,7
5394,PER16,5
5394,PER17,6
5394,PER18,6
5394,PER19,9
5394,PER20,9
5394,PER21,7
5394,PER22,6
5394,PER23,6
5394,PER24,10
5394,PER25,10
5394,PER26,4
5394,PER27,5
5394,PER28,5
5394,PER29,4
5394,PER30,6
5394,PER31,4
5394,PER32,3
5394,PER33,2
5394,PER34,3
5394,PER35,2
5394,PER36,2
5394,PER37,1
5394,PER38,0
5394,PER39,0
5394,PER40,0
5394,PER41,0
5394,PER42,0
5394,PER43,0
5394,PER44,0
5394,PER45,0
5394,PER46,0
5394,PER47,0
5394,PER48,0
5395,PER01,0
5395,PER02,0
5395,PER03,0
5395,PER04,0
5395,PER05,1
5395,PER06,2
5395,PER07,5
5395,PER08,9
5395,PER09,10
5395,PER10,17
5395,PER11,19
5395,PER12,23
5395,PER13,26
5395,PER14,27
5395,PER15,30
5395,PER16,31
5395,PER17,28
5395,PER18,31
5395,PER19,32
5395,PER20,31
5395,PER21,31
5395,PER22,34
5395,PER23,32
5395,PER24,30
5395,PER25,28
5395,PER26,25
5395,PER27,22
5395,PER28,18
5395,PER29,17
5395,PER30,13
5395,PER31,12
5395,PER32,11
5395,PER33,10
5395,PER34,7
5395,PER35,6
5395,PER36,5
5395,PER37,4
5395,PER38,3
5395,PER39,0
5395,PER40,0
5395,PER41,0
5395,PER42,0
5395,PER43,0
5395,PER44,0
5395,PER45,0
5395,PER46,0
5395,PER47,0
5395,PER48,0
5396,PER01,1
5396,PER02,2
5396,PER03,5
5396,PER04,10
5396,PER05,11
5396,PER06,15
5396,PER07,14
5396,PER08,18
5396,PER09,29
5396,PER10,37
5396,PER11,45
5396,PER12,56
5396,PER13,73
5396,PER14,80
5396,PER15,84
5396,PER16,84
5396,PER17,83
5396,PER18,101
5396,PER19,111
5396,PER20,109
5396,PER21,104
5396,PER22,91
5396,PER23,84
5396,PER24,81
5396,PER25,86
5396,PER26,78
5396,PER27,75
5396,PER28,71
5396,PER29,66
5396,PER30,58
5396,PER31,57
5396,PER32,54
5396,PER33,56
5396,PER34,42
5396,PER35,47
5396,PER36,40
5396,PER37,29
5396,PER38,21
5396,PER39,17
5396,PER40,10
5396,PER41,6
5396,PER42,5
5396,PER43,3
5396,PER44,4
5396,PER45,2
5396,PER46,2
5396,PER47,2
5396,PER48,1
5397,PER01,4
5397,PER02,12
5397,PER03,17
5397,PER04,33
5397,PER05,71
5397,PER06,114
5397,PER07,195
5397,PER08,335
5397,PER09,524
5397,PER10,627
5397,PER11,729
5397,PER12,806
5397,PER13,855
5397,PER14,907
5397,PER15,938
5397,PER16,954
5397,PER17,973
5397,PER18,990
5397,PER19,979
5397,PER20,963
5397,PER21,959
5397,PER22,958
5397,PER23,971
5397,PER24,971
5397,PER25,937
5397,PER26,896
5397,PER27,865
5397,PER28,799
5397,PER29,712
5397,PER30,628
5397,PER31,550
5397,PER32,443
5397,PER33,354
5397,PER34,298
5397,PER35,257
5397,PER36,207
5397,PER37,152
5397,PER38,84
5397,PER39,60
5397,PER40,39
5397,PER41,28
5397,PER42,21
5397,PER43,13
5397,PER44,10
5397,PER45,5
5397,PER46,5
5397,PER47,4
5397,PER48,4
5398,PER01,0
5398,PER02,0
5398,PER03,0
5398,PER04,1
5398,PER05,3
5398,PER06,6
5398,PER07,6
5398,PER08,9
5398,PER09,12
5398,PER10,17
5398,PER11,19
5398,PER12,23
5398,PER13,29
5398,PER14,34
5398,PER15,37
5398,PER16,38
5398,PER17,41
5398,PER18,49
5398,PER19,48
5398,PER20,56
5398,PER21,65
5398,PER22,64
5398,PER23,62
5398,PER24,57
5398,PER25,56
5398,PER26,51
5398,PER27,43
5398,PER28,31
5398,PER29,42
5398,PER30,46
5398,PER31,43
5398,PER32,38
5398,PER33,37
5398,PER34,36
5398,PER35,24
5398,PER36,17
5398,PER37,16
5398,PER38,11
5398,PER39,6
5398,PER40,3
5398,PER41,1
5398,PER42,0
5398,PER43,0
5398,PER44,2
5398,PER45,2
5398,PER46,1
5398,PER47,0
5398,PER48,0
5399,PER01,0
5399,PER02,0
5399,PER03,0
5399,PER04,0
5399,PER05,1
5399,PER06,5
5399,PER07,9
5399,PER08,14
5399,PER09,18
5399,PER10,34
5399,PER11,46
5399,PER12,52
5399,PER13,68
5399,PER14,75
5399,PER15,101
5399,PER16,102
5399,PER17,106
5399,PER18,108
5399,PER19,120
5399,PER20,117
5399,PER21,123
5399,PER22,119
5399,PER23,124
5399,PER24,131
5399,PER25,125
5399,PER26,113
5399,PER27,108
5399,PER28,96
5399,PER29,79
5399,PER30,82
5399,PER31,72
5399,PER32,77
5399,PER33,63
5399,PER34,53
5399,PER35,48
5399,PER36,38
5399,PER37,27
5399,PER38,28
5399,PER39,18
5399,PER40,11
5399,PER41,10
5399,PER42,8
5399,PER43,4
5399,PER44,4
5399,PER45,3
5399,PER46,2
5399,PER47,2
5399,PER48,2
5400,PER01,0
5400,PER02,1
5400,PER03,1
5400,PER04,1
5400,PER05,5
5400,PER06,8
5400,PER07,10
5400,PER08,18
5400,PER09,25
5400,PER10,42
5400,PER11,53
5400,PER12,49
5400,PER13,61
5400,PER14,65
5400,PER15,75
5400,PER16,89
5400,PER17,86
5400,PER18,90
5400,PER19,97
5400,PER20,97
5400,PER21,91
5400,PER22,90
5400,PER23,95
5400,PER24,90
5400,PER25,90
5400,PER26,97
5400,PER27,105
5400,PER28,87
5400,PER29,94
5400,PER30,117
5400,PER31,105
5400,PER32,93
5400,PER33,101
5400,PER34,99
5400,PER35,91
5400,PER36,73
5400,PER37,59
5400,PER38,41
5400,PER39,25
5400,PER40,22
5400,PER41,13
5400,PER42,8
5400,PER43,4
5400,PER44,2
5400,PER45,1
5400,PER46,0
5400,PER47,0
5400,PER48,0
5401,PER01,4
5401,PER02,6
5401,PER03,8
5401,PER04,16
5401,PER05,23
5401,PER06,59
5401,PER07,108
5401,PER08,182
5401,PER09,316
5401,PER10,457
5401,PER11,587
5401,PER12,685
5401,PER13,803
5401,PER14,877
5401,PER15,971
5401,PER16,1033
5401,PER17,1085
5401,PER18,1119
5401,PER19,1125
5401,PER20,1135
5401,PER21,1153
5401,PER22,1114
5401,PER23,1111
5401,PER24,1104
5401,PER25,1085
5401,PER26,1032
5401,PER27,964
5401,PER28,881
5401,PER29,861
5401,PER30,821
5401,PER31,798
5401,PER32,786
5401,PER33,757
5401,PER34,657
5401,PER35,576
5401,PER36,439
5401,PER37,346
5401,PER38,276
5401,PER39,213
5401,PER40,143
5401,PER41,100
5401,PER42,54
5401,PER43,29
5401,PER44,23
5401,PER45,20
5401,PER46,13
5401,PER47,8
5401,PER48,2
5402,PER01,0
5402,PER02,1
5402,PER03,3
5402,PER04,4
5402,PER05,5
5402,PER06,7
5402,PER07,18
5402,PER08,22
5402,PER09,36
5402,PER10,50
5402,PER11,56
5402,PER12,54
5402,PER13,58
5402,PER14,70
5402,PER15,79
5402,PER16,85
5402,PER17,95
5402,PER18,95
5402,PER19,106
5402,PER20,104
5402,PER21,91
5402,PER22,87
5402,PER23,79
5402,PER24,76
5402,PER25,84
5402,PER26,75
5402,PER27,68
5402,PER28,57
5402,PER29,62
5402,PER30,67
5402,PER31,96
5402,PER32,81
5402,PER33,73
5402,PER34,67
5402,PER35,55
5402,PER36,40
5402,PER37,35
5402,PER38,31
5402,PER39,22
5402,PER40,12
5402,PER41,8
5402,PER42,3
5402,PER43,3
5402,PER44,1
5402,PER45,0
5402,PER46,0
5402,PER47,0
5402,PER48,0
5403,PER01,0
5403,PER02,0
5403,PER03,0
5403,PER04,0
5403,PER05,1
5403,PER06,1
5403,PER07,3
5403,PER08,6
5403,PER09,11
5403,PER10,14
5403,PER11,21
5403,PER12,28
5403,PER13,31
5403,PER14,33
5403,PER15,37
5403,PER16,39
5403,PER17,38
5403,PER18,48
5403,PER19,65
5403,PER20,63
5403,PER21,55
5403,PER22,49
5403,PER23,49
5403,PER24,46
5403,PER25,42
5403,PER26,41
5403,PER27,37
5403,PER28,33
5403,PER29,31
5403,PER30,37
5403,PER31,36
5403,PER32,37
5403,PER33,35
5403,PER34,26
5403,PER35,18
5403,PER36,14
5403,PER37,7
5403,PER38,4
5403,PER39,5
5403,PER40,3
5403,PER41,1
5403,PER42,2
5403,PER43,1
5403,PER44,1
5403,PER45,0
5403,PER46,0
5403,PER47,0
5403,PER48,0
5404,PER01,0
5404,PER02,0
5404,PER03,0
5404,PER04,0
5404,PER05,0
5404,PER06,0
5404,PER07,1
5404,PER08,1
5404,PER09,1
5404,PER10,3
5404,PER11,2
5404,PER12,3
5404,PER13,5
5404,PER14,5
5404,PER15,4
5404,PER16,6
5404,PER17,8
5404,PER18,8
5404,PER19,6
5404,PER20,4
5404,PER21,3
5404,PER22,4
5404,PER23,4
5404,PER24,5
5404,PER25,5
5404,PER26,5
5404,PER27,2
5404,PER28,2
5404,PER29,1
5404,PER30,6
5404,PER31,6
5404,PER32,3
5404,PER33,2
5404,PER34,2
5404,PER35,2
5404,PER36,4
5404,PER37,2
5404,PER38,2
5404,PER39,2
5404,PER40,0
5404,PER41,0
5404,PER42,0
5404,PER43,3
5404,PER44,3
5404,PER45,3
5404,PER46,3
5404,PER47,0
5404,PER48,0
5405,PER01,0
5405,PER02,2
5405,PER03,3
5405,PER04,7
5405,PER05,19
5405,PER06,32
5405,PER07,55
5405,PER08,80
5405,PER09,118
5405,PER10,173
5405,PER11,230
5405,PER12,272
5405,PER13,322
5405,PER14,382
5405,PER15,405
5405,PER16,401
5405,PER17,437
5405,PER18,451
5405,PER19,446
5405,PER20,421
5405,PER21,421
5405,PER22,393
5405,PER23,413
5405,PER24,389
5405,PER25,371
5405,PER26,361
5405,PER27,341
5405,PER28,328
5405,PER29,330
5405,PER30,334
5405,PER31,326
5405,PER32,329
5405,PER33,303
5405,PER34,270
5405,PER35,246
5405,PER36,196
5405,PER37,151
5405,PER38,116
5405,PER39,84
5405,PER40,48
5405,PER41,30
5405,PER42,15
5405,PER43,12
5405,PER44,7
5405,PER45,6
5405,PER46,5
5405,PER47,4
5405,PER48,3
5406,PER01,0
5406,PER02,0
5406,PER03,0
5406,PER04,3
5406,PER05,1
5406,PER06,2
5406,PER07,2
5406,PER08,4
5406,PER09,9
5406,PER10,11
5406,PER11,14
5406,PER12,13
5406,PER13,12
5406,PER14,10
5406,PER15,11
5406,PER16,13
5406,PER17,19
5406,PER18,29
5406,PER19,35
5406,PER20,33
5406,PER21,31
5406,PER22,23
5406,PER23,19
