PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,13374
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,188707
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,9002
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,7876
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2708
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,10370
CHILD TOO YOUNG FOR SCHOOL,19,HOME,248937
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,12756
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,13038
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,188191
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,9072
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,8281
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,3268
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,10563
CHILD TOO YOUNG FOR SCHOOL,20,HOME,249506
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,12179
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,12529
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,187521
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,8930
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,8501
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,3300
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,11115
CHILD TOO YOUNG FOR SCHOOL,21,HOME,251213
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,11717
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,12525
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,186478
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,8669
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,8659
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2958
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,12726
CHILD TOO YOUNG FOR SCHOOL,22,HOME,252631
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,11477
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,12495
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,184990
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,8644
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,8870
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2689
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,18870
CHILD TOO YOUNG FOR SCHOOL,23,HOME,254097
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,11353
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,13076
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,182718
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,9396
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,9287
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2526
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,26735
CHILD TOO YOUNG FOR SCHOOL,24,HOME,260687
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,11554
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,13488
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,178561
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,10302
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,9796
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2541
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,25494
CHILD TOO YOUNG FOR SCHOOL,25,HOME,279973
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,11586
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,13220
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,157159
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,10656
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,10042
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2809
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,24979
CHILD TOO YOUNG FOR SCHOOL,26,HOME,301279
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,12432
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,13933
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,138359
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,11447
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,10708
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3023
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,22326
CHILD TOO YOUNG FOR SCHOOL,27,HOME,327672
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,13082
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,14163
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,111235
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,11399
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,10966
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3126
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,18876
CHILD TOO YOUNG FOR SCHOOL,28,HOME,356198
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,13316
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,13791
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,82496
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,11207
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,10689
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3498
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,14838
CHILD TOO YOUNG FOR SCHOOL,29,HOME,375278
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,16825
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,13029
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,61754
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,11251
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,10762
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4357
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,12254
CHILD TOO YOUNG FOR SCHOOL,30,HOME,381569
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,21265
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,12684
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,51680
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,11976
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,11086
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5614
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,10453
CHILD TOO YOUNG FOR SCHOOL,31,HOME,386725
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,26579
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,11814
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,43128
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,12014
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,11622
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,6869
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,9545
CHILD TOO YOUNG FOR SCHOOL,32,HOME,391300
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,31696
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,12791
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,33751
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,12127
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,11992
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,7947
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,9520
CHILD TOO YOUNG FOR SCHOOL,33,HOME,391536
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,34007
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,13068
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,25817
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,12445
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,12587
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,8109
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,8463
CHILD TOO YOUNG FOR SCHOOL,34,HOME,396098
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,32819
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,12180
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,19279
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,11507
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,11919
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,7263
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7119
CHILD TOO YOUNG FOR SCHOOL,35,HOME,406178
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,28647
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,10903
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,14066
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,10344
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,11076
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5702
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,5718
CHILD TOO YOUNG FOR SCHOOL,36,HOME,419208
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,22778
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,8936
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,10228
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,8725
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,9822
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4401
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4196
CHILD TOO YOUNG FOR SCHOOL,37,HOME,433268
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,15924
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,6318
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,7587
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,6444
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,8624
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3449
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3289
CHILD TOO YOUNG FOR SCHOOL,38,HOME,444710
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,11121
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4757
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,5696
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4273
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7368
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2448
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2367
CHILD TOO YOUNG FOR SCHOOL,39,HOME,453215
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,7652
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3328
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4470
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3120
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5580
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1651
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1607
CHILD TOO YOUNG FOR SCHOOL,40,HOME,460489
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4582
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2416
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3676
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,2005
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4053
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,960
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1178
CHILD TOO YOUNG FOR SCHOOL,41,HOME,465186
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,3082
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1870
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3117
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1328
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3066
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,729
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,1005
CHILD TOO YOUNG FOR SCHOOL,42,HOME,468255
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1907
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1559
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2654
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,969
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2193
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,542
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,872
CHILD TOO YOUNG FOR SCHOOL,43,HOME,470416
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1110
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1294
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2320
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,857
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1617
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,377
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,781
CHILD TOO YOUNG FOR SCHOOL,44,HOME,471831
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,740
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,1011
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2093
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,769
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1187
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,226
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,754
CHILD TOO YOUNG FOR SCHOOL,45,HOME,473102
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,382
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,876
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1798
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,566
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,867
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,192
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,622
CHILD TOO YOUNG FOR SCHOOL,46,HOME,474235
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,219
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,690
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1452
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,435
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,539
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,146
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,485
CHILD TOO YOUNG FOR SCHOOL,47,HOME,475371
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,100
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,428
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1051
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,230
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,387
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,79
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,277
CHILD TOO YOUNG FOR SCHOOL,48,HOME,476390
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,77
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,228
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,586
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,113
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,227
FULL-TIME WORKER,1,EATOUT,210
FULL-TIME WORKER,1,ESCORT,1268
FULL-TIME WORKER,1,HOME,2581049
FULL-TIME WORKER,1,OTHER DISCRETIONARY,349
FULL-TIME WORKER,1,OTHER MAINTENANCE,1395
FULL-TIME WORKER,1,SHOPPING,680
FULL-TIME WORKER,1,SOCIAL,182
FULL-TIME WORKER,1,WORK,4684
FULL-TIME WORKER,1,WORK SUB-TOUR,93
FULL-TIME WORKER,2,EATOUT,528
FULL-TIME WORKER,2,ESCORT,2758
FULL-TIME WORKER,2,HOME,2573136
FULL-TIME WORKER,2,OTHER DISCRETIONARY,672
FULL-TIME WORKER,2,OTHER MAINTENANCE,3045
FULL-TIME WORKER,2,SHOPPING,1553
FULL-TIME WORKER,2,SOCIAL,390
FULL-TIME WORKER,2,WORK,12374
FULL-TIME WORKER,2,WORK SUB-TOUR,319
FULL-TIME WORKER,3,EATOUT,957
FULL-TIME WORKER,3,ESCORT,4353
FULL-TIME WORKER,3,HOME,2562511
FULL-TIME WORKER,3,OTHER DISCRETIONARY,1129
FULL-TIME WORKER,3,OTHER MAINTENANCE,4897
FULL-TIME WORKER,3,SHOPPING,2495
FULL-TIME WORKER,3,SOCIAL,597
FULL-TIME WORKER,3,WORK,25100
FULL-TIME WORKER,3,WORK SUB-TOUR,682
FULL-TIME WORKER,4,EATOUT,3279
FULL-TIME WORKER,4,ESCORT,6960
FULL-TIME WORKER,4,HOME,2546695
FULL-TIME WORKER,4,OTHER DISCRETIONARY,2071
FULL-TIME WORKER,4,OTHER MAINTENANCE,7964
FULL-TIME WORKER,4,SHOPPING,3688
FULL-TIME WORKER,4,SOCIAL,1140
FULL-TIME WORKER,4,WORK,47747
FULL-TIME WORKER,4,WORK SUB-TOUR,1157
FULL-TIME WORKER,5,EATOUT,5189
FULL-TIME WORKER,5,ESCORT,9061
FULL-TIME WORKER,5,HOME,2518165
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5311
FULL-TIME WORKER,5,OTHER MAINTENANCE,10891
FULL-TIME WORKER,5,SHOPPING,4595
FULL-TIME WORKER,5,SOCIAL,1541
FULL-TIME WORKER,5,WORK,95999
FULL-TIME WORKER,5,WORK SUB-TOUR,1851
FULL-TIME WORKER,6,EATOUT,6969
FULL-TIME WORKER,6,ESCORT,13388
FULL-TIME WORKER,6,HOME,2465456
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8419
FULL-TIME WORKER,6,OTHER MAINTENANCE,15716
FULL-TIME WORKER,6,SHOPPING,6207
FULL-TIME WORKER,6,SOCIAL,2007
FULL-TIME WORKER,6,WORK,188303
FULL-TIME WORKER,6,WORK SUB-TOUR,2571
FULL-TIME WORKER,7,EATOUT,8524
FULL-TIME WORKER,7,ESCORT,21452
FULL-TIME WORKER,7,HOME,2366870
FULL-TIME WORKER,7,OTHER DISCRETIONARY,10926
FULL-TIME WORKER,7,OTHER MAINTENANCE,23304
FULL-TIME WORKER,7,SHOPPING,9289
FULL-TIME WORKER,7,SOCIAL,2662
FULL-TIME WORKER,7,WORK,336970
FULL-TIME WORKER,7,WORK SUB-TOUR,3228
FULL-TIME WORKER,8,EATOUT,10171
FULL-TIME WORKER,8,ESCORT,36167
FULL-TIME WORKER,8,HOME,2214260
FULL-TIME WORKER,8,OTHER DISCRETIONARY,13473
FULL-TIME WORKER,8,OTHER MAINTENANCE,32810
FULL-TIME WORKER,8,SHOPPING,13955
FULL-TIME WORKER,8,SOCIAL,3419
FULL-TIME WORKER,8,WORK,557802
FULL-TIME WORKER,8,WORK SUB-TOUR,4317
FULL-TIME WORKER,9,EATOUT,12591
FULL-TIME WORKER,9,ESCORT,65714
FULL-TIME WORKER,9,HOME,1989102
FULL-TIME WORKER,9,OTHER DISCRETIONARY,17567
FULL-TIME WORKER,9,OTHER MAINTENANCE,44379
FULL-TIME WORKER,9,SHOPPING,20618
FULL-TIME WORKER,9,SOCIAL,5029
FULL-TIME WORKER,9,WORK,837846
FULL-TIME WORKER,9,WORK SUB-TOUR,6186
FULL-TIME WORKER,10,EATOUT,17754
FULL-TIME WORKER,10,ESCORT,105539
FULL-TIME WORKER,10,HOME,1686322
FULL-TIME WORKER,10,OTHER DISCRETIONARY,23242
FULL-TIME WORKER,10,OTHER MAINTENANCE,63691
FULL-TIME WORKER,10,SHOPPING,32603
FULL-TIME WORKER,10,SOCIAL,6755
FULL-TIME WORKER,10,WORK,1066642
FULL-TIME WORKER,10,WORK SUB-TOUR,8853
FULL-TIME WORKER,11,EATOUT,20807
FULL-TIME WORKER,11,ESCORT,105759
FULL-TIME WORKER,11,HOME,1406606
FULL-TIME WORKER,11,OTHER DISCRETIONARY,30132
FULL-TIME WORKER,11,OTHER MAINTENANCE,77273
FULL-TIME WORKER,11,SHOPPING,41914
FULL-TIME WORKER,11,SOCIAL,8229
FULL-TIME WORKER,11,WORK,1253781
FULL-TIME WORKER,11,WORK SUB-TOUR,12429
FULL-TIME WORKER,12,EATOUT,20748
FULL-TIME WORKER,12,ESCORT,82859
FULL-TIME WORKER,12,HOME,1202566
FULL-TIME WORKER,12,OTHER DISCRETIONARY,36507
FULL-TIME WORKER,12,OTHER MAINTENANCE,77257
FULL-TIME WORKER,12,SHOPPING,43329
FULL-TIME WORKER,12,SOCIAL,9086
FULL-TIME WORKER,12,WORK,1386766
FULL-TIME WORKER,12,WORK SUB-TOUR,16999
FULL-TIME WORKER,13,EATOUT,22303
FULL-TIME WORKER,13,ESCORT,57128
FULL-TIME WORKER,13,HOME,1058952
FULL-TIME WORKER,13,OTHER DISCRETIONARY,43776
FULL-TIME WORKER,13,OTHER MAINTENANCE,74311
FULL-TIME WORKER,13,SHOPPING,46051
FULL-TIME WORKER,13,SOCIAL,11965
FULL-TIME WORKER,13,WORK,1478961
FULL-TIME WORKER,13,WORK SUB-TOUR,23026
FULL-TIME WORKER,14,EATOUT,22255
FULL-TIME WORKER,14,ESCORT,40931
FULL-TIME WORKER,14,HOME,957404
FULL-TIME WORKER,14,OTHER DISCRETIONARY,48914
FULL-TIME WORKER,14,OTHER MAINTENANCE,71160
FULL-TIME WORKER,14,SHOPPING,46702
FULL-TIME WORKER,14,SOCIAL,13930
FULL-TIME WORKER,14,WORK,1530436
FULL-TIME WORKER,14,WORK SUB-TOUR,32042
FULL-TIME WORKER,15,EATOUT,21775
FULL-TIME WORKER,15,ESCORT,34073
FULL-TIME WORKER,15,HOME,899562
FULL-TIME WORKER,15,OTHER DISCRETIONARY,51551
FULL-TIME WORKER,15,OTHER MAINTENANCE,73765
FULL-TIME WORKER,15,SHOPPING,51876
FULL-TIME WORKER,15,SOCIAL,15635
FULL-TIME WORKER,15,WORK,1563885
FULL-TIME WORKER,15,WORK SUB-TOUR,47011
FULL-TIME WORKER,16,EATOUT,21516
FULL-TIME WORKER,16,ESCORT,30583
FULL-TIME WORKER,16,HOME,851032
FULL-TIME WORKER,16,OTHER DISCRETIONARY,50900
FULL-TIME WORKER,16,OTHER MAINTENANCE,73515
FULL-TIME WORKER,16,SHOPPING,55490
FULL-TIME WORKER,16,SOCIAL,16508
FULL-TIME WORKER,16,WORK,1585359
FULL-TIME WORKER,16,WORK SUB-TOUR,71307
FULL-TIME WORKER,17,EATOUT,24879
FULL-TIME WORKER,17,ESCORT,29532
FULL-TIME WORKER,17,HOME,822669
FULL-TIME WORKER,17,OTHER DISCRETIONARY,49337
FULL-TIME WORKER,17,OTHER MAINTENANCE,74030
FULL-TIME WORKER,17,SHOPPING,57843
FULL-TIME WORKER,17,SOCIAL,17805
FULL-TIME WORKER,17,WORK,1600667
FULL-TIME WORKER,17,WORK SUB-TOUR,126508
FULL-TIME WORKER,18,EATOUT,33245
FULL-TIME WORKER,18,ESCORT,30353
FULL-TIME WORKER,18,HOME,800604
FULL-TIME WORKER,18,OTHER DISCRETIONARY,47496
FULL-TIME WORKER,18,OTHER MAINTENANCE,76145
FULL-TIME WORKER,18,SHOPPING,61276
FULL-TIME WORKER,18,SOCIAL,19742
FULL-TIME WORKER,18,WORK,1602460
FULL-TIME WORKER,18,WORK SUB-TOUR,257716
FULL-TIME WORKER,19,EATOUT,41429
FULL-TIME WORKER,19,ESCORT,31278
FULL-TIME WORKER,19,HOME,784996
FULL-TIME WORKER,19,OTHER DISCRETIONARY,45157
FULL-TIME WORKER,19,OTHER MAINTENANCE,79114
FULL-TIME WORKER,19,SHOPPING,64439
FULL-TIME WORKER,19,SOCIAL,20621
FULL-TIME WORKER,19,WORK,1535273
FULL-TIME WORKER,19,WORK SUB-TOUR,377067
FULL-TIME WORKER,20,EATOUT,46138
FULL-TIME WORKER,20,ESCORT,32447
FULL-TIME WORKER,20,HOME,777962
FULL-TIME WORKER,20,OTHER DISCRETIONARY,42484
FULL-TIME WORKER,20,OTHER MAINTENANCE,80814
FULL-TIME WORKER,20,SHOPPING,64868
FULL-TIME WORKER,20,SOCIAL,21191
FULL-TIME WORKER,20,WORK,1521154
FULL-TIME WORKER,20,WORK SUB-TOUR,408212
FULL-TIME WORKER,21,EATOUT,43777
FULL-TIME WORKER,21,ESCORT,32963
FULL-TIME WORKER,21,HOME,777116
FULL-TIME WORKER,21,OTHER DISCRETIONARY,39802
FULL-TIME WORKER,21,OTHER MAINTENANCE,79717
FULL-TIME WORKER,21,SHOPPING,61907
FULL-TIME WORKER,21,SOCIAL,21598
FULL-TIME WORKER,21,WORK,1569069
FULL-TIME WORKER,21,WORK SUB-TOUR,314568
FULL-TIME WORKER,22,EATOUT,38460
FULL-TIME WORKER,22,ESCORT,33832
FULL-TIME WORKER,22,HOME,778916
FULL-TIME WORKER,22,OTHER DISCRETIONARY,38160
FULL-TIME WORKER,22,OTHER MAINTENANCE,77465
FULL-TIME WORKER,22,SHOPPING,59809
FULL-TIME WORKER,22,SOCIAL,21912
FULL-TIME WORKER,22,WORK,1609761
FULL-TIME WORKER,22,WORK SUB-TOUR,205146
FULL-TIME WORKER,23,EATOUT,35401
FULL-TIME WORKER,23,ESCORT,40236
FULL-TIME WORKER,23,HOME,786226
FULL-TIME WORKER,23,OTHER DISCRETIONARY,37657
FULL-TIME WORKER,23,OTHER MAINTENANCE,77308
FULL-TIME WORKER,23,SHOPPING,60872
FULL-TIME WORKER,23,SOCIAL,22569
FULL-TIME WORKER,23,WORK,1622354
FULL-TIME WORKER,23,WORK SUB-TOUR,138170
FULL-TIME WORKER,24,EATOUT,33178
FULL-TIME WORKER,24,ESCORT,48029
FULL-TIME WORKER,24,HOME,803130
FULL-TIME WORKER,24,OTHER DISCRETIONARY,38178
FULL-TIME WORKER,24,OTHER MAINTENANCE,77175
FULL-TIME WORKER,24,SHOPPING,63711
FULL-TIME WORKER,24,SOCIAL,23473
FULL-TIME WORKER,24,WORK,1610461
FULL-TIME WORKER,24,WORK SUB-TOUR,91180
