ZONE,PER,QUANTITY
2379,PER18,1924
2379,PER19,1948
2379,PER20,1942
2379,PER21,1894
2379,PER22,1854
2379,PER23,1826
2379,PER24,1804
2379,PER25,1636
2379,PER26,1528
2379,PER27,1356
2379,PER28,1155
2379,PER29,991
2379,PER30,901
2379,PER31,811
2379,PER32,752
2379,PER33,687
2379,PER34,593
2379,PER35,489
2379,PER36,381
2379,PER37,288
2379,PER38,219
2379,PER39,141
2379,PER40,96
2379,PER41,66
2379,PER42,57
2379,PER43,32
2379,PER44,31
2379,PER45,28
2379,PER46,16
2379,PER47,10
2379,PER48,5
2380,PER01,0
2380,PER02,0
2380,PER03,0
2380,PER04,1
2380,PER05,2
2380,PER06,6
2380,PER07,13
2380,PER08,19
2380,PER09,42
2380,PER10,82
2380,PER11,82
2380,PER12,71
2380,PER13,81
2380,PER14,84
2380,PER15,90
2380,PER16,96
2380,PER17,102
2380,PER18,121
2380,PER19,165
2380,PER20,150
2380,PER21,143
2380,PER22,116
2380,PER23,111
2380,PER24,106
2380,PER25,95
2380,PER26,101
2380,PER27,99
2380,PER28,92
2380,PER29,87
2380,PER30,102
2380,PER31,106
2380,PER32,93
2380,PER33,84
2380,PER34,61
2380,PER35,58
2380,PER36,47
2380,PER37,30
2380,PER38,29
2380,PER39,15
2380,PER40,17
2380,PER41,9
2380,PER42,5
2380,PER43,0
2380,PER44,0
2380,PER45,0
2380,PER46,0
2380,PER47,0
2380,PER48,1
2381,PER01,1
2381,PER02,7
2381,PER03,13
2381,PER04,24
2381,PER05,34
2381,PER06,49
2381,PER07,70
2381,PER08,120
2381,PER09,176
2381,PER10,262
2381,PER11,331
2381,PER12,378
2381,PER13,408
2381,PER14,441
2381,PER15,487
2381,PER16,511
2381,PER17,543
2381,PER18,606
2381,PER19,654
2381,PER20,685
2381,PER21,625
2381,PER22,569
2381,PER23,566
2381,PER24,548
2381,PER25,528
2381,PER26,510
2381,PER27,478
2381,PER28,457
2381,PER29,474
2381,PER30,462
2381,PER31,443
2381,PER32,417
2381,PER33,384
2381,PER34,359
2381,PER35,290
2381,PER36,248
2381,PER37,184
2381,PER38,129
2381,PER39,99
2381,PER40,61
2381,PER41,42
2381,PER42,31
2381,PER43,20
2381,PER44,12
2381,PER45,9
2381,PER46,9
2381,PER47,7
2381,PER48,2
2382,PER01,2
2382,PER02,4
2382,PER03,7
2382,PER04,12
2382,PER05,25
2382,PER06,40
2382,PER07,83
2382,PER08,127
2382,PER09,175
2382,PER10,227
2382,PER11,271
2382,PER12,304
2382,PER13,311
2382,PER14,335
2382,PER15,348
2382,PER16,368
2382,PER17,380
2382,PER18,424
2382,PER19,446
2382,PER20,443
2382,PER21,416
2382,PER22,406
2382,PER23,394
2382,PER24,374
2382,PER25,358
2382,PER26,340
2382,PER27,319
2382,PER28,317
2382,PER29,283
2382,PER30,234
2382,PER31,189
2382,PER32,167
2382,PER33,129
2382,PER34,101
2382,PER35,76
2382,PER36,62
2382,PER37,53
2382,PER38,46
2382,PER39,34
2382,PER40,28
2382,PER41,20
2382,PER42,16
2382,PER43,7
2382,PER44,6
2382,PER45,3
2382,PER46,3
2382,PER47,2
2382,PER48,0
2383,PER01,1
2383,PER02,1
2383,PER03,0
2383,PER04,3
2383,PER05,6
2383,PER06,9
2383,PER07,15
2383,PER08,22
2383,PER09,33
2383,PER10,45
2383,PER11,57
2383,PER12,65
2383,PER13,73
2383,PER14,81
2383,PER15,94
2383,PER16,101
2383,PER17,121
2383,PER18,156
2383,PER19,187
2383,PER20,180
2383,PER21,164
2383,PER22,137
2383,PER23,128
2383,PER24,109
2383,PER25,108
2383,PER26,106
2383,PER27,95
2383,PER28,85
2383,PER29,87
2383,PER30,77
2383,PER31,60
2383,PER32,51
2383,PER33,44
2383,PER34,43
2383,PER35,35
2383,PER36,24
2383,PER37,19
2383,PER38,17
2383,PER39,12
2383,PER40,8
2383,PER41,4
2383,PER42,5
2383,PER43,4
2383,PER44,3
2383,PER45,3
2383,PER46,2
2383,PER47,2
2383,PER48,1
2384,PER01,2
2384,PER02,5
2384,PER03,5
2384,PER04,8
2384,PER05,9
2384,PER06,25
2384,PER07,43
2384,PER08,66
2384,PER09,107
2384,PER10,154
2384,PER11,182
2384,PER12,206
2384,PER13,242
2384,PER14,266
2384,PER15,300
2384,PER16,314
2384,PER17,337
2384,PER18,387
2384,PER19,432
2384,PER20,455
2384,PER21,426
2384,PER22,375
2384,PER23,361
2384,PER24,333
2384,PER25,314
2384,PER26,299
2384,PER27,303
2384,PER28,318
2384,PER29,304
2384,PER30,284
2384,PER31,264
2384,PER32,241
2384,PER33,221
2384,PER34,195
2384,PER35,155
2384,PER36,122
2384,PER37,86
2384,PER38,64
2384,PER39,41
2384,PER40,34
2384,PER41,22
2384,PER42,18
2384,PER43,13
2384,PER44,10
2384,PER45,6
2384,PER46,6
2384,PER47,1
2384,PER48,1
2385,PER01,3
2385,PER02,4
2385,PER03,5
2385,PER04,12
2385,PER05,24
2385,PER06,43
2385,PER07,68
2385,PER08,99
2385,PER09,150
2385,PER10,212
2385,PER11,266
2385,PER12,307
2385,PER13,351
2385,PER14,367
2385,PER15,404
2385,PER16,404
2385,PER17,449
2385,PER18,505
2385,PER19,573
2385,PER20,600
2385,PER21,583
2385,PER22,537
2385,PER23,511
2385,PER24,489
2385,PER25,452
2385,PER26,445
2385,PER27,450
2385,PER28,440
2385,PER29,433
2385,PER30,422
2385,PER31,422
2385,PER32,404
2385,PER33,368
2385,PER34,322
2385,PER35,270
2385,PER36,213
2385,PER37,138
2385,PER38,111
2385,PER39,73
2385,PER40,67
2385,PER41,52
2385,PER42,37
2385,PER43,23
2385,PER44,11
2385,PER45,6
2385,PER46,5
2385,PER47,4
2385,PER48,2
2386,PER01,0
2386,PER02,2
2386,PER03,8
2386,PER04,24
2386,PER05,64
2386,PER06,93
2386,PER07,156
2386,PER08,242
2386,PER09,373
2386,PER10,493
2386,PER11,575
2386,PER12,617
2386,PER13,674
2386,PER14,717
2386,PER15,773
2386,PER16,793
2386,PER17,851
2386,PER18,949
2386,PER19,1019
2386,PER20,1032
2386,PER21,1002
2386,PER22,976
2386,PER23,967
2386,PER24,937
2386,PER25,897
2386,PER26,880
2386,PER27,852
2386,PER28,825
2386,PER29,816
2386,PER30,778
2386,PER31,677
2386,PER32,641
2386,PER33,597
2386,PER34,515
2386,PER35,437
2386,PER36,346
2386,PER37,280
2386,PER38,221
2386,PER39,145
2386,PER40,104
2386,PER41,71
2386,PER42,49
2386,PER43,34
2386,PER44,28
2386,PER45,17
2386,PER46,12
2386,PER47,8
2386,PER48,3
2387,PER01,0
2387,PER02,3
2387,PER03,1
2387,PER04,2
2387,PER05,8
2387,PER06,11
2387,PER07,24
2387,PER08,75
2387,PER09,155
2387,PER10,237
2387,PER11,293
2387,PER12,308
2387,PER13,328
2387,PER14,334
2387,PER15,346
2387,PER16,356
2387,PER17,377
2387,PER18,418
2387,PER19,433
2387,PER20,433
2387,PER21,425
2387,PER22,391
2387,PER23,370
2387,PER24,341
2387,PER25,299
2387,PER26,256
2387,PER27,211
2387,PER28,168
2387,PER29,134
2387,PER30,117
2387,PER31,94
2387,PER32,68
2387,PER33,54
2387,PER34,41
2387,PER35,36
2387,PER36,29
2387,PER37,28
2387,PER38,21
2387,PER39,14
2387,PER40,10
2387,PER41,6
2387,PER42,5
2387,PER43,4
2387,PER44,2
2387,PER45,5
2387,PER46,2
2387,PER47,2
2387,PER48,2
2388,PER01,3
2388,PER02,4
2388,PER03,7
2388,PER04,17
2388,PER05,28
2388,PER06,46
2388,PER07,80
2388,PER08,124
2388,PER09,255
2388,PER10,356
2388,PER11,392
2388,PER12,411
2388,PER13,429
2388,PER14,433
2388,PER15,448
2388,PER16,470
2388,PER17,491
2388,PER18,536
2388,PER19,605
2388,PER20,625
2388,PER21,578
2388,PER22,525
2388,PER23,519
2388,PER24,532
2388,PER25,499
2388,PER26,486
2388,PER27,451
2388,PER28,445
2388,PER29,452
2388,PER30,416
2388,PER31,365
2388,PER32,298
2388,PER33,259
2388,PER34,242
2388,PER35,208
2388,PER36,178
2388,PER37,127
2388,PER38,91
2388,PER39,76
2388,PER40,42
2388,PER41,32
2388,PER42,22
2388,PER43,18
2388,PER44,15
2388,PER45,13
2388,PER46,11
2388,PER47,4
2388,PER48,2
2389,PER01,0
2389,PER02,2
2389,PER03,6
2389,PER04,12
2389,PER05,14
2389,PER06,28
2389,PER07,54
2389,PER08,90
2389,PER09,138
2389,PER10,179
2389,PER11,216
2389,PER12,245
2389,PER13,267
2389,PER14,276
2389,PER15,307
2389,PER16,314
2389,PER17,354
2389,PER18,394
2389,PER19,426
2389,PER20,436
2389,PER21,410
2389,PER22,367
2389,PER23,352
2389,PER24,339
2389,PER25,337
2389,PER26,318
2389,PER27,277
2389,PER28,263
2389,PER29,239
2389,PER30,214
2389,PER31,183
2389,PER32,183
2389,PER33,168
2389,PER34,149
2389,PER35,121
2389,PER36,107
2389,PER37,92
2389,PER38,58
2389,PER39,45
2389,PER40,24
2389,PER41,25
2389,PER42,17
2389,PER43,12
2389,PER44,7
2389,PER45,8
2389,PER46,5
2389,PER47,4
2389,PER48,2
2390,PER01,2
2390,PER02,3
2390,PER03,9
2390,PER04,16
2390,PER05,36
2390,PER06,60
2390,PER07,98
2390,PER08,192
2390,PER09,298
2390,PER10,390
2390,PER11,469
2390,PER12,532
2390,PER13,576
2390,PER14,605
2390,PER15,613
2390,PER16,629
2390,PER17,664
2390,PER18,722
2390,PER19,759
2390,PER20,759
2390,PER21,741
2390,PER22,708
2390,PER23,679
2390,PER24,652
2390,PER25,639
2390,PER26,623
2390,PER27,591
2390,PER28,546
2390,PER29,473
2390,PER30,394
2390,PER31,315
2390,PER32,227
2390,PER33,177
2390,PER34,131
2390,PER35,103
2390,PER36,92
2390,PER37,77
2390,PER38,59
2390,PER39,41
2390,PER40,39
2390,PER41,32
2390,PER42,22
2390,PER43,12
2390,PER44,8
2390,PER45,5
2390,PER46,2
2390,PER47,3
2390,PER48,2
2391,PER01,1
2391,PER02,1
2391,PER03,2
2391,PER04,5
2391,PER05,3
2391,PER06,16
2391,PER07,27
2391,PER08,44
2391,PER09,73
2391,PER10,87
2391,PER11,128
2391,PER12,142
2391,PER13,136
2391,PER14,158
2391,PER15,161
2391,PER16,154
2391,PER17,156
2391,PER18,191
2391,PER19,208
2391,PER20,216
2391,PER21,193
2391,PER22,174
2391,PER23,178
2391,PER24,182
2391,PER25,179
2391,PER26,207
2391,PER27,212
2391,PER28,203
2391,PER29,202
2391,PER30,217
2391,PER31,211
2391,PER32,187
2391,PER33,191
2391,PER34,181
2391,PER35,152
2391,PER36,131
2391,PER37,111
2391,PER38,95
2391,PER39,56
2391,PER40,36
2391,PER41,26
2391,PER42,13
2391,PER43,12
2391,PER44,7
2391,PER45,7
2391,PER46,5
2391,PER47,3
2391,PER48,1
2392,PER01,0
2392,PER02,2
2392,PER03,3
2392,PER04,6
2392,PER05,16
2392,PER06,25
2392,PER07,44
2392,PER08,76
2392,PER09,109
2392,PER10,165
2392,PER11,206
2392,PER12,243
2392,PER13,271
2392,PER14,297
2392,PER15,334
2392,PER16,373
2392,PER17,404
2392,PER18,446
2392,PER19,502
2392,PER20,521
2392,PER21,471
2392,PER22,416
2392,PER23,388
2392,PER24,373
2392,PER25,356
2392,PER26,328
2392,PER27,307
2392,PER28,289
2392,PER29,274
2392,PER30,279
2392,PER31,244
2392,PER32,237
2392,PER33,222
2392,PER34,184
2392,PER35,127
2392,PER36,104
2392,PER37,85
2392,PER38,59
2392,PER39,49
2392,PER40,30
2392,PER41,13
2392,PER42,9
2392,PER43,6
2392,PER44,6
2392,PER45,3
2392,PER46,3
2392,PER47,3
2392,PER48,0
2393,PER01,2
2393,PER02,4
2393,PER03,3
2393,PER04,17
2393,PER05,29
2393,PER06,43
2393,PER07,67
2393,PER08,109
2393,PER09,154
2393,PER10,248
2393,PER11,319
2393,PER12,336
2393,PER13,371
2393,PER14,394
2393,PER15,410
2393,PER16,447
2393,PER17,475
2393,PER18,538
2393,PER19,572
2393,PER20,580
2393,PER21,552
2393,PER22,501
2393,PER23,487
2393,PER24,457
2393,PER25,456
2393,PER26,451
2393,PER27,473
2393,PER28,473
2393,PER29,503
2393,PER30,473
2393,PER31,469
2393,PER32,438
2393,PER33,388
2393,PER34,350
2393,PER35,314
2393,PER36,249
2393,PER37,146
2393,PER38,115
2393,PER39,91
2393,PER40,60
2393,PER41,43
2393,PER42,31
2393,PER43,31
2393,PER44,25
2393,PER45,8
2393,PER46,8
2393,PER47,10
2393,PER48,4
2394,PER01,3
2394,PER02,13
2394,PER03,32
2394,PER04,47
2394,PER05,98
2394,PER06,161
2394,PER07,291
2394,PER08,515
2394,PER09,855
2394,PER10,1194
2394,PER11,1510
2394,PER12,1647
2394,PER13,1833
2394,PER14,1917
2394,PER15,2071
2394,PER16,2147
2394,PER17,2168
2394,PER18,2251
2394,PER19,2270
2394,PER20,2201
2394,PER21,2229
2394,PER22,2267
2394,PER23,2242
2394,PER24,2215
2394,PER25,2122
2394,PER26,2052
2394,PER27,1967
2394,PER28,1812
2394,PER29,1680
2394,PER30,1537
2394,PER31,1377
2394,PER32,1197
2394,PER33,1084
2394,PER34,893
2394,PER35,721
2394,PER36,553
2394,PER37,446
2394,PER38,336
2394,PER39,237
2394,PER40,175
2394,PER41,145
2394,PER42,94
2394,PER43,73
2394,PER44,60
2394,PER45,46
2394,PER46,31
2394,PER47,22
2394,PER48,7
2395,PER01,12
2395,PER02,17
2395,PER03,30
2395,PER04,53
2395,PER05,97
2395,PER06,177
2395,PER07,320
2395,PER08,680
2395,PER09,1357
2395,PER10,2150
2395,PER11,2518
2395,PER12,2640
2395,PER13,2747
2395,PER14,2776
2395,PER15,2840
2395,PER16,2883
2395,PER17,2923
2395,PER18,2982
2395,PER19,2986
2395,PER20,2994
2395,PER21,2974
2395,PER22,2898
2395,PER23,2922
2395,PER24,2916
2395,PER25,2674
2395,PER26,2486
2395,PER27,2261
2395,PER28,1905
2395,PER29,1634
2395,PER30,1442
2395,PER31,1266
2395,PER32,1116
2395,PER33,968
2395,PER34,832
2395,PER35,686
2395,PER36,528
2395,PER37,437
2395,PER38,350
2395,PER39,249
2395,PER40,196
2395,PER41,139
2395,PER42,107
2395,PER43,66
2395,PER44,51
2395,PER45,45
2395,PER46,31
2395,PER47,16
2395,PER48,7
2396,PER01,0
2396,PER02,1
2396,PER03,5
2396,PER04,8
2396,PER05,9
2396,PER06,22
2396,PER07,36
2396,PER08,59
2396,PER09,91
2396,PER10,132
2396,PER11,159
2396,PER12,175
2396,PER13,193
2396,PER14,211
2396,PER15,219
2396,PER16,251
2396,PER17,268
2396,PER18,314
2396,PER19,349
2396,PER20,362
2396,PER21,344
2396,PER22,297
2396,PER23,297
2396,PER24,271
2396,PER25,258
2396,PER26,257
2396,PER27,254
2396,PER28,240
2396,PER29,230
2396,PER30,228
2396,PER31,200
2396,PER32,188
2396,PER33,177
2396,PER34,165
2396,PER35,154
2396,PER36,100
2396,PER37,74
2396,PER38,75
2396,PER39,49
2396,PER40,29
2396,PER41,19
2396,PER42,15
2396,PER43,11
2396,PER44,8
2396,PER45,4
2396,PER46,3
2396,PER47,6
2396,PER48,6
2397,PER01,3
2397,PER02,12
2397,PER03,15
2397,PER04,23
2397,PER05,48
2397,PER06,65
2397,PER07,111
2397,PER08,202
2397,PER09,332
2397,PER10,477
2397,PER11,577
2397,PER12,598
2397,PER13,640
2397,PER14,675
2397,PER15,730
2397,PER16,760
2397,PER17,813
2397,PER18,883
2397,PER19,918
2397,PER20,912
2397,PER21,878
2397,PER22,868
2397,PER23,829
2397,PER24,847
2397,PER25,821
2397,PER26,813
2397,PER27,747
2397,PER28,701
2397,PER29,652
2397,PER30,577
2397,PER31,548
2397,PER32,541
2397,PER33,460
2397,PER34,389
2397,PER35,306
2397,PER36,229
2397,PER37,197
2397,PER38,135
2397,PER39,103
2397,PER40,79
2397,PER41,58
2397,PER42,39
2397,PER43,28
2397,PER44,19
2397,PER45,14
2397,PER46,13
2397,PER47,13
2397,PER48,10
2398,PER01,9
2398,PER02,19
2398,PER03,36
2398,PER04,50
2398,PER05,72
2398,PER06,116
2398,PER07,175
2398,PER08,298
2398,PER09,462
2398,PER10,649
2398,PER11,774
2398,PER12,805
2398,PER13,868
2398,PER14,908
2398,PER15,964
2398,PER16,1005
2398,PER17,1043
2398,PER18,1121
2398,PER19,1147
2398,PER20,1162
2398,PER21,1184
2398,PER22,1141
2398,PER23,1126
2398,PER24,1089
2398,PER25,1072
2398,PER26,1027
2398,PER27,956
2398,PER28,918
2398,PER29,931
2398,PER30,921
2398,PER31,849
2398,PER32,770
2398,PER33,721
2398,PER34,619
2398,PER35,522
2398,PER36,408
2398,PER37,299
2398,PER38,193
2398,PER39,127
2398,PER40,97
2398,PER41,70
2398,PER42,53
2398,PER43,42
2398,PER44,27
2398,PER45,16
2398,PER46,12
2398,PER47,10
2398,PER48,9
2399,PER01,11
2399,PER02,18
2399,PER03,35
2399,PER04,58
2399,PER05,98
2399,PER06,176
2399,PER07,377
2399,PER08,1051
2399,PER09,2590
2399,PER10,4142
2399,PER11,4953
2399,PER12,5166
2399,PER13,5313
2399,PER14,5391
2399,PER15,5435
2399,PER16,5479
2399,PER17,5487
2399,PER18,5498
2399,PER19,5499
2399,PER20,5499
2399,PER21,5487
2399,PER22,5390
2399,PER23,5406
2399,PER24,5333
2399,PER25,4725
2399,PER26,4197
2399,PER27,3438
2399,PER28,2726
2399,PER29,2185
2399,PER30,1912
2399,PER31,1615
2399,PER32,1320
2399,PER33,1079
2399,PER34,870
2399,PER35,690
2399,PER36,540
2399,PER37,428
2399,PER38,335
2399,PER39,255
2399,PER40,179
2399,PER41,133
2399,PER42,99
2399,PER43,86
2399,PER44,74
2399,PER45,55
2399,PER46,40
2399,PER47,32
2399,PER48,16
2400,PER01,2
2400,PER02,3
2400,PER03,15
2400,PER04,22
2400,PER05,48
2400,PER06,58
2400,PER07,100
2400,PER08,150
2400,PER09,223
2400,PER10,299
2400,PER11,361
2400,PER12,396
2400,PER13,423
2400,PER14,433
2400,PER15,441
2400,PER16,468
2400,PER17,483
2400,PER18,495
2400,PER19,494
2400,PER20,513
2400,PER21,490
2400,PER22,486
2400,PER23,507
2400,PER24,513
2400,PER25,522
2400,PER26,537
2400,PER27,506
2400,PER28,464
2400,PER29,436
2400,PER30,429
2400,PER31,381
2400,PER32,353
2400,PER33,317
2400,PER34,280
2400,PER35,228
2400,PER36,183
2400,PER37,138
2400,PER38,90
2400,PER39,74
2400,PER40,54
2400,PER41,33
2400,PER42,25
2400,PER43,16
2400,PER44,7
2400,PER45,5
2400,PER46,5
2400,PER47,4
2400,PER48,1
2401,PER01,2
2401,PER02,3
2401,PER03,3
2401,PER04,8
2401,PER05,15
2401,PER06,22
2401,PER07,32
2401,PER08,39
2401,PER09,72
2401,PER10,89
2401,PER11,116
2401,PER12,134
2401,PER13,147
2401,PER14,154
2401,PER15,160
2401,PER16,179
2401,PER17,198
2401,PER18,256
2401,PER19,274
2401,PER20,295
2401,PER21,288
2401,PER22,263
2401,PER23,229
2401,PER24,202
2401,PER25,195
2401,PER26,166
2401,PER27,148
2401,PER28,140
2401,PER29,142
2401,PER30,136
2401,PER31,121
2401,PER32,113
2401,PER33,113
2401,PER34,111
2401,PER35,98
2401,PER36,87
2401,PER37,61
2401,PER38,41
2401,PER39,28
2401,PER40,18
2401,PER41,10
2401,PER42,8
2401,PER43,8
2401,PER44,4
2401,PER45,1
2401,PER46,0
2401,PER47,0
2401,PER48,0
2402,PER01,0
2402,PER02,0
2402,PER03,0
2402,PER04,1
2402,PER05,3
2402,PER06,6
2402,PER07,6
2402,PER08,16
2402,PER09,32
2402,PER10,50
2402,PER11,53
2402,PER12,51
2402,PER13,55
2402,PER14,56
2402,PER15,54
2402,PER16,59
2402,PER17,49
2402,PER18,53
2402,PER19,63
2402,PER20,57
2402,PER21,46
2402,PER22,47
2402,PER23,50
2402,PER24,56
2402,PER25,68
2402,PER26,65
2402,PER27,73
2402,PER28,69
2402,PER29,76
2402,PER30,82
2402,PER31,82
2402,PER32,86
2402,PER33,86
2402,PER34,76
2402,PER35,68
2402,PER36,50
2402,PER37,32
2402,PER38,30
2402,PER39,22
2402,PER40,14
2402,PER41,10
2402,PER42,10
2402,PER43,7
2402,PER44,6
2402,PER45,2
2402,PER46,5
2402,PER47,5
2402,PER48,5
2403,PER01,4
2403,PER02,6
2403,PER03,9
2403,PER04,14
2403,PER05,32
2403,PER06,50
2403,PER07,106
2403,PER08,307
2403,PER09,721
2403,PER10,1172
2403,PER11,1367
2403,PER12,1407
2403,PER13,1415
2403,PER14,1427
2403,PER15,1435
2403,PER16,1456
2403,PER17,1476
2403,PER18,1508
2403,PER19,1509
2403,PER20,1518
2403,PER21,1496
2403,PER22,1483
2403,PER23,1468
2403,PER24,1467
2403,PER25,1292
2403,PER26,1187
2403,PER27,1070
2403,PER28,896
2403,PER29,732
2403,PER30,638
2403,PER31,552
2403,PER32,482
2403,PER33,424
2403,PER34,381
2403,PER35,327
2403,PER36,254
2403,PER37,185
2403,PER38,134
2403,PER39,99
2403,PER40,74
2403,PER41,57
2403,PER42,46
2403,PER43,36
2403,PER44,24
2403,PER45,19
2403,PER46,13
2403,PER47,8
2403,PER48,6
2404,PER01,1
2404,PER02,7
2404,PER03,17
2404,PER04,24
2404,PER05,38
2404,PER06,59
2404,PER07,119
2404,PER08,186
2404,PER09,273
2404,PER10,418
2404,PER11,477
2404,PER12,547
2404,PER13,608
2404,PER14,657
2404,PER15,711
2404,PER16,771
2404,PER17,827
2404,PER18,875
2404,PER19,850
2404,PER20,836
2404,PER21,836
2404,PER22,817
2404,PER23,806
2404,PER24,795
2404,PER25,789
2404,PER26,784
2404,PER27,743
2404,PER28,677
2404,PER29,678
2404,PER30,617
2404,PER31,554
2404,PER32,540
2404,PER33,573
2404,PER34,483
2404,PER35,397
2404,PER36,324
2404,PER37,261
2404,PER38,185
2404,PER39,135
2404,PER40,72
2404,PER41,46
2404,PER42,39
2404,PER43,29
2404,PER44,17
2404,PER45,14
2404,PER46,9
2404,PER47,8
2404,PER48,6
2405,PER01,1
2405,PER02,2
2405,PER03,2
2405,PER04,5
2405,PER05,15
2405,PER06,22
2405,PER07,51
2405,PER08,69
2405,PER09,107
2405,PER10,165
2405,PER11,181
2405,PER12,203
2405,PER13,243
2405,PER14,267
2405,PER15,308
2405,PER16,309
2405,PER17,330
2405,PER18,371
2405,PER19,410
2405,PER20,396
2405,PER21,391
2405,PER22,383
2405,PER23,347
2405,PER24,328
2405,PER25,319
2405,PER26,289
2405,PER27,277
2405,PER28,274
2405,PER29,257
2405,PER30,237
2405,PER31,240
2405,PER32,248
2405,PER33,246
2405,PER34,202
2405,PER35,185
2405,PER36,150
2405,PER37,115
2405,PER38,89
2405,PER39,52
2405,PER40,43
2405,PER41,36
2405,PER42,17
2405,PER43,12
2405,PER44,11
2405,PER45,11
2405,PER46,12
2405,PER47,7
2405,PER48,4
2406,PER01,0
2406,PER02,1
2406,PER03,2
2406,PER04,6
2406,PER05,6
2406,PER06,11
2406,PER07,31
2406,PER08,49
2406,PER09,86
2406,PER10,125
2406,PER11,150
2406,PER12,149
2406,PER13,170
2406,PER14,172
2406,PER15,182
2406,PER16,194
2406,PER17,211
2406,PER18,245
2406,PER19,249
2406,PER20,254
2406,PER21,246
2406,PER22,242
2406,PER23,228
2406,PER24,211
2406,PER25,209
2406,PER26,203
2406,PER27,209
2406,PER28,201
2406,PER29,201
2406,PER30,178
2406,PER31,174
2406,PER32,173
2406,PER33,137
2406,PER34,142
2406,PER35,132
2406,PER36,109
2406,PER37,76
2406,PER38,73
2406,PER39,59
2406,PER40,44
2406,PER41,31
2406,PER42,20
2406,PER43,11
2406,PER44,7
2406,PER45,1
2406,PER46,1
2406,PER47,0
2406,PER48,0
2407,PER01,0
2407,PER02,1
2407,PER03,1
2407,PER04,2
2407,PER05,5
2407,PER06,5
2407,PER07,5
2407,PER08,17
2407,PER09,24
2407,PER10,34
2407,PER11,39
2407,PER12,39
2407,PER13,42
2407,PER14,48
2407,PER15,52
2407,PER16,41
2407,PER17,43
2407,PER18,43
2407,PER19,50
2407,PER20,50
2407,PER21,59
2407,PER22,56
2407,PER23,61
2407,PER24,54
2407,PER25,55
2407,PER26,58
2407,PER27,65
2407,PER28,70
2407,PER29,87
2407,PER30,87
2407,PER31,95
2407,PER32,78
2407,PER33,79
2407,PER34,85
2407,PER35,70
2407,PER36,77
2407,PER37,52
2407,PER38,40
2407,PER39,27
2407,PER40,16
2407,PER41,10
2407,PER42,4
2407,PER43,1
2407,PER44,1
2407,PER45,1
2407,PER46,1
2407,PER47,1
2407,PER48,2
2408,PER01,2
2408,PER02,2
2408,PER03,2
2408,PER04,3
2408,PER05,12
2408,PER06,15
2408,PER07,26
2408,PER08,36
2408,PER09,56
2408,PER10,73
2408,PER11,80
2408,PER12,91
2408,PER13,77
2408,PER14,98
2408,PER15,115
2408,PER16,125
2408,PER17,133
2408,PER18,150
2408,PER19,148
2408,PER20,147
2408,PER21,155
2408,PER22,150
2408,PER23,135
2408,PER24,144
2408,PER25,165
2408,PER26,148
2408,PER27,169
2408,PER28,164
2408,PER29,173
2408,PER30,186
2408,PER31,176
2408,PER32,172
2408,PER33,167
2408,PER34,153
2408,PER35,130
2408,PER36,92
2408,PER37,65
2408,PER38,42
2408,PER39,32
2408,PER40,23
2408,PER41,11
2408,PER42,9
2408,PER43,7
2408,PER44,1
2408,PER45,2
2408,PER46,2
2408,PER47,2
2408,PER48,2
2409,PER01,10
2409,PER02,19
2409,PER03,29
2409,PER04,36
2409,PER05,63
2409,PER06,80
2409,PER07,162
2409,PER08,520
2409,PER09,1239
2409,PER10,2095
2409,PER11,2443
2409,PER12,2486
2409,PER13,2481
2409,PER14,2539
2409,PER15,2590
2409,PER16,2603
2409,PER17,2611
2409,PER18,2645
2409,PER19,2659
2409,PER20,2676
2409,PER21,2623
2409,PER22,2589
2409,PER23,2583
2409,PER24,2543
2409,PER25,2227
2409,PER26,1959
2409,PER27,1617
2409,PER28,1256
2409,PER29,1001
2409,PER30,895
2409,PER31,778
2409,PER32,672
2409,PER33,594
2409,PER34,533
2409,PER35,431
2409,PER36,361
2409,PER37,285
2409,PER38,208
2409,PER39,156
2409,PER40,108
2409,PER41,90
2409,PER42,69
2409,PER43,57
2409,PER44,42
2409,PER45,30
2409,PER46,24
2409,PER47,18
2409,PER48,12
2410,PER01,1
2410,PER02,1
2410,PER03,2
2410,PER04,3
2410,PER05,7
2410,PER06,12
2410,PER07,14
2410,PER08,24
2410,PER09,43
2410,PER10,72
2410,PER11,100
2410,PER12,99
2410,PER13,117
2410,PER14,118
2410,PER15,119
2410,PER16,117
2410,PER17,124
2410,PER18,165
2410,PER19,189
2410,PER20,216
2410,PER21,201
2410,PER22,170
2410,PER23,156
2410,PER24,143
2410,PER25,133
2410,PER26,131
2410,PER27,124
2410,PER28,130
2410,PER29,121
2410,PER30,136
2410,PER31,115
2410,PER32,117
2410,PER33,124
2410,PER34,88
2410,PER35,68
2410,PER36,65
2410,PER37,44
2410,PER38,34
2410,PER39,37
2410,PER40,26
2410,PER41,17
2410,PER42,13
2410,PER43,7
2410,PER44,4
2410,PER45,2
2410,PER46,1
2410,PER47,2
2410,PER48,2
2411,PER01,4
2411,PER02,7
2411,PER03,12
2411,PER04,20
2411,PER05,29
2411,PER06,47
2411,PER07,95
2411,PER08,261
2411,PER09,606
2411,PER10,978
2411,PER11,1201
2411,PER12,1286
2411,PER13,1314
2411,PER14,1349
2411,PER15,1401
2411,PER16,1434
2411,PER17,1439
2411,PER18,1496
