PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER DISCRETIONARY,13753
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,13865
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,190992
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,9403
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,8082
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2868
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,10537
CHILD TOO YOUNG FOR SCHOOL,19,HOME,253937
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,13223
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,13553
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,190435
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,9225
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,8358
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,3406
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,10850
CHILD TOO YOUNG FOR SCHOOL,20,HOME,254769
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,12676
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,13049
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,189681
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,9133
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,8620
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,3464
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,11388
CHILD TOO YOUNG FOR SCHOOL,21,HOME,256444
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,12249
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,12946
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,188632
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,8905
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,8862
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2986
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,13110
CHILD TOO YOUNG FOR SCHOOL,22,HOME,258048
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,11920
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,12772
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,187100
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,8916
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,9073
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2722
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,19005
CHILD TOO YOUNG FOR SCHOOL,23,HOME,259553
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,11733
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,13242
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,184839
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,9593
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,9490
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2540
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,26606
CHILD TOO YOUNG FOR SCHOOL,24,HOME,266290
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,11908
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,13847
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,180799
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,10461
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,10038
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2610
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,25552
CHILD TOO YOUNG FOR SCHOOL,25,HOME,285831
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,12115
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,13690
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,159119
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,10924
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,10409
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2910
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,25358
CHILD TOO YOUNG FOR SCHOOL,26,HOME,307404
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,12734
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,14403
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,139957
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,11537
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,11054
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3167
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,22874
CHILD TOO YOUNG FOR SCHOOL,27,HOME,334574
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,13365
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,14675
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,112295
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,11766
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,11366
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3285
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,19428
CHILD TOO YOUNG FOR SCHOOL,28,HOME,362625
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,13818
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,14142
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,83354
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,11279
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,10839
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3546
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,15201
CHILD TOO YOUNG FOR SCHOOL,29,HOME,382321
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,17711
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,13237
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,62423
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,11164
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,10973
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4337
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,12719
CHILD TOO YOUNG FOR SCHOOL,30,HOME,388420
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,22453
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,12948
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,52146
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,12047
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,11222
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5773
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,10874
CHILD TOO YOUNG FOR SCHOOL,31,HOME,393659
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,27755
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,11948
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,43415
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,12191
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,11754
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,7073
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,9851
CHILD TOO YOUNG FOR SCHOOL,32,HOME,398065
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,33147
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,13305
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,34078
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,12234
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,12354
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,8173
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,9693
CHILD TOO YOUNG FOR SCHOOL,33,HOME,397774
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,35212
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,13723
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,26050
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,12704
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,12872
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,8270
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,8833
CHILD TOO YOUNG FOR SCHOOL,34,HOME,402867
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,33947
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,12693
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,19355
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,11895
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,12269
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,7383
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7690
CHILD TOO YOUNG FOR SCHOOL,35,HOME,412665
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,29425
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,11258
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,14232
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,10689
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,11411
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5720
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,6223
CHILD TOO YOUNG FOR SCHOOL,36,HOME,426056
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,23135
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,9397
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,10404
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,9052
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,10183
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4379
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4510
CHILD TOO YOUNG FOR SCHOOL,37,HOME,440568
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,16170
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,6705
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,7666
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,6667
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,8989
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3300
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3285
CHILD TOO YOUNG FOR SCHOOL,38,HOME,452637
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,11299
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4975
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,5791
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4318
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7768
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2264
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2322
CHILD TOO YOUNG FOR SCHOOL,39,HOME,461241
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,7600
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3485
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4589
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3173
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,6034
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1397
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1733
CHILD TOO YOUNG FOR SCHOOL,40,HOME,468923
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4607
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2607
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3758
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,2004
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4346
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,812
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1309
CHILD TOO YOUNG FOR SCHOOL,41,HOME,473659
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,3060
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1937
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3180
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1284
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3211
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,638
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,1016
CHILD TOO YOUNG FOR SCHOOL,42,HOME,476872
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1802
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1627
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2758
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,993
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2271
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,446
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,858
CHILD TOO YOUNG FOR SCHOOL,43,HOME,479073
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1079
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1314
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2426
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,848
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1581
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,322
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,775
CHILD TOO YOUNG FOR SCHOOL,44,HOME,480450
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,752
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,995
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2183
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,792
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1142
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,206
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,704
CHILD TOO YOUNG FOR SCHOOL,45,HOME,481698
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,449
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,851
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1869
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,640
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,846
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,168
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,638
CHILD TOO YOUNG FOR SCHOOL,46,HOME,482824
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,255
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,658
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1518
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,499
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,507
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,125
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,480
CHILD TOO YOUNG FOR SCHOOL,47,HOME,484002
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,100
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,431
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1112
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,262
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,365
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,68
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,274
CHILD TOO YOUNG FOR SCHOOL,48,HOME,485028
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,62
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,222
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,600
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,153
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,222
FULL-TIME WORKER,1,EATOUT,209
FULL-TIME WORKER,1,ESCORT,1245
FULL-TIME WORKER,1,HOME,2663188
FULL-TIME WORKER,1,OTHER DISCRETIONARY,358
FULL-TIME WORKER,1,OTHER MAINTENANCE,1449
FULL-TIME WORKER,1,SHOPPING,727
FULL-TIME WORKER,1,SOCIAL,180
FULL-TIME WORKER,1,WORK,5028
FULL-TIME WORKER,1,WORK SUB-TOUR,114
FULL-TIME WORKER,2,EATOUT,547
FULL-TIME WORKER,2,ESCORT,2849
FULL-TIME WORKER,2,HOME,2654861
FULL-TIME WORKER,2,OTHER DISCRETIONARY,659
FULL-TIME WORKER,2,OTHER MAINTENANCE,3191
FULL-TIME WORKER,2,SHOPPING,1666
FULL-TIME WORKER,2,SOCIAL,414
FULL-TIME WORKER,2,WORK,13092
FULL-TIME WORKER,2,WORK SUB-TOUR,349
FULL-TIME WORKER,3,EATOUT,1008
FULL-TIME WORKER,3,ESCORT,4577
FULL-TIME WORKER,3,HOME,2643801
FULL-TIME WORKER,3,OTHER DISCRETIONARY,1216
FULL-TIME WORKER,3,OTHER MAINTENANCE,5145
FULL-TIME WORKER,3,SHOPPING,2541
FULL-TIME WORKER,3,SOCIAL,690
FULL-TIME WORKER,3,WORK,26197
FULL-TIME WORKER,3,WORK SUB-TOUR,717
FULL-TIME WORKER,4,EATOUT,3288
FULL-TIME WORKER,4,ESCORT,7499
FULL-TIME WORKER,4,HOME,2627339
FULL-TIME WORKER,4,OTHER DISCRETIONARY,2302
FULL-TIME WORKER,4,OTHER MAINTENANCE,8434
FULL-TIME WORKER,4,SHOPPING,3758
FULL-TIME WORKER,4,SOCIAL,1258
FULL-TIME WORKER,4,WORK,49969
FULL-TIME WORKER,4,WORK SUB-TOUR,1219
FULL-TIME WORKER,5,EATOUT,5202
FULL-TIME WORKER,5,ESCORT,9536
FULL-TIME WORKER,5,HOME,2597225
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5655
FULL-TIME WORKER,5,OTHER MAINTENANCE,11486
FULL-TIME WORKER,5,SHOPPING,4683
FULL-TIME WORKER,5,SOCIAL,1710
FULL-TIME WORKER,5,WORK,100670
FULL-TIME WORKER,5,WORK SUB-TOUR,1937
FULL-TIME WORKER,6,EATOUT,7144
FULL-TIME WORKER,6,ESCORT,13893
FULL-TIME WORKER,6,HOME,2541849
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8636
FULL-TIME WORKER,6,OTHER MAINTENANCE,16513
FULL-TIME WORKER,6,SHOPPING,6389
FULL-TIME WORKER,6,SOCIAL,2266
FULL-TIME WORKER,6,WORK,197015
FULL-TIME WORKER,6,WORK SUB-TOUR,2706
FULL-TIME WORKER,7,EATOUT,8698
FULL-TIME WORKER,7,ESCORT,22206
FULL-TIME WORKER,7,HOME,2439309
FULL-TIME WORKER,7,OTHER DISCRETIONARY,11165
FULL-TIME WORKER,7,OTHER MAINTENANCE,24369
FULL-TIME WORKER,7,SHOPPING,9522
FULL-TIME WORKER,7,SOCIAL,2793
FULL-TIME WORKER,7,WORK,351544
FULL-TIME WORKER,7,WORK SUB-TOUR,3387
FULL-TIME WORKER,8,EATOUT,10397
FULL-TIME WORKER,8,ESCORT,36955
FULL-TIME WORKER,8,HOME,2280534
FULL-TIME WORKER,8,OTHER DISCRETIONARY,14000
FULL-TIME WORKER,8,OTHER MAINTENANCE,34307
FULL-TIME WORKER,8,SHOPPING,14327
FULL-TIME WORKER,8,SOCIAL,3516
FULL-TIME WORKER,8,WORK,579944
FULL-TIME WORKER,8,WORK SUB-TOUR,4566
FULL-TIME WORKER,9,EATOUT,12875
FULL-TIME WORKER,9,ESCORT,67604
FULL-TIME WORKER,9,HOME,2047947
FULL-TIME WORKER,9,OTHER DISCRETIONARY,18398
FULL-TIME WORKER,9,OTHER MAINTENANCE,45888
FULL-TIME WORKER,9,SHOPPING,21483
FULL-TIME WORKER,9,SOCIAL,5254
FULL-TIME WORKER,9,WORK,869001
FULL-TIME WORKER,9,WORK SUB-TOUR,6563
FULL-TIME WORKER,10,EATOUT,18191
FULL-TIME WORKER,10,ESCORT,109106
FULL-TIME WORKER,10,HOME,1734689
FULL-TIME WORKER,10,OTHER DISCRETIONARY,24278
FULL-TIME WORKER,10,OTHER MAINTENANCE,66316
FULL-TIME WORKER,10,SHOPPING,33977
FULL-TIME WORKER,10,SOCIAL,7000
FULL-TIME WORKER,10,WORK,1104588
FULL-TIME WORKER,10,WORK SUB-TOUR,9375
FULL-TIME WORKER,11,EATOUT,21350
FULL-TIME WORKER,11,ESCORT,108723
FULL-TIME WORKER,11,HOME,1446686
FULL-TIME WORKER,11,OTHER DISCRETIONARY,31216
FULL-TIME WORKER,11,OTHER MAINTENANCE,79876
FULL-TIME WORKER,11,SHOPPING,43411
FULL-TIME WORKER,11,SOCIAL,8347
FULL-TIME WORKER,11,WORK,1297000
FULL-TIME WORKER,11,WORK SUB-TOUR,13019
FULL-TIME WORKER,12,EATOUT,21207
FULL-TIME WORKER,12,ESCORT,85029
FULL-TIME WORKER,12,HOME,1237458
FULL-TIME WORKER,12,OTHER DISCRETIONARY,37747
FULL-TIME WORKER,12,OTHER MAINTENANCE,79983
FULL-TIME WORKER,12,SHOPPING,45262
FULL-TIME WORKER,12,SOCIAL,9233
FULL-TIME WORKER,12,WORK,1434051
FULL-TIME WORKER,12,WORK SUB-TOUR,17745
FULL-TIME WORKER,13,EATOUT,22687
FULL-TIME WORKER,13,ESCORT,58573
FULL-TIME WORKER,13,HOME,1089685
FULL-TIME WORKER,13,OTHER DISCRETIONARY,45349
FULL-TIME WORKER,13,OTHER MAINTENANCE,77285
FULL-TIME WORKER,13,SHOPPING,47863
FULL-TIME WORKER,13,SOCIAL,12329
FULL-TIME WORKER,13,WORK,1528261
FULL-TIME WORKER,13,WORK SUB-TOUR,24015
FULL-TIME WORKER,14,EATOUT,22752
FULL-TIME WORKER,14,ESCORT,41857
FULL-TIME WORKER,14,HOME,985217
FULL-TIME WORKER,14,OTHER DISCRETIONARY,50695
FULL-TIME WORKER,14,OTHER MAINTENANCE,73670
FULL-TIME WORKER,14,SHOPPING,48996
FULL-TIME WORKER,14,SOCIAL,14406
FULL-TIME WORKER,14,WORK,1581511
FULL-TIME WORKER,14,WORK SUB-TOUR,33393
FULL-TIME WORKER,15,EATOUT,22615
FULL-TIME WORKER,15,ESCORT,34787
FULL-TIME WORKER,15,HOME,924737
FULL-TIME WORKER,15,OTHER DISCRETIONARY,53360
FULL-TIME WORKER,15,OTHER MAINTENANCE,76293
FULL-TIME WORKER,15,SHOPPING,54248
FULL-TIME WORKER,15,SOCIAL,15968
FULL-TIME WORKER,15,WORK,1616272
FULL-TIME WORKER,15,WORK SUB-TOUR,48791
FULL-TIME WORKER,16,EATOUT,22458
FULL-TIME WORKER,16,ESCORT,31408
FULL-TIME WORKER,16,HOME,874810
FULL-TIME WORKER,16,OTHER DISCRETIONARY,52546
FULL-TIME WORKER,16,OTHER MAINTENANCE,76243
FULL-TIME WORKER,16,SHOPPING,58187
FULL-TIME WORKER,16,SOCIAL,17097
FULL-TIME WORKER,16,WORK,1638663
FULL-TIME WORKER,16,WORK SUB-TOUR,73796
FULL-TIME WORKER,17,EATOUT,25770
FULL-TIME WORKER,17,ESCORT,30514
FULL-TIME WORKER,17,HOME,845509
FULL-TIME WORKER,17,OTHER DISCRETIONARY,50945
FULL-TIME WORKER,17,OTHER MAINTENANCE,77111
FULL-TIME WORKER,17,SHOPPING,60777
FULL-TIME WORKER,17,SOCIAL,18573
FULL-TIME WORKER,17,WORK,1654588
FULL-TIME WORKER,17,WORK SUB-TOUR,131038
FULL-TIME WORKER,18,EATOUT,34016
FULL-TIME WORKER,18,ESCORT,31133
FULL-TIME WORKER,18,HOME,822692
FULL-TIME WORKER,18,OTHER DISCRETIONARY,49003
FULL-TIME WORKER,18,OTHER MAINTENANCE,78886
FULL-TIME WORKER,18,SHOPPING,64021
FULL-TIME WORKER,18,SOCIAL,20366
FULL-TIME WORKER,18,WORK,1656011
FULL-TIME WORKER,18,WORK SUB-TOUR,266372
FULL-TIME WORKER,19,EATOUT,42521
FULL-TIME WORKER,19,ESCORT,32372
FULL-TIME WORKER,19,HOME,807735
FULL-TIME WORKER,19,OTHER DISCRETIONARY,46802
FULL-TIME WORKER,19,OTHER MAINTENANCE,81711
FULL-TIME WORKER,19,SHOPPING,66977
FULL-TIME WORKER,19,SOCIAL,21269
FULL-TIME WORKER,19,WORK,1586359
FULL-TIME WORKER,19,WORK SUB-TOUR,389860
FULL-TIME WORKER,20,EATOUT,47907
FULL-TIME WORKER,20,ESCORT,33467
FULL-TIME WORKER,20,HOME,799593
FULL-TIME WORKER,20,OTHER DISCRETIONARY,43859
FULL-TIME WORKER,20,OTHER MAINTENANCE,83506
FULL-TIME WORKER,20,SHOPPING,67692
FULL-TIME WORKER,20,SOCIAL,21736
FULL-TIME WORKER,20,WORK,1571943
FULL-TIME WORKER,20,WORK SUB-TOUR,422953
FULL-TIME WORKER,21,EATOUT,45446
FULL-TIME WORKER,21,ESCORT,33559
FULL-TIME WORKER,21,HOME,798853
FULL-TIME WORKER,21,OTHER DISCRETIONARY,41227
FULL-TIME WORKER,21,OTHER MAINTENANCE,82732
FULL-TIME WORKER,21,SHOPPING,64098
FULL-TIME WORKER,21,SOCIAL,22289
FULL-TIME WORKER,21,WORK,1620480
FULL-TIME WORKER,21,WORK SUB-TOUR,325642
FULL-TIME WORKER,22,EATOUT,39568
FULL-TIME WORKER,22,ESCORT,34716
FULL-TIME WORKER,22,HOME,800830
FULL-TIME WORKER,22,OTHER DISCRETIONARY,39682
FULL-TIME WORKER,22,OTHER MAINTENANCE,80373
FULL-TIME WORKER,22,SHOPPING,61718
FULL-TIME WORKER,22,SOCIAL,22575
FULL-TIME WORKER,22,WORK,1662393
FULL-TIME WORKER,22,WORK SUB-TOUR,212968
FULL-TIME WORKER,23,EATOUT,36336
FULL-TIME WORKER,23,ESCORT,41382
FULL-TIME WORKER,23,HOME,809117
FULL-TIME WORKER,23,OTHER DISCRETIONARY,39053
FULL-TIME WORKER,23,OTHER MAINTENANCE,80527
FULL-TIME WORKER,23,SHOPPING,62222
FULL-TIME WORKER,23,SOCIAL,23219
FULL-TIME WORKER,23,WORK,1675853
FULL-TIME WORKER,23,WORK SUB-TOUR,143502
FULL-TIME WORKER,24,EATOUT,34352
FULL-TIME WORKER,24,ESCORT,48876
FULL-TIME WORKER,24,HOME,826822
FULL-TIME WORKER,24,OTHER DISCRETIONARY,39681
FULL-TIME WORKER,24,OTHER MAINTENANCE,80709
FULL-TIME WORKER,24,SHOPPING,65473
FULL-TIME WORKER,24,SOCIAL,24158
FULL-TIME WORKER,24,WORK,1663405
