PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER DISCRETIONARY,13742
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,13986
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,192152
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,9471
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,7974
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2930
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,10729
CHILD TOO YOUNG FOR SCHOOL,19,HOME,261004
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,13257
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,13594
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,191687
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,9375
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,8338
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,3447
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,11050
CHILD TOO YOUNG FOR SCHOOL,20,HOME,261628
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,12660
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,13080
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,190967
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,9398
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,8538
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,3414
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,11584
CHILD TOO YOUNG FOR SCHOOL,21,HOME,263319
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,12194
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,13008
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,189962
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,9196
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,8801
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2963
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,13297
CHILD TOO YOUNG FOR SCHOOL,22,HOME,264697
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,11881
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,12919
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,188464
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,9262
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,9104
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2688
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,19627
CHILD TOO YOUNG FOR SCHOOL,23,HOME,266263
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,11623
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,13232
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,186305
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,9972
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,9619
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2460
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,27482
CHILD TOO YOUNG FOR SCHOOL,24,HOME,272703
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,11688
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,13848
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,182125
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,10919
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,10242
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2566
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,25928
CHILD TOO YOUNG FOR SCHOOL,25,HOME,292425
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,11902
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,13727
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,160170
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,11031
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,10525
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2872
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,25500
CHILD TOO YOUNG FOR SCHOOL,26,HOME,314470
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,12569
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,14643
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,140924
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,11547
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,11092
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3191
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,23062
CHILD TOO YOUNG FOR SCHOOL,27,HOME,341591
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,13348
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,14817
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,113549
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,11634
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,11385
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3332
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,19687
CHILD TOO YOUNG FOR SCHOOL,28,HOME,370349
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,13759
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,14352
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,84148
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,11252
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,10926
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3755
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,15649
CHILD TOO YOUNG FOR SCHOOL,29,HOME,390012
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,17531
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,13349
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,62955
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,11255
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,11155
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4645
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,13067
CHILD TOO YOUNG FOR SCHOOL,30,HOME,395818
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,22161
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,12919
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,52803
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,12101
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,11387
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5973
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,11094
CHILD TOO YOUNG FOR SCHOOL,31,HOME,401204
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,27839
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,12139
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,43819
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,12365
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,12026
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,7213
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,9897
CHILD TOO YOUNG FOR SCHOOL,32,HOME,405774
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,33254
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,13466
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,34379
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,12132
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,12453
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,8429
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,9983
CHILD TOO YOUNG FOR SCHOOL,33,HOME,405572
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,35586
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,13789
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,26179
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,12792
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,12915
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,8491
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,9002
CHILD TOO YOUNG FOR SCHOOL,34,HOME,410529
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,34234
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,12623
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,19556
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,12209
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,12207
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,7637
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7899
CHILD TOO YOUNG FOR SCHOOL,35,HOME,420254
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,29675
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,11329
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,14213
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,10971
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,11428
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5919
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,6314
CHILD TOO YOUNG FOR SCHOOL,36,HOME,433859
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,23543
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,9192
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,10434
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,9229
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,10155
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4492
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4851
CHILD TOO YOUNG FOR SCHOOL,37,HOME,448511
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,16360
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,6587
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,7678
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,6755
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,8938
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3434
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3615
CHILD TOO YOUNG FOR SCHOOL,38,HOME,460546
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,11323
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4943
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,5882
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4253
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7735
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2401
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2441
CHILD TOO YOUNG FOR SCHOOL,39,HOME,469554
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,7729
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3441
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4658
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3072
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,6040
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1491
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1757
CHILD TOO YOUNG FOR SCHOOL,40,HOME,477136
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4640
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2590
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3808
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1981
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4256
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,857
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1205
CHILD TOO YOUNG FOR SCHOOL,41,HOME,482030
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,3107
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1910
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3226
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1334
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3157
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,664
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,1025
CHILD TOO YOUNG FOR SCHOOL,42,HOME,485149
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1835
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1616
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2800
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,931
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2331
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,492
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,849
CHILD TOO YOUNG FOR SCHOOL,43,HOME,487283
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1116
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1313
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2466
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,765
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1663
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,355
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,762
CHILD TOO YOUNG FOR SCHOOL,44,HOME,488764
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,762
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,996
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2222
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,688
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1169
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,223
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,728
CHILD TOO YOUNG FOR SCHOOL,45,HOME,490056
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,435
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,830
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1900
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,530
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,871
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,185
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,689
CHILD TOO YOUNG FOR SCHOOL,46,HOME,491198
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,253
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,640
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1553
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,417
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,518
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,135
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,562
CHILD TOO YOUNG FOR SCHOOL,47,HOME,492294
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,110
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,422
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1119
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,245
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,367
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,88
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,283
CHILD TOO YOUNG FOR SCHOOL,48,HOME,493367
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,76
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,215
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,603
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,132
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,229
FULL-TIME WORKER,1,EATOUT,242
FULL-TIME WORKER,1,ESCORT,1248
FULL-TIME WORKER,1,HOME,2768919
FULL-TIME WORKER,1,OTHER DISCRETIONARY,388
FULL-TIME WORKER,1,OTHER MAINTENANCE,1532
FULL-TIME WORKER,1,SHOPPING,733
FULL-TIME WORKER,1,SOCIAL,165
FULL-TIME WORKER,1,WORK,5883
FULL-TIME WORKER,1,WORK SUB-TOUR,132
FULL-TIME WORKER,2,EATOUT,592
FULL-TIME WORKER,2,ESCORT,2891
FULL-TIME WORKER,2,HOME,2759703
FULL-TIME WORKER,2,OTHER DISCRETIONARY,697
FULL-TIME WORKER,2,OTHER MAINTENANCE,3373
FULL-TIME WORKER,2,SHOPPING,1701
FULL-TIME WORKER,2,SOCIAL,374
FULL-TIME WORKER,2,WORK,14757
FULL-TIME WORKER,2,WORK SUB-TOUR,384
FULL-TIME WORKER,3,EATOUT,1103
FULL-TIME WORKER,3,ESCORT,4882
FULL-TIME WORKER,3,HOME,2747413
FULL-TIME WORKER,3,OTHER DISCRETIONARY,1255
FULL-TIME WORKER,3,OTHER MAINTENANCE,5504
FULL-TIME WORKER,3,SHOPPING,2795
FULL-TIME WORKER,3,SOCIAL,624
FULL-TIME WORKER,3,WORK,29639
FULL-TIME WORKER,3,WORK SUB-TOUR,812
FULL-TIME WORKER,4,EATOUT,3582
FULL-TIME WORKER,4,ESCORT,8002
FULL-TIME WORKER,4,HOME,2728836
FULL-TIME WORKER,4,OTHER DISCRETIONARY,2375
FULL-TIME WORKER,4,OTHER MAINTENANCE,8960
FULL-TIME WORKER,4,SHOPPING,4105
FULL-TIME WORKER,4,SOCIAL,1184
FULL-TIME WORKER,4,WORK,55651
FULL-TIME WORKER,4,WORK SUB-TOUR,1377
FULL-TIME WORKER,5,EATOUT,5600
FULL-TIME WORKER,5,ESCORT,10094
FULL-TIME WORKER,5,HOME,2696070
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5816
FULL-TIME WORKER,5,OTHER MAINTENANCE,12143
FULL-TIME WORKER,5,SHOPPING,5072
FULL-TIME WORKER,5,SOCIAL,1640
FULL-TIME WORKER,5,WORK,109848
FULL-TIME WORKER,5,WORK SUB-TOUR,2084
FULL-TIME WORKER,6,EATOUT,7495
FULL-TIME WORKER,6,ESCORT,14654
FULL-TIME WORKER,6,HOME,2637166
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8736
FULL-TIME WORKER,6,OTHER MAINTENANCE,17455
FULL-TIME WORKER,6,SHOPPING,6822
FULL-TIME WORKER,6,SOCIAL,2113
FULL-TIME WORKER,6,WORK,212197
FULL-TIME WORKER,6,WORK SUB-TOUR,2862
FULL-TIME WORKER,7,EATOUT,9004
FULL-TIME WORKER,7,ESCORT,23341
FULL-TIME WORKER,7,HOME,2528369
FULL-TIME WORKER,7,OTHER DISCRETIONARY,11713
FULL-TIME WORKER,7,OTHER MAINTENANCE,25413
FULL-TIME WORKER,7,SHOPPING,10053
FULL-TIME WORKER,7,SOCIAL,2825
FULL-TIME WORKER,7,WORK,374252
FULL-TIME WORKER,7,WORK SUB-TOUR,3612
FULL-TIME WORKER,8,EATOUT,10725
FULL-TIME WORKER,8,ESCORT,38632
FULL-TIME WORKER,8,HOME,2361822
FULL-TIME WORKER,8,OTHER DISCRETIONARY,14399
FULL-TIME WORKER,8,OTHER MAINTENANCE,35572
FULL-TIME WORKER,8,SHOPPING,14963
FULL-TIME WORKER,8,SOCIAL,3657
FULL-TIME WORKER,8,WORK,611364
FULL-TIME WORKER,8,WORK SUB-TOUR,4891
FULL-TIME WORKER,9,EATOUT,13332
FULL-TIME WORKER,9,ESCORT,69440
FULL-TIME WORKER,9,HOME,2120354
FULL-TIME WORKER,9,OTHER DISCRETIONARY,18833
FULL-TIME WORKER,9,OTHER MAINTENANCE,47299
FULL-TIME WORKER,9,SHOPPING,21950
FULL-TIME WORKER,9,SOCIAL,5454
FULL-TIME WORKER,9,WORK,908012
FULL-TIME WORKER,9,WORK SUB-TOUR,6885
FULL-TIME WORKER,10,EATOUT,18846
FULL-TIME WORKER,10,ESCORT,112115
FULL-TIME WORKER,10,HOME,1799714
FULL-TIME WORKER,10,OTHER DISCRETIONARY,25127
FULL-TIME WORKER,10,OTHER MAINTENANCE,68404
FULL-TIME WORKER,10,SHOPPING,34606
FULL-TIME WORKER,10,SOCIAL,7420
FULL-TIME WORKER,10,WORK,1150078
FULL-TIME WORKER,10,WORK SUB-TOUR,9782
FULL-TIME WORKER,11,EATOUT,22093
FULL-TIME WORKER,11,ESCORT,111647
FULL-TIME WORKER,11,HOME,1503510
FULL-TIME WORKER,11,OTHER DISCRETIONARY,32459
FULL-TIME WORKER,11,OTHER MAINTENANCE,82478
FULL-TIME WORKER,11,SHOPPING,44894
FULL-TIME WORKER,11,SOCIAL,8781
FULL-TIME WORKER,11,WORK,1347389
FULL-TIME WORKER,11,WORK SUB-TOUR,13702
FULL-TIME WORKER,12,EATOUT,22177
FULL-TIME WORKER,12,ESCORT,87353
FULL-TIME WORKER,12,HOME,1287666
FULL-TIME WORKER,12,OTHER DISCRETIONARY,39293
FULL-TIME WORKER,12,OTHER MAINTENANCE,82770
FULL-TIME WORKER,12,SHOPPING,46276
FULL-TIME WORKER,12,SOCIAL,9804
FULL-TIME WORKER,12,WORK,1487814
FULL-TIME WORKER,12,WORK SUB-TOUR,18664
FULL-TIME WORKER,13,EATOUT,23601
FULL-TIME WORKER,13,ESCORT,60246
FULL-TIME WORKER,13,HOME,1135914
FULL-TIME WORKER,13,OTHER DISCRETIONARY,47552
FULL-TIME WORKER,13,OTHER MAINTENANCE,79466
FULL-TIME WORKER,13,SHOPPING,49607
FULL-TIME WORKER,13,SOCIAL,12770
FULL-TIME WORKER,13,WORK,1584472
FULL-TIME WORKER,13,WORK SUB-TOUR,25273
FULL-TIME WORKER,14,EATOUT,23590
FULL-TIME WORKER,14,ESCORT,43715
FULL-TIME WORKER,14,HOME,1027930
FULL-TIME WORKER,14,OTHER DISCRETIONARY,53244
FULL-TIME WORKER,14,OTHER MAINTENANCE,76400
FULL-TIME WORKER,14,SHOPPING,51026
FULL-TIME WORKER,14,SOCIAL,14884
FULL-TIME WORKER,14,WORK,1638428
FULL-TIME WORKER,14,WORK SUB-TOUR,35103
FULL-TIME WORKER,15,EATOUT,23438
FULL-TIME WORKER,15,ESCORT,36553
FULL-TIME WORKER,15,HOME,965824
FULL-TIME WORKER,15,OTHER DISCRETIONARY,56152
FULL-TIME WORKER,15,OTHER MAINTENANCE,79626
FULL-TIME WORKER,15,SHOPPING,56615
FULL-TIME WORKER,15,SOCIAL,16661
FULL-TIME WORKER,15,WORK,1673040
FULL-TIME WORKER,15,WORK SUB-TOUR,50927
FULL-TIME WORKER,16,EATOUT,23224
FULL-TIME WORKER,16,ESCORT,32830
FULL-TIME WORKER,16,HOME,914504
FULL-TIME WORKER,16,OTHER DISCRETIONARY,55551
FULL-TIME WORKER,16,OTHER MAINTENANCE,79203
FULL-TIME WORKER,16,SHOPPING,60990
FULL-TIME WORKER,16,SOCIAL,17902
FULL-TIME WORKER,16,WORK,1695843
FULL-TIME WORKER,16,WORK SUB-TOUR,76748
FULL-TIME WORKER,17,EATOUT,27071
FULL-TIME WORKER,17,ESCORT,31566
FULL-TIME WORKER,17,HOME,884592
FULL-TIME WORKER,17,OTHER DISCRETIONARY,53706
FULL-TIME WORKER,17,OTHER MAINTENANCE,79899
FULL-TIME WORKER,17,SHOPPING,63585
FULL-TIME WORKER,17,SOCIAL,19358
FULL-TIME WORKER,17,WORK,1711635
FULL-TIME WORKER,17,WORK SUB-TOUR,135737
FULL-TIME WORKER,18,EATOUT,36398
FULL-TIME WORKER,18,ESCORT,32488
FULL-TIME WORKER,18,HOME,861184
FULL-TIME WORKER,18,OTHER DISCRETIONARY,51420
FULL-TIME WORKER,18,OTHER MAINTENANCE,82270
FULL-TIME WORKER,18,SHOPPING,67430
FULL-TIME WORKER,18,SOCIAL,21259
FULL-TIME WORKER,18,WORK,1713538
FULL-TIME WORKER,18,WORK SUB-TOUR,276262
FULL-TIME WORKER,19,EATOUT,44898
FULL-TIME WORKER,19,ESCORT,33481
FULL-TIME WORKER,19,HOME,845301
FULL-TIME WORKER,19,OTHER DISCRETIONARY,48969
FULL-TIME WORKER,19,OTHER MAINTENANCE,84732
FULL-TIME WORKER,19,SHOPPING,70018
FULL-TIME WORKER,19,SOCIAL,22144
FULL-TIME WORKER,19,WORK,1640963
FULL-TIME WORKER,19,WORK SUB-TOUR,404444
FULL-TIME WORKER,20,EATOUT,50455
FULL-TIME WORKER,20,ESCORT,34884
FULL-TIME WORKER,20,HOME,838198
FULL-TIME WORKER,20,OTHER DISCRETIONARY,45962
FULL-TIME WORKER,20,OTHER MAINTENANCE,87107
FULL-TIME WORKER,20,SHOPPING,70865
FULL-TIME WORKER,20,SOCIAL,22876
FULL-TIME WORKER,20,WORK,1625404
FULL-TIME WORKER,20,WORK SUB-TOUR,438225
FULL-TIME WORKER,21,EATOUT,47885
FULL-TIME WORKER,21,ESCORT,35128
FULL-TIME WORKER,21,HOME,837868
FULL-TIME WORKER,21,OTHER DISCRETIONARY,43200
FULL-TIME WORKER,21,OTHER MAINTENANCE,86479
FULL-TIME WORKER,21,SHOPPING,67677
FULL-TIME WORKER,21,SOCIAL,23261
FULL-TIME WORKER,21,WORK,1674895
FULL-TIME WORKER,21,WORK SUB-TOUR,337232
FULL-TIME WORKER,22,EATOUT,41819
FULL-TIME WORKER,22,ESCORT,36121
FULL-TIME WORKER,22,HOME,839487
FULL-TIME WORKER,22,OTHER DISCRETIONARY,41424
FULL-TIME WORKER,22,OTHER MAINTENANCE,83487
FULL-TIME WORKER,22,SHOPPING,65513
FULL-TIME WORKER,22,SOCIAL,23344
FULL-TIME WORKER,22,WORK,1719284
FULL-TIME WORKER,22,WORK SUB-TOUR,221101
FULL-TIME WORKER,23,EATOUT,38504
FULL-TIME WORKER,23,ESCORT,43012
FULL-TIME WORKER,23,HOME,848195
FULL-TIME WORKER,23,OTHER DISCRETIONARY,40806
FULL-TIME WORKER,23,OTHER MAINTENANCE,83784
FULL-TIME WORKER,23,SHOPPING,66506
FULL-TIME WORKER,23,SOCIAL,24067
FULL-TIME WORKER,23,WORK,1732794
FULL-TIME WORKER,23,WORK SUB-TOUR,148420
FULL-TIME WORKER,24,EATOUT,36083
FULL-TIME WORKER,24,ESCORT,50870
FULL-TIME WORKER,24,HOME,866543
FULL-TIME WORKER,24,OTHER DISCRETIONARY,41336
FULL-TIME WORKER,24,OTHER MAINTENANCE,83089
FULL-TIME WORKER,24,SHOPPING,69430
FULL-TIME WORKER,24,SOCIAL,25068
FULL-TIME WORKER,24,WORK,1720110
