PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER DISCRETIONARY,13884
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,14154
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,193661
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,9656
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,8115
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2933
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,10782
CHILD TOO YOUNG FOR SCHOOL,19,HOME,258585
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,13317
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,13919
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,193152
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,9710
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,8409
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,3466
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,11055
CHILD TOO YOUNG FOR SCHOOL,20,HOME,259283
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,12768
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,13286
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,192431
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,9747
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,8678
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,3471
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,11495
CHILD TOO YOUNG FOR SCHOOL,21,HOME,261075
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,12388
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,13125
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,191381
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,9525
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,8879
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,3047
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,13259
CHILD TOO YOUNG FOR SCHOOL,22,HOME,262526
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,12114
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,13020
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,189840
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,9489
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,9237
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2784
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,19582
CHILD TOO YOUNG FOR SCHOOL,23,HOME,263911
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,11856
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,13507
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,187569
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,10146
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,9738
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2529
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,27551
CHILD TOO YOUNG FOR SCHOOL,24,HOME,270739
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,11929
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,14078
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,183472
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,11043
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,10252
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2660
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,26077
CHILD TOO YOUNG FOR SCHOOL,25,HOME,290362
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,12076
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,13929
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,161410
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,11257
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,10557
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2936
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,25562
CHILD TOO YOUNG FOR SCHOOL,26,HOME,312769
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,12771
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,14809
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,142083
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,11765
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,11193
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3212
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,23134
CHILD TOO YOUNG FOR SCHOOL,27,HOME,339890
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,13607
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,14891
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,114403
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,11835
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,11495
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3341
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,19613
CHILD TOO YOUNG FOR SCHOOL,28,HOME,368858
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,14053
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,14364
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,84910
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,11430
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,11020
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3765
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,15720
CHILD TOO YOUNG FOR SCHOOL,29,HOME,388528
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,17783
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,13479
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,63687
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,11544
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,11331
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4569
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,13209
CHILD TOO YOUNG FOR SCHOOL,30,HOME,394558
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,22505
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,13140
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,53194
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,12444
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,11507
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5907
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,11077
CHILD TOO YOUNG FOR SCHOOL,31,HOME,400169
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,28199
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,12244
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,44215
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,12573
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,12049
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,7181
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,10049
CHILD TOO YOUNG FOR SCHOOL,32,HOME,404602
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,33660
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,13613
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,34549
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,12438
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,12422
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,8425
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,10075
CHILD TOO YOUNG FOR SCHOOL,33,HOME,404413
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,35985
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,13847
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,26338
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,12967
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,13062
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,8594
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,9147
CHILD TOO YOUNG FOR SCHOOL,34,HOME,409162
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,34785
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,12793
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,19672
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,12290
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,12449
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,7664
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7878
CHILD TOO YOUNG FOR SCHOOL,35,HOME,419078
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,30268
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,11462
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,14298
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,11288
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,11638
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5996
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,6407
CHILD TOO YOUNG FOR SCHOOL,36,HOME,432548
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,23943
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,9246
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,10529
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,9255
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,10185
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4499
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4769
CHILD TOO YOUNG FOR SCHOOL,37,HOME,447640
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,16584
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,6712
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,7836
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,6654
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,8982
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3410
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3522
CHILD TOO YOUNG FOR SCHOOL,38,HOME,459992
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,11625
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,5036
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,5943
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4209
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7739
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2348
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2439
CHILD TOO YOUNG FOR SCHOOL,39,HOME,468863
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,8023
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3443
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4665
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3097
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5928
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1437
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1672
CHILD TOO YOUNG FOR SCHOOL,40,HOME,476891
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4805
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2524
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3815
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1964
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4138
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,846
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1235
CHILD TOO YOUNG FOR SCHOOL,41,HOME,481720
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,3178
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1874
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3217
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1357
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3050
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,621
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,1047
CHILD TOO YOUNG FOR SCHOOL,42,HOME,484862
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1925
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1628
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2807
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,983
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2179
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,457
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,868
CHILD TOO YOUNG FOR SCHOOL,43,HOME,486921
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1153
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1314
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2458
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,854
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1582
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,332
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,771
CHILD TOO YOUNG FOR SCHOOL,44,HOME,488399
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,782
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,1046
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2201
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,765
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1150
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,222
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,760
CHILD TOO YOUNG FOR SCHOOL,45,HOME,489627
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,463
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,871
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1919
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,550
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,854
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,188
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,680
CHILD TOO YOUNG FOR SCHOOL,46,HOME,490728
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,280
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,680
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1592
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,456
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,502
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,150
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,535
CHILD TOO YOUNG FOR SCHOOL,47,HOME,491930
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,128
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,421
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,1136
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,284
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,338
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,87
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,293
CHILD TOO YOUNG FOR SCHOOL,48,HOME,492960
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,80
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,206
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,638
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,137
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,223
FULL-TIME WORKER,1,EATOUT,258
FULL-TIME WORKER,1,ESCORT,1310
FULL-TIME WORKER,1,HOME,2768241
FULL-TIME WORKER,1,OTHER DISCRETIONARY,387
FULL-TIME WORKER,1,OTHER MAINTENANCE,1481
FULL-TIME WORKER,1,SHOPPING,757
FULL-TIME WORKER,1,SOCIAL,175
FULL-TIME WORKER,1,WORK,5802
FULL-TIME WORKER,1,WORK SUB-TOUR,124
FULL-TIME WORKER,2,EATOUT,638
FULL-TIME WORKER,2,ESCORT,2953
FULL-TIME WORKER,2,HOME,2758909
FULL-TIME WORKER,2,OTHER DISCRETIONARY,746
FULL-TIME WORKER,2,OTHER MAINTENANCE,3300
FULL-TIME WORKER,2,SHOPPING,1712
FULL-TIME WORKER,2,SOCIAL,412
FULL-TIME WORKER,2,WORK,14763
FULL-TIME WORKER,2,WORK SUB-TOUR,418
FULL-TIME WORKER,3,EATOUT,1138
FULL-TIME WORKER,3,ESCORT,4863
FULL-TIME WORKER,3,HOME,2746698
FULL-TIME WORKER,3,OTHER DISCRETIONARY,1261
FULL-TIME WORKER,3,OTHER MAINTENANCE,5434
FULL-TIME WORKER,3,SHOPPING,2763
FULL-TIME WORKER,3,SOCIAL,686
FULL-TIME WORKER,3,WORK,29473
FULL-TIME WORKER,3,WORK SUB-TOUR,867
FULL-TIME WORKER,4,EATOUT,3650
FULL-TIME WORKER,4,ESCORT,7981
FULL-TIME WORKER,4,HOME,2728317
FULL-TIME WORKER,4,OTHER DISCRETIONARY,2343
FULL-TIME WORKER,4,OTHER MAINTENANCE,8952
FULL-TIME WORKER,4,SHOPPING,4144
FULL-TIME WORKER,4,SOCIAL,1180
FULL-TIME WORKER,4,WORK,54959
FULL-TIME WORKER,4,WORK SUB-TOUR,1437
FULL-TIME WORKER,5,EATOUT,5662
FULL-TIME WORKER,5,ESCORT,10312
FULL-TIME WORKER,5,HOME,2696114
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5773
FULL-TIME WORKER,5,OTHER MAINTENANCE,12117
FULL-TIME WORKER,5,SHOPPING,5044
FULL-TIME WORKER,5,SOCIAL,1662
FULL-TIME WORKER,5,WORK,108968
FULL-TIME WORKER,5,WORK SUB-TOUR,2137
FULL-TIME WORKER,6,EATOUT,7521
FULL-TIME WORKER,6,ESCORT,14848
FULL-TIME WORKER,6,HOME,2637262
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8793
FULL-TIME WORKER,6,OTHER MAINTENANCE,17451
FULL-TIME WORKER,6,SHOPPING,6747
FULL-TIME WORKER,6,SOCIAL,2103
FULL-TIME WORKER,6,WORK,211081
FULL-TIME WORKER,6,WORK SUB-TOUR,2918
FULL-TIME WORKER,7,EATOUT,9101
FULL-TIME WORKER,7,ESCORT,23339
FULL-TIME WORKER,7,HOME,2528643
FULL-TIME WORKER,7,OTHER DISCRETIONARY,11720
FULL-TIME WORKER,7,OTHER MAINTENANCE,25369
FULL-TIME WORKER,7,SHOPPING,9905
FULL-TIME WORKER,7,SOCIAL,2815
FULL-TIME WORKER,7,WORK,371267
FULL-TIME WORKER,7,WORK SUB-TOUR,3573
FULL-TIME WORKER,8,EATOUT,10876
FULL-TIME WORKER,8,ESCORT,38773
FULL-TIME WORKER,8,HOME,2364163
FULL-TIME WORKER,8,OTHER DISCRETIONARY,14407
FULL-TIME WORKER,8,OTHER MAINTENANCE,35593
FULL-TIME WORKER,8,SHOPPING,14704
FULL-TIME WORKER,8,SOCIAL,3637
FULL-TIME WORKER,8,WORK,605913
FULL-TIME WORKER,8,WORK SUB-TOUR,4774
FULL-TIME WORKER,9,EATOUT,13307
FULL-TIME WORKER,9,ESCORT,69891
FULL-TIME WORKER,9,HOME,2125142
FULL-TIME WORKER,9,OTHER DISCRETIONARY,19035
FULL-TIME WORKER,9,OTHER MAINTENANCE,47271
FULL-TIME WORKER,9,SHOPPING,21885
FULL-TIME WORKER,9,SOCIAL,5541
FULL-TIME WORKER,9,WORK,901312
FULL-TIME WORKER,9,WORK SUB-TOUR,6830
FULL-TIME WORKER,10,EATOUT,18707
FULL-TIME WORKER,10,ESCORT,112614
FULL-TIME WORKER,10,HOME,1805264
FULL-TIME WORKER,10,OTHER DISCRETIONARY,25187
FULL-TIME WORKER,10,OTHER MAINTENANCE,68098
FULL-TIME WORKER,10,SHOPPING,34939
FULL-TIME WORKER,10,SOCIAL,7515
FULL-TIME WORKER,10,WORK,1142934
FULL-TIME WORKER,10,WORK SUB-TOUR,9713
FULL-TIME WORKER,11,EATOUT,22002
FULL-TIME WORKER,11,ESCORT,112271
FULL-TIME WORKER,11,HOME,1509816
FULL-TIME WORKER,11,OTHER DISCRETIONARY,32837
FULL-TIME WORKER,11,OTHER MAINTENANCE,82823
FULL-TIME WORKER,11,SHOPPING,45365
FULL-TIME WORKER,11,SOCIAL,9050
FULL-TIME WORKER,11,WORK,1339103
FULL-TIME WORKER,11,WORK SUB-TOUR,13586
FULL-TIME WORKER,12,EATOUT,22090
FULL-TIME WORKER,12,ESCORT,87887
FULL-TIME WORKER,12,HOME,1294392
FULL-TIME WORKER,12,OTHER DISCRETIONARY,39909
FULL-TIME WORKER,12,OTHER MAINTENANCE,83330
FULL-TIME WORKER,12,SHOPPING,47134
FULL-TIME WORKER,12,SOCIAL,9950
FULL-TIME WORKER,12,WORK,1478859
FULL-TIME WORKER,12,WORK SUB-TOUR,18482
FULL-TIME WORKER,13,EATOUT,23558
FULL-TIME WORKER,13,ESCORT,60882
FULL-TIME WORKER,13,HOME,1142760
FULL-TIME WORKER,13,OTHER DISCRETIONARY,48209
FULL-TIME WORKER,13,OTHER MAINTENANCE,80292
FULL-TIME WORKER,13,SHOPPING,49892
FULL-TIME WORKER,13,SOCIAL,12949
FULL-TIME WORKER,13,WORK,1575738
FULL-TIME WORKER,13,WORK SUB-TOUR,25057
FULL-TIME WORKER,14,EATOUT,23487
FULL-TIME WORKER,14,ESCORT,43897
FULL-TIME WORKER,14,HOME,1034999
FULL-TIME WORKER,14,OTHER DISCRETIONARY,54168
FULL-TIME WORKER,14,OTHER MAINTENANCE,77185
FULL-TIME WORKER,14,SHOPPING,51790
FULL-TIME WORKER,14,SOCIAL,15147
FULL-TIME WORKER,14,WORK,1629493
FULL-TIME WORKER,14,WORK SUB-TOUR,35043
FULL-TIME WORKER,15,EATOUT,23526
FULL-TIME WORKER,15,ESCORT,36807
FULL-TIME WORKER,15,HOME,972255
FULL-TIME WORKER,15,OTHER DISCRETIONARY,56935
FULL-TIME WORKER,15,OTHER MAINTENANCE,80665
FULL-TIME WORKER,15,SHOPPING,57447
FULL-TIME WORKER,15,SOCIAL,16931
FULL-TIME WORKER,15,WORK,1663698
FULL-TIME WORKER,15,WORK SUB-TOUR,50990
FULL-TIME WORKER,16,EATOUT,23362
FULL-TIME WORKER,16,ESCORT,33162
FULL-TIME WORKER,16,HOME,920964
FULL-TIME WORKER,16,OTHER DISCRETIONARY,56235
FULL-TIME WORKER,16,OTHER MAINTENANCE,80462
FULL-TIME WORKER,16,SHOPPING,61653
FULL-TIME WORKER,16,SOCIAL,18333
FULL-TIME WORKER,16,WORK,1686567
FULL-TIME WORKER,16,WORK SUB-TOUR,76729
FULL-TIME WORKER,17,EATOUT,27340
FULL-TIME WORKER,17,ESCORT,31976
FULL-TIME WORKER,17,HOME,890627
FULL-TIME WORKER,17,OTHER DISCRETIONARY,54405
FULL-TIME WORKER,17,OTHER MAINTENANCE,81101
FULL-TIME WORKER,17,SHOPPING,64460
FULL-TIME WORKER,17,SOCIAL,19844
FULL-TIME WORKER,17,WORK,1702280
FULL-TIME WORKER,17,WORK SUB-TOUR,136166
FULL-TIME WORKER,18,EATOUT,36543
FULL-TIME WORKER,18,ESCORT,32788
FULL-TIME WORKER,18,HOME,867134
FULL-TIME WORKER,18,OTHER DISCRETIONARY,52131
FULL-TIME WORKER,18,OTHER MAINTENANCE,83226
FULL-TIME WORKER,18,SHOPPING,68097
FULL-TIME WORKER,18,SOCIAL,21820
FULL-TIME WORKER,18,WORK,1703937
FULL-TIME WORKER,18,WORK SUB-TOUR,276716
FULL-TIME WORKER,19,EATOUT,45112
FULL-TIME WORKER,19,ESCORT,34149
FULL-TIME WORKER,19,HOME,851372
FULL-TIME WORKER,19,OTHER DISCRETIONARY,49732
FULL-TIME WORKER,19,OTHER MAINTENANCE,86004
FULL-TIME WORKER,19,SHOPPING,70878
FULL-TIME WORKER,19,SOCIAL,22548
FULL-TIME WORKER,19,WORK,1631056
FULL-TIME WORKER,19,WORK SUB-TOUR,404423
FULL-TIME WORKER,20,EATOUT,50665
FULL-TIME WORKER,20,ESCORT,35345
FULL-TIME WORKER,20,HOME,843981
FULL-TIME WORKER,20,OTHER DISCRETIONARY,46739
FULL-TIME WORKER,20,OTHER MAINTENANCE,88191
FULL-TIME WORKER,20,SHOPPING,71768
FULL-TIME WORKER,20,SOCIAL,23199
FULL-TIME WORKER,20,WORK,1615787
FULL-TIME WORKER,20,WORK SUB-TOUR,437850
FULL-TIME WORKER,21,EATOUT,48291
FULL-TIME WORKER,21,ESCORT,35710
FULL-TIME WORKER,21,HOME,843402
FULL-TIME WORKER,21,OTHER DISCRETIONARY,43912
FULL-TIME WORKER,21,OTHER MAINTENANCE,87742
FULL-TIME WORKER,21,SHOPPING,68336
FULL-TIME WORKER,21,SOCIAL,23576
FULL-TIME WORKER,21,WORK,1665806
FULL-TIME WORKER,21,WORK SUB-TOUR,337736
FULL-TIME WORKER,22,EATOUT,42010
FULL-TIME WORKER,22,ESCORT,36883
FULL-TIME WORKER,22,HOME,845068
FULL-TIME WORKER,22,OTHER DISCRETIONARY,41986
FULL-TIME WORKER,22,OTHER MAINTENANCE,84635
FULL-TIME WORKER,22,SHOPPING,66198
FULL-TIME WORKER,22,SOCIAL,23818
FULL-TIME WORKER,22,WORK,1710207
FULL-TIME WORKER,22,WORK SUB-TOUR,220834
FULL-TIME WORKER,23,EATOUT,38597
FULL-TIME WORKER,23,ESCORT,43657
FULL-TIME WORKER,23,HOME,853187
FULL-TIME WORKER,23,OTHER DISCRETIONARY,41484
FULL-TIME WORKER,23,OTHER MAINTENANCE,84437
FULL-TIME WORKER,23,SHOPPING,67236
FULL-TIME WORKER,23,SOCIAL,24575
FULL-TIME WORKER,23,WORK,1724647
FULL-TIME WORKER,23,WORK SUB-TOUR,148651
FULL-TIME WORKER,24,EATOUT,36312
FULL-TIME WORKER,24,ESCORT,51800
FULL-TIME WORKER,24,HOME,871616
FULL-TIME WORKER,24,OTHER DISCRETIONARY,41990
FULL-TIME WORKER,24,OTHER MAINTENANCE,83865
FULL-TIME WORKER,24,SHOPPING,70065
FULL-TIME WORKER,24,SOCIAL,25681
FULL-TIME WORKER,24,WORK,1711925
