person_type,per,orig_purpose,quantity
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,7842
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,189493
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,11592
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,9094
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2434
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,7589
CHILD TOO YOUNG FOR SCHOOL,19,HOME,243199
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,7109
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,7387
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,188936
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,11557
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,9537
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,2681
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,7891
CHILD TOO YOUNG FOR SCHOOL,20,HOME,244247
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,7000
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,7010
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,188053
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,11098
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,9851
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,2515
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,8285
CHILD TOO YOUNG FOR SCHOOL,21,HOME,245620
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,6882
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,6993
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,186838
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,10720
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,10173
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2229
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,9711
CHILD TOO YOUNG FOR SCHOOL,22,HOME,246981
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,6950
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,7162
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,185112
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,10606
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,10537
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2064
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,14629
CHILD TOO YOUNG FOR SCHOOL,23,HOME,248267
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,7160
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,7857
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,182644
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,11351
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,10853
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2168
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,21610
CHILD TOO YOUNG FOR SCHOOL,24,HOME,255931
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,7549
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,9145
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,178698
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,12355
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,11623
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2314
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,21416
CHILD TOO YOUNG FOR SCHOOL,25,HOME,276403
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,7775
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,9750
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,154498
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,13031
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,11858
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2467
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,21381
CHILD TOO YOUNG FOR SCHOOL,26,HOME,299089
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,8389
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,11288
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,134211
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,13699
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,12727
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,2576
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,19787
CHILD TOO YOUNG FOR SCHOOL,27,HOME,327526
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,8998
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,12266
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,104922
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,14399
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,13263
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,2199
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,17014
CHILD TOO YOUNG FOR SCHOOL,28,HOME,355766
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,9824
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,12828
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,73916
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,13803
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,12707
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,2612
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,14781
CHILD TOO YOUNG FOR SCHOOL,29,HOME,372450
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,12671
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,13247
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,53990
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,13772
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,12958
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,3426
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,13132
CHILD TOO YOUNG FOR SCHOOL,30,HOME,377095
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,16393
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,13652
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,44337
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,15837
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,13118
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,4596
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,11056
CHILD TOO YOUNG FOR SCHOOL,31,HOME,381256
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,22079
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,13140
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,36503
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,16473
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,13505
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,6032
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,10421
CHILD TOO YOUNG FOR SCHOOL,32,HOME,384227
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,30124
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,15332
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,27856
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,17375
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,14132
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,6615
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,10042
CHILD TOO YOUNG FOR SCHOOL,33,HOME,378576
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,34150
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,16201
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,20666
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,18141
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,15014
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,6861
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,8735
CHILD TOO YOUNG FOR SCHOOL,34,HOME,379856
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,33911
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,14159
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,15634
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,16418
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,14700
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,6310
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7479
CHILD TOO YOUNG FOR SCHOOL,35,HOME,387667
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,31059
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,12160
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,11638
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,14579
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,13886
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5239
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,6478
CHILD TOO YOUNG FOR SCHOOL,36,HOME,398005
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,26377
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,10119
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,8639
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,12102
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,12807
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4195
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4817
CHILD TOO YOUNG FOR SCHOOL,37,HOME,412426
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,19777
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,6931
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,6559
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,8095
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,11596
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3277
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3483
CHILD TOO YOUNG FOR SCHOOL,38,HOME,426558
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,13785
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4740
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,4928
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4832
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,10311
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2281
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2324
CHILD TOO YOUNG FOR SCHOOL,39,HOME,437011
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,9133
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,2882
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,3850
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,3422
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,7743
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1341
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1609
CHILD TOO YOUNG FOR SCHOOL,40,HOME,445713
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,5395
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2051
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3127
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,2024
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,5574
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,746
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1113
CHILD TOO YOUNG FOR SCHOOL,41,HOME,451135
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,3541
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1421
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,2620
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1244
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,4152
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,583
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,846
CHILD TOO YOUNG FOR SCHOOL,42,HOME,454877
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,2012
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1202
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2257
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,857
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2780
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,427
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,748
CHILD TOO YOUNG FOR SCHOOL,43,HOME,457077
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1118
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,917
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,1994
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,769
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,2033
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,291
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,706
CHILD TOO YOUNG FOR SCHOOL,44,HOME,458366
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,766
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,806
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,1803
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,714
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1497
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,187
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,700
CHILD TOO YOUNG FOR SCHOOL,45,HOME,459633
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,391
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,694
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1546
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,585
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,1055
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,163
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,637
CHILD TOO YOUNG FOR SCHOOL,46,HOME,460668
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,250
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,510
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1260
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,447
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,621
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,127
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,509
CHILD TOO YOUNG FOR SCHOOL,47,HOME,461650
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,99
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,312
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,938
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,252
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,446
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,91
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,251
CHILD TOO YOUNG FOR SCHOOL,48,HOME,462624
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,70
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,155
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,515
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,136
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,281
FULL-TIME WORKER,1,EATOUT,136
FULL-TIME WORKER,1,ESCORT,927
FULL-TIME WORKER,1,HOME,2302267
FULL-TIME WORKER,1,OTHER DISCRETIONARY,255
FULL-TIME WORKER,1,OTHER MAINTENANCE,1009
FULL-TIME WORKER,1,SHOPPING,528
FULL-TIME WORKER,1,SOCIAL,118
FULL-TIME WORKER,1,WORK,3572
FULL-TIME WORKER,1,WORK SUB-TOUR,35
FULL-TIME WORKER,2,EATOUT,412
FULL-TIME WORKER,2,ESCORT,2150
FULL-TIME WORKER,2,HOME,2296329
FULL-TIME WORKER,2,OTHER DISCRETIONARY,522
FULL-TIME WORKER,2,OTHER MAINTENANCE,2222
FULL-TIME WORKER,2,SHOPPING,1179
FULL-TIME WORKER,2,SOCIAL,260
FULL-TIME WORKER,2,WORK,9595
FULL-TIME WORKER,2,WORK SUB-TOUR,126
FULL-TIME WORKER,3,EATOUT,681
FULL-TIME WORKER,3,ESCORT,3548
FULL-TIME WORKER,3,HOME,2288046
FULL-TIME WORKER,3,OTHER DISCRETIONARY,964
FULL-TIME WORKER,3,OTHER MAINTENANCE,3552
FULL-TIME WORKER,3,SHOPPING,1878
FULL-TIME WORKER,3,SOCIAL,408
FULL-TIME WORKER,3,WORK,20057
FULL-TIME WORKER,3,WORK SUB-TOUR,264
FULL-TIME WORKER,4,EATOUT,2456
FULL-TIME WORKER,4,ESCORT,5741
FULL-TIME WORKER,4,HOME,2275277
FULL-TIME WORKER,4,OTHER DISCRETIONARY,1808
FULL-TIME WORKER,4,OTHER MAINTENANCE,5994
FULL-TIME WORKER,4,SHOPPING,2893
FULL-TIME WORKER,4,SOCIAL,699
FULL-TIME WORKER,4,WORK,38901
FULL-TIME WORKER,4,WORK SUB-TOUR,404
FULL-TIME WORKER,5,EATOUT,3981
FULL-TIME WORKER,5,ESCORT,7404
FULL-TIME WORKER,5,HOME,2252085
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5587
FULL-TIME WORKER,5,OTHER MAINTENANCE,8418
FULL-TIME WORKER,5,SHOPPING,3557
FULL-TIME WORKER,5,SOCIAL,1041
FULL-TIME WORKER,5,WORK,80152
FULL-TIME WORKER,5,WORK SUB-TOUR,624
FULL-TIME WORKER,6,EATOUT,5497
FULL-TIME WORKER,6,ESCORT,10801
FULL-TIME WORKER,6,HOME,2206336
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8540
FULL-TIME WORKER,6,OTHER MAINTENANCE,12080
FULL-TIME WORKER,6,SHOPPING,4957
FULL-TIME WORKER,6,SOCIAL,1348
FULL-TIME WORKER,6,WORK,159701
FULL-TIME WORKER,6,WORK SUB-TOUR,874
FULL-TIME WORKER,7,EATOUT,6548
FULL-TIME WORKER,7,ESCORT,17727
FULL-TIME WORKER,7,HOME,2121654
FULL-TIME WORKER,7,OTHER DISCRETIONARY,11295
FULL-TIME WORKER,7,OTHER MAINTENANCE,17896
FULL-TIME WORKER,7,SHOPPING,7261
FULL-TIME WORKER,7,SOCIAL,1731
FULL-TIME WORKER,7,WORK,288171
FULL-TIME WORKER,7,WORK SUB-TOUR,1123
FULL-TIME WORKER,8,EATOUT,8932
FULL-TIME WORKER,8,ESCORT,31189
FULL-TIME WORKER,8,HOME,1990648
FULL-TIME WORKER,8,OTHER DISCRETIONARY,14241
FULL-TIME WORKER,8,OTHER MAINTENANCE,26225
FULL-TIME WORKER,8,SHOPPING,11277
FULL-TIME WORKER,8,SOCIAL,2540
FULL-TIME WORKER,8,WORK,488553
FULL-TIME WORKER,8,WORK SUB-TOUR,1532
FULL-TIME WORKER,9,EATOUT,12127
FULL-TIME WORKER,9,ESCORT,58369
FULL-TIME WORKER,9,HOME,1783858
FULL-TIME WORKER,9,OTHER DISCRETIONARY,16769
FULL-TIME WORKER,9,OTHER MAINTENANCE,37456
FULL-TIME WORKER,9,SHOPPING,18116
FULL-TIME WORKER,9,SOCIAL,4135
FULL-TIME WORKER,9,WORK,751055
FULL-TIME WORKER,9,WORK SUB-TOUR,2221
FULL-TIME WORKER,10,EATOUT,18194
FULL-TIME WORKER,10,ESCORT,100206
FULL-TIME WORKER,10,HOME,1497995
FULL-TIME WORKER,10,OTHER DISCRETIONARY,19998
FULL-TIME WORKER,10,OTHER MAINTENANCE,57143
FULL-TIME WORKER,10,SHOPPING,30006
FULL-TIME WORKER,10,SOCIAL,6252
FULL-TIME WORKER,10,WORK,962055
FULL-TIME WORKER,10,WORK SUB-TOUR,3220
FULL-TIME WORKER,11,EATOUT,21047
FULL-TIME WORKER,11,ESCORT,101591
FULL-TIME WORKER,11,HOME,1236194
FULL-TIME WORKER,11,OTHER DISCRETIONARY,22810
FULL-TIME WORKER,11,OTHER MAINTENANCE,67063
FULL-TIME WORKER,11,SHOPPING,35522
FULL-TIME WORKER,11,SOCIAL,7290
FULL-TIME WORKER,11,WORK,1127199
FULL-TIME WORKER,11,WORK SUB-TOUR,4656
FULL-TIME WORKER,12,EATOUT,20957
FULL-TIME WORKER,12,ESCORT,77324
FULL-TIME WORKER,12,HOME,1066796
FULL-TIME WORKER,12,OTHER DISCRETIONARY,25579
FULL-TIME WORKER,12,OTHER MAINTENANCE,65639
FULL-TIME WORKER,12,SHOPPING,34898
FULL-TIME WORKER,12,SOCIAL,8067
FULL-TIME WORKER,12,WORK,1244258
FULL-TIME WORKER,12,WORK SUB-TOUR,7110
FULL-TIME WORKER,13,EATOUT,22361
FULL-TIME WORKER,13,ESCORT,52556
FULL-TIME WORKER,13,HOME,945526
FULL-TIME WORKER,13,OTHER DISCRETIONARY,29491
FULL-TIME WORKER,13,OTHER MAINTENANCE,60375
FULL-TIME WORKER,13,SHOPPING,34675
FULL-TIME WORKER,13,SOCIAL,10318
FULL-TIME WORKER,13,WORK,1326228
FULL-TIME WORKER,13,WORK SUB-TOUR,10744
FULL-TIME WORKER,14,EATOUT,22571
FULL-TIME WORKER,14,ESCORT,37616
FULL-TIME WORKER,14,HOME,863384
FULL-TIME WORKER,14,OTHER DISCRETIONARY,32519
FULL-TIME WORKER,14,OTHER MAINTENANCE,55772
FULL-TIME WORKER,14,SHOPPING,34640
FULL-TIME WORKER,14,SOCIAL,11795
FULL-TIME WORKER,14,WORK,1373302
FULL-TIME WORKER,14,WORK SUB-TOUR,14960
FULL-TIME WORKER,15,EATOUT,22541
FULL-TIME WORKER,15,ESCORT,30663
FULL-TIME WORKER,15,HOME,815011
FULL-TIME WORKER,15,OTHER DISCRETIONARY,34619
FULL-TIME WORKER,15,OTHER MAINTENANCE,56893
FULL-TIME WORKER,15,SHOPPING,38202
FULL-TIME WORKER,15,SOCIAL,13820
FULL-TIME WORKER,15,WORK,1405268
FULL-TIME WORKER,15,WORK SUB-TOUR,20932
FULL-TIME WORKER,16,EATOUT,22998
FULL-TIME WORKER,16,ESCORT,27731
FULL-TIME WORKER,16,HOME,773928
FULL-TIME WORKER,16,OTHER DISCRETIONARY,35401
FULL-TIME WORKER,16,OTHER MAINTENANCE,55406
FULL-TIME WORKER,16,SHOPPING,41045
FULL-TIME WORKER,16,SOCIAL,15125
FULL-TIME WORKER,16,WORK,1429042
FULL-TIME WORKER,16,WORK SUB-TOUR,28754
FULL-TIME WORKER,17,EATOUT,23869
FULL-TIME WORKER,17,ESCORT,26574
FULL-TIME WORKER,17,HOME,746610
FULL-TIME WORKER,17,OTHER DISCRETIONARY,35522
FULL-TIME WORKER,17,OTHER MAINTENANCE,55573
FULL-TIME WORKER,17,SHOPPING,44193
FULL-TIME WORKER,17,SOCIAL,16250
FULL-TIME WORKER,17,WORK,1444610
FULL-TIME WORKER,17,WORK SUB-TOUR,46120
FULL-TIME WORKER,18,EATOUT,27535
FULL-TIME WORKER,18,ESCORT,26460
FULL-TIME WORKER,18,HOME,728057
FULL-TIME WORKER,18,OTHER DISCRETIONARY,34538
FULL-TIME WORKER,18,OTHER MAINTENANCE,55483
FULL-TIME WORKER,18,SHOPPING,45611
FULL-TIME WORKER,18,SOCIAL,17726
FULL-TIME WORKER,18,WORK,1448739
FULL-TIME WORKER,18,WORK SUB-TOUR,84483
FULL-TIME WORKER,19,EATOUT,30099
FULL-TIME WORKER,19,ESCORT,26621
FULL-TIME WORKER,19,HOME,719747
FULL-TIME WORKER,19,OTHER DISCRETIONARY,33276
FULL-TIME WORKER,19,OTHER MAINTENANCE,54703
FULL-TIME WORKER,19,SHOPPING,46027
FULL-TIME WORKER,19,SOCIAL,18380
FULL-TIME WORKER,19,WORK,1432308
FULL-TIME WORKER,19,WORK SUB-TOUR,125073
FULL-TIME WORKER,20,EATOUT,32162
FULL-TIME WORKER,20,ESCORT,26989
FULL-TIME WORKER,20,HOME,718131
FULL-TIME WORKER,20,OTHER DISCRETIONARY,31613
FULL-TIME WORKER,20,OTHER MAINTENANCE,53799
FULL-TIME WORKER,20,SHOPPING,45590
FULL-TIME WORKER,20,SOCIAL,18876
FULL-TIME WORKER,20,WORK,1424513
FULL-TIME WORKER,20,WORK SUB-TOUR,134276
FULL-TIME WORKER,21,EATOUT,30662
FULL-TIME WORKER,21,ESCORT,27728
FULL-TIME WORKER,21,HOME,720472
FULL-TIME WORKER,21,OTHER DISCRETIONARY,30261
FULL-TIME WORKER,21,OTHER MAINTENANCE,53139
FULL-TIME WORKER,21,SHOPPING,44378
FULL-TIME WORKER,21,SOCIAL,19466
FULL-TIME WORKER,21,WORK,1446596
FULL-TIME WORKER,21,WORK SUB-TOUR,107797
FULL-TIME WORKER,22,EATOUT,27490
FULL-TIME WORKER,22,ESCORT,29080
FULL-TIME WORKER,22,HOME,725104
FULL-TIME WORKER,22,OTHER DISCRETIONARY,29463
FULL-TIME WORKER,22,OTHER MAINTENANCE,52492
FULL-TIME WORKER,22,SHOPPING,43415
FULL-TIME WORKER,22,SOCIAL,19854
FULL-TIME WORKER,22,WORK,1461695
FULL-TIME WORKER,22,WORK SUB-TOUR,67450
FULL-TIME WORKER,23,EATOUT,25867
FULL-TIME WORKER,23,ESCORT,35252
FULL-TIME WORKER,23,HOME,725279
FULL-TIME WORKER,23,OTHER DISCRETIONARY,29378
FULL-TIME WORKER,23,OTHER MAINTENANCE,54152
FULL-TIME WORKER,23,SHOPPING,45821
FULL-TIME WORKER,23,SOCIAL,20075
FULL-TIME WORKER,23,WORK,1460155
FULL-TIME WORKER,23,WORK SUB-TOUR,47265
FULL-TIME WORKER,24,EATOUT,25521
FULL-TIME WORKER,24,ESCORT,42703
FULL-TIME WORKER,24,HOME,740205
FULL-TIME WORKER,24,OTHER DISCRETIONARY,29442
FULL-TIME WORKER,24,OTHER MAINTENANCE,57894
FULL-TIME WORKER,24,SHOPPING,48716
FULL-TIME WORKER,24,SOCIAL,21001
FULL-TIME WORKER,24,WORK,1444707
FULL-TIME WORKER,24,WORK SUB-TOUR,33499
FULL-TIME WORKER,25,EATOUT,26761
FULL-TIME WORKER,25,ESCORT,42915
