PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
CHILD TOO YOUNG FOR SCHOOL,18,OTHER DISCRETIONARY,13110
CHILD TOO YOUNG FOR SCHOOL,18,OTHER MAINTENANCE,13174
CHILD TOO YOUNG FOR SCHOOL,18,SCHOOL,187232
CHILD TOO YOUNG FOR SCHOOL,18,SHOPPING,9161
CHILD TOO YOUNG FOR SCHOOL,18,SOCIAL,7874
CHILD TOO YOUNG FOR SCHOOL,19,EATOUT,2863
CHILD TOO YOUNG FOR SCHOOL,19,ESCORT,10144
CHILD TOO YOUNG FOR SCHOOL,19,HOME,245457
CHILD TOO YOUNG FOR SCHOOL,19,OTHER DISCRETIONARY,12599
CHILD TOO YOUNG FOR SCHOOL,19,OTHER MAINTENANCE,12976
CHILD TOO YOUNG FOR SCHOOL,19,SCHOOL,186732
CHILD TOO YOUNG FOR SCHOOL,19,SHOPPING,9147
CHILD TOO YOUNG FOR SCHOOL,19,SOCIAL,8182
CHILD TOO YOUNG FOR SCHOOL,20,EATOUT,3366
CHILD TOO YOUNG FOR SCHOOL,20,ESCORT,10392
CHILD TOO YOUNG FOR SCHOOL,20,HOME,246258
CHILD TOO YOUNG FOR SCHOOL,20,OTHER DISCRETIONARY,12109
CHILD TOO YOUNG FOR SCHOOL,20,OTHER MAINTENANCE,12445
CHILD TOO YOUNG FOR SCHOOL,20,SCHOOL,185990
CHILD TOO YOUNG FOR SCHOOL,20,SHOPPING,8985
CHILD TOO YOUNG FOR SCHOOL,20,SOCIAL,8447
CHILD TOO YOUNG FOR SCHOOL,21,EATOUT,3293
CHILD TOO YOUNG FOR SCHOOL,21,ESCORT,10908
CHILD TOO YOUNG FOR SCHOOL,21,HOME,247889
CHILD TOO YOUNG FOR SCHOOL,21,OTHER DISCRETIONARY,11764
CHILD TOO YOUNG FOR SCHOOL,21,OTHER MAINTENANCE,12331
CHILD TOO YOUNG FOR SCHOOL,21,SCHOOL,184955
CHILD TOO YOUNG FOR SCHOOL,21,SHOPPING,8719
CHILD TOO YOUNG FOR SCHOOL,21,SOCIAL,8660
CHILD TOO YOUNG FOR SCHOOL,22,EATOUT,2840
CHILD TOO YOUNG FOR SCHOOL,22,ESCORT,12425
CHILD TOO YOUNG FOR SCHOOL,22,HOME,249471
CHILD TOO YOUNG FOR SCHOOL,22,OTHER DISCRETIONARY,11463
CHILD TOO YOUNG FOR SCHOOL,22,OTHER MAINTENANCE,12322
CHILD TOO YOUNG FOR SCHOOL,22,SCHOOL,183445
CHILD TOO YOUNG FOR SCHOOL,22,SHOPPING,8813
CHILD TOO YOUNG FOR SCHOOL,22,SOCIAL,8872
CHILD TOO YOUNG FOR SCHOOL,23,EATOUT,2602
CHILD TOO YOUNG FOR SCHOOL,23,ESCORT,18267
CHILD TOO YOUNG FOR SCHOOL,23,HOME,250988
CHILD TOO YOUNG FOR SCHOOL,23,OTHER DISCRETIONARY,11404
CHILD TOO YOUNG FOR SCHOOL,23,OTHER MAINTENANCE,12738
CHILD TOO YOUNG FOR SCHOOL,23,SCHOOL,181270
CHILD TOO YOUNG FOR SCHOOL,23,SHOPPING,9535
CHILD TOO YOUNG FOR SCHOOL,23,SOCIAL,9257
CHILD TOO YOUNG FOR SCHOOL,24,EATOUT,2436
CHILD TOO YOUNG FOR SCHOOL,24,ESCORT,25823
CHILD TOO YOUNG FOR SCHOOL,24,HOME,257502
CHILD TOO YOUNG FOR SCHOOL,24,OTHER DISCRETIONARY,11522
CHILD TOO YOUNG FOR SCHOOL,24,OTHER MAINTENANCE,13200
CHILD TOO YOUNG FOR SCHOOL,24,SCHOOL,177290
CHILD TOO YOUNG FOR SCHOOL,24,SHOPPING,10477
CHILD TOO YOUNG FOR SCHOOL,24,SOCIAL,9748
CHILD TOO YOUNG FOR SCHOOL,25,EATOUT,2546
CHILD TOO YOUNG FOR SCHOOL,25,ESCORT,24891
CHILD TOO YOUNG FOR SCHOOL,25,HOME,276465
CHILD TOO YOUNG FOR SCHOOL,25,OTHER DISCRETIONARY,11623
CHILD TOO YOUNG FOR SCHOOL,25,OTHER MAINTENANCE,13056
CHILD TOO YOUNG FOR SCHOOL,25,SCHOOL,155842
CHILD TOO YOUNG FOR SCHOOL,25,SHOPPING,10722
CHILD TOO YOUNG FOR SCHOOL,25,SOCIAL,10109
CHILD TOO YOUNG FOR SCHOOL,26,EATOUT,2828
CHILD TOO YOUNG FOR SCHOOL,26,ESCORT,24466
CHILD TOO YOUNG FOR SCHOOL,26,HOME,297596
CHILD TOO YOUNG FOR SCHOOL,26,OTHER DISCRETIONARY,12433
CHILD TOO YOUNG FOR SCHOOL,26,OTHER MAINTENANCE,13897
CHILD TOO YOUNG FOR SCHOOL,26,SCHOOL,137450
CHILD TOO YOUNG FOR SCHOOL,26,SHOPPING,11151
CHILD TOO YOUNG FOR SCHOOL,26,SOCIAL,10779
CHILD TOO YOUNG FOR SCHOOL,27,EATOUT,3100
CHILD TOO YOUNG FOR SCHOOL,27,ESCORT,22023
CHILD TOO YOUNG FOR SCHOOL,27,HOME,323890
CHILD TOO YOUNG FOR SCHOOL,27,OTHER DISCRETIONARY,13047
CHILD TOO YOUNG FOR SCHOOL,27,OTHER MAINTENANCE,14164
CHILD TOO YOUNG FOR SCHOOL,27,SCHOOL,110402
CHILD TOO YOUNG FOR SCHOOL,27,SHOPPING,11340
CHILD TOO YOUNG FOR SCHOOL,27,SOCIAL,11098
CHILD TOO YOUNG FOR SCHOOL,28,EATOUT,3222
CHILD TOO YOUNG FOR SCHOOL,28,ESCORT,18794
CHILD TOO YOUNG FOR SCHOOL,28,HOME,351979
CHILD TOO YOUNG FOR SCHOOL,28,OTHER DISCRETIONARY,13348
CHILD TOO YOUNG FOR SCHOOL,28,OTHER MAINTENANCE,13684
CHILD TOO YOUNG FOR SCHOOL,28,SCHOOL,81903
CHILD TOO YOUNG FOR SCHOOL,28,SHOPPING,11154
CHILD TOO YOUNG FOR SCHOOL,28,SOCIAL,10503
CHILD TOO YOUNG FOR SCHOOL,29,EATOUT,3484
CHILD TOO YOUNG FOR SCHOOL,29,ESCORT,14650
CHILD TOO YOUNG FOR SCHOOL,29,HOME,371002
CHILD TOO YOUNG FOR SCHOOL,29,OTHER DISCRETIONARY,16914
CHILD TOO YOUNG FOR SCHOOL,29,OTHER MAINTENANCE,12801
CHILD TOO YOUNG FOR SCHOOL,29,SCHOOL,61196
CHILD TOO YOUNG FOR SCHOOL,29,SHOPPING,11123
CHILD TOO YOUNG FOR SCHOOL,29,SOCIAL,10618
CHILD TOO YOUNG FOR SCHOOL,30,EATOUT,4281
CHILD TOO YOUNG FOR SCHOOL,30,ESCORT,12163
CHILD TOO YOUNG FOR SCHOOL,30,HOME,377329
CHILD TOO YOUNG FOR SCHOOL,30,OTHER DISCRETIONARY,21414
CHILD TOO YOUNG FOR SCHOOL,30,OTHER MAINTENANCE,12454
CHILD TOO YOUNG FOR SCHOOL,30,SCHOOL,51210
CHILD TOO YOUNG FOR SCHOOL,30,SHOPPING,11669
CHILD TOO YOUNG FOR SCHOOL,30,SOCIAL,10930
CHILD TOO YOUNG FOR SCHOOL,31,EATOUT,5591
CHILD TOO YOUNG FOR SCHOOL,31,ESCORT,10407
CHILD TOO YOUNG FOR SCHOOL,31,HOME,382639
CHILD TOO YOUNG FOR SCHOOL,31,OTHER DISCRETIONARY,26549
CHILD TOO YOUNG FOR SCHOOL,31,OTHER MAINTENANCE,11636
CHILD TOO YOUNG FOR SCHOOL,31,SCHOOL,42715
CHILD TOO YOUNG FOR SCHOOL,31,SHOPPING,11678
CHILD TOO YOUNG FOR SCHOOL,31,SOCIAL,11513
CHILD TOO YOUNG FOR SCHOOL,32,EATOUT,6803
CHILD TOO YOUNG FOR SCHOOL,32,ESCORT,9387
CHILD TOO YOUNG FOR SCHOOL,32,HOME,387232
CHILD TOO YOUNG FOR SCHOOL,32,OTHER DISCRETIONARY,31524
CHILD TOO YOUNG FOR SCHOOL,32,OTHER MAINTENANCE,12866
CHILD TOO YOUNG FOR SCHOOL,32,SCHOOL,33430
CHILD TOO YOUNG FOR SCHOOL,32,SHOPPING,11675
CHILD TOO YOUNG FOR SCHOOL,32,SOCIAL,12041
CHILD TOO YOUNG FOR SCHOOL,33,EATOUT,7966
CHILD TOO YOUNG FOR SCHOOL,33,ESCORT,9502
CHILD TOO YOUNG FOR SCHOOL,33,HOME,387155
CHILD TOO YOUNG FOR SCHOOL,33,OTHER DISCRETIONARY,33900
CHILD TOO YOUNG FOR SCHOOL,33,OTHER MAINTENANCE,13445
CHILD TOO YOUNG FOR SCHOOL,33,SCHOOL,25444
CHILD TOO YOUNG FOR SCHOOL,33,SHOPPING,12221
CHILD TOO YOUNG FOR SCHOOL,33,SOCIAL,12538
CHILD TOO YOUNG FOR SCHOOL,34,EATOUT,8151
CHILD TOO YOUNG FOR SCHOOL,34,ESCORT,8580
CHILD TOO YOUNG FOR SCHOOL,34,HOME,391822
CHILD TOO YOUNG FOR SCHOOL,34,OTHER DISCRETIONARY,32598
CHILD TOO YOUNG FOR SCHOOL,34,OTHER MAINTENANCE,12181
CHILD TOO YOUNG FOR SCHOOL,34,SCHOOL,18928
CHILD TOO YOUNG FOR SCHOOL,34,SHOPPING,11541
CHILD TOO YOUNG FOR SCHOOL,34,SOCIAL,11893
CHILD TOO YOUNG FOR SCHOOL,35,EATOUT,7392
CHILD TOO YOUNG FOR SCHOOL,35,ESCORT,7423
CHILD TOO YOUNG FOR SCHOOL,35,HOME,401167
CHILD TOO YOUNG FOR SCHOOL,35,OTHER DISCRETIONARY,28467
CHILD TOO YOUNG FOR SCHOOL,35,OTHER MAINTENANCE,10893
CHILD TOO YOUNG FOR SCHOOL,35,SCHOOL,13893
CHILD TOO YOUNG FOR SCHOOL,35,SHOPPING,10388
CHILD TOO YOUNG FOR SCHOOL,35,SOCIAL,10982
CHILD TOO YOUNG FOR SCHOOL,36,EATOUT,5776
CHILD TOO YOUNG FOR SCHOOL,36,ESCORT,5953
CHILD TOO YOUNG FOR SCHOOL,36,HOME,414212
CHILD TOO YOUNG FOR SCHOOL,36,OTHER DISCRETIONARY,22489
CHILD TOO YOUNG FOR SCHOOL,36,OTHER MAINTENANCE,8889
CHILD TOO YOUNG FOR SCHOOL,36,SCHOOL,10134
CHILD TOO YOUNG FOR SCHOOL,36,SHOPPING,8746
CHILD TOO YOUNG FOR SCHOOL,36,SOCIAL,9789
CHILD TOO YOUNG FOR SCHOOL,37,EATOUT,4411
CHILD TOO YOUNG FOR SCHOOL,37,ESCORT,4358
CHILD TOO YOUNG FOR SCHOOL,37,HOME,428324
CHILD TOO YOUNG FOR SCHOOL,37,OTHER DISCRETIONARY,15819
CHILD TOO YOUNG FOR SCHOOL,37,OTHER MAINTENANCE,6357
CHILD TOO YOUNG FOR SCHOOL,37,SCHOOL,7480
CHILD TOO YOUNG FOR SCHOOL,37,SHOPPING,6298
CHILD TOO YOUNG FOR SCHOOL,37,SOCIAL,8575
CHILD TOO YOUNG FOR SCHOOL,38,EATOUT,3415
CHILD TOO YOUNG FOR SCHOOL,38,ESCORT,3261
CHILD TOO YOUNG FOR SCHOOL,38,HOME,439827
CHILD TOO YOUNG FOR SCHOOL,38,OTHER DISCRETIONARY,11020
CHILD TOO YOUNG FOR SCHOOL,38,OTHER MAINTENANCE,4775
CHILD TOO YOUNG FOR SCHOOL,38,SCHOOL,5595
CHILD TOO YOUNG FOR SCHOOL,38,SHOPPING,4098
CHILD TOO YOUNG FOR SCHOOL,38,SOCIAL,7463
CHILD TOO YOUNG FOR SCHOOL,39,EATOUT,2424
CHILD TOO YOUNG FOR SCHOOL,39,ESCORT,2406
CHILD TOO YOUNG FOR SCHOOL,39,HOME,448193
CHILD TOO YOUNG FOR SCHOOL,39,OTHER DISCRETIONARY,7532
CHILD TOO YOUNG FOR SCHOOL,39,OTHER MAINTENANCE,3367
CHILD TOO YOUNG FOR SCHOOL,39,SCHOOL,4391
CHILD TOO YOUNG FOR SCHOOL,39,SHOPPING,2957
CHILD TOO YOUNG FOR SCHOOL,39,SOCIAL,5804
CHILD TOO YOUNG FOR SCHOOL,40,EATOUT,1533
CHILD TOO YOUNG FOR SCHOOL,40,ESCORT,1715
CHILD TOO YOUNG FOR SCHOOL,40,HOME,455669
CHILD TOO YOUNG FOR SCHOOL,40,OTHER DISCRETIONARY,4579
CHILD TOO YOUNG FOR SCHOOL,40,OTHER MAINTENANCE,2476
CHILD TOO YOUNG FOR SCHOOL,40,SCHOOL,3563
CHILD TOO YOUNG FOR SCHOOL,40,SHOPPING,1881
CHILD TOO YOUNG FOR SCHOOL,40,SOCIAL,4135
CHILD TOO YOUNG FOR SCHOOL,41,EATOUT,878
CHILD TOO YOUNG FOR SCHOOL,41,ESCORT,1237
CHILD TOO YOUNG FOR SCHOOL,41,HOME,460314
CHILD TOO YOUNG FOR SCHOOL,41,OTHER DISCRETIONARY,3056
CHILD TOO YOUNG FOR SCHOOL,41,OTHER MAINTENANCE,1880
CHILD TOO YOUNG FOR SCHOOL,41,SCHOOL,3000
CHILD TOO YOUNG FOR SCHOOL,41,SHOPPING,1262
CHILD TOO YOUNG FOR SCHOOL,41,SOCIAL,3066
CHILD TOO YOUNG FOR SCHOOL,42,EATOUT,678
CHILD TOO YOUNG FOR SCHOOL,42,ESCORT,996
CHILD TOO YOUNG FOR SCHOOL,42,HOME,463404
CHILD TOO YOUNG FOR SCHOOL,42,OTHER DISCRETIONARY,1836
CHILD TOO YOUNG FOR SCHOOL,42,OTHER MAINTENANCE,1509
CHILD TOO YOUNG FOR SCHOOL,42,SCHOOL,2568
CHILD TOO YOUNG FOR SCHOOL,42,SHOPPING,990
CHILD TOO YOUNG FOR SCHOOL,42,SOCIAL,2222
CHILD TOO YOUNG FOR SCHOOL,43,EATOUT,500
CHILD TOO YOUNG FOR SCHOOL,43,ESCORT,820
CHILD TOO YOUNG FOR SCHOOL,43,HOME,465554
CHILD TOO YOUNG FOR SCHOOL,43,OTHER DISCRETIONARY,1090
CHILD TOO YOUNG FOR SCHOOL,43,OTHER MAINTENANCE,1237
CHILD TOO YOUNG FOR SCHOOL,43,SCHOOL,2251
CHILD TOO YOUNG FOR SCHOOL,43,SHOPPING,880
CHILD TOO YOUNG FOR SCHOOL,43,SOCIAL,1548
CHILD TOO YOUNG FOR SCHOOL,44,EATOUT,350
CHILD TOO YOUNG FOR SCHOOL,44,ESCORT,774
CHILD TOO YOUNG FOR SCHOOL,44,HOME,466948
CHILD TOO YOUNG FOR SCHOOL,44,OTHER DISCRETIONARY,737
CHILD TOO YOUNG FOR SCHOOL,44,OTHER MAINTENANCE,961
CHILD TOO YOUNG FOR SCHOOL,44,SCHOOL,2011
CHILD TOO YOUNG FOR SCHOOL,44,SHOPPING,790
CHILD TOO YOUNG FOR SCHOOL,44,SOCIAL,1119
CHILD TOO YOUNG FOR SCHOOL,45,EATOUT,214
CHILD TOO YOUNG FOR SCHOOL,45,ESCORT,703
CHILD TOO YOUNG FOR SCHOOL,45,HOME,468109
CHILD TOO YOUNG FOR SCHOOL,45,OTHER DISCRETIONARY,430
CHILD TOO YOUNG FOR SCHOOL,45,OTHER MAINTENANCE,845
CHILD TOO YOUNG FOR SCHOOL,45,SCHOOL,1749
CHILD TOO YOUNG FOR SCHOOL,45,SHOPPING,634
CHILD TOO YOUNG FOR SCHOOL,45,SOCIAL,848
CHILD TOO YOUNG FOR SCHOOL,46,EATOUT,195
CHILD TOO YOUNG FOR SCHOOL,46,ESCORT,561
CHILD TOO YOUNG FOR SCHOOL,46,HOME,469272
CHILD TOO YOUNG FOR SCHOOL,46,OTHER DISCRETIONARY,251
CHILD TOO YOUNG FOR SCHOOL,46,OTHER MAINTENANCE,683
CHILD TOO YOUNG FOR SCHOOL,46,SCHOOL,1411
CHILD TOO YOUNG FOR SCHOOL,46,SHOPPING,446
CHILD TOO YOUNG FOR SCHOOL,46,SOCIAL,510
CHILD TOO YOUNG FOR SCHOOL,47,EATOUT,154
CHILD TOO YOUNG FOR SCHOOL,47,ESCORT,458
CHILD TOO YOUNG FOR SCHOOL,47,HOME,470386
CHILD TOO YOUNG FOR SCHOOL,47,OTHER DISCRETIONARY,115
CHILD TOO YOUNG FOR SCHOOL,47,OTHER MAINTENANCE,439
CHILD TOO YOUNG FOR SCHOOL,47,SCHOOL,991
CHILD TOO YOUNG FOR SCHOOL,47,SHOPPING,256
CHILD TOO YOUNG FOR SCHOOL,47,SOCIAL,374
CHILD TOO YOUNG FOR SCHOOL,48,EATOUT,89
CHILD TOO YOUNG FOR SCHOOL,48,ESCORT,231
CHILD TOO YOUNG FOR SCHOOL,48,HOME,471406
CHILD TOO YOUNG FOR SCHOOL,48,OTHER DISCRETIONARY,85
CHILD TOO YOUNG FOR SCHOOL,48,OTHER MAINTENANCE,196
CHILD TOO YOUNG FOR SCHOOL,48,SCHOOL,549
CHILD TOO YOUNG FOR SCHOOL,48,SHOPPING,97
CHILD TOO YOUNG FOR SCHOOL,48,SOCIAL,231
FULL-TIME WORKER,1,EATOUT,213
FULL-TIME WORKER,1,ESCORT,1092
FULL-TIME WORKER,1,HOME,2549780
FULL-TIME WORKER,1,OTHER DISCRETIONARY,300
FULL-TIME WORKER,1,OTHER MAINTENANCE,1384
FULL-TIME WORKER,1,SHOPPING,632
FULL-TIME WORKER,1,SOCIAL,177
FULL-TIME WORKER,1,WORK,4628
FULL-TIME WORKER,1,WORK SUB-TOUR,100
FULL-TIME WORKER,2,EATOUT,504
FULL-TIME WORKER,2,ESCORT,2560
FULL-TIME WORKER,2,HOME,2542162
FULL-TIME WORKER,2,OTHER DISCRETIONARY,606
FULL-TIME WORKER,2,OTHER MAINTENANCE,2987
FULL-TIME WORKER,2,SHOPPING,1495
FULL-TIME WORKER,2,SOCIAL,392
FULL-TIME WORKER,2,WORK,12201
FULL-TIME WORKER,2,WORK SUB-TOUR,308
FULL-TIME WORKER,3,EATOUT,923
FULL-TIME WORKER,3,ESCORT,4178
FULL-TIME WORKER,3,HOME,2531752
FULL-TIME WORKER,3,OTHER DISCRETIONARY,1075
FULL-TIME WORKER,3,OTHER MAINTENANCE,4801
FULL-TIME WORKER,3,SHOPPING,2376
FULL-TIME WORKER,3,SOCIAL,645
FULL-TIME WORKER,3,WORK,24519
FULL-TIME WORKER,3,WORK SUB-TOUR,653
FULL-TIME WORKER,4,EATOUT,3157
FULL-TIME WORKER,4,ESCORT,6745
FULL-TIME WORKER,4,HOME,2516440
FULL-TIME WORKER,4,OTHER DISCRETIONARY,2064
FULL-TIME WORKER,4,OTHER MAINTENANCE,7861
FULL-TIME WORKER,4,SHOPPING,3522
FULL-TIME WORKER,4,SOCIAL,1151
FULL-TIME WORKER,4,WORK,46410
FULL-TIME WORKER,4,WORK SUB-TOUR,1151
FULL-TIME WORKER,5,EATOUT,5013
FULL-TIME WORKER,5,ESCORT,8655
FULL-TIME WORKER,5,HOME,2488676
FULL-TIME WORKER,5,OTHER DISCRETIONARY,5299
FULL-TIME WORKER,5,OTHER MAINTENANCE,10808
FULL-TIME WORKER,5,SHOPPING,4303
FULL-TIME WORKER,5,SOCIAL,1685
FULL-TIME WORKER,5,WORK,93728
FULL-TIME WORKER,5,WORK SUB-TOUR,1782
FULL-TIME WORKER,6,EATOUT,6843
FULL-TIME WORKER,6,ESCORT,12761
FULL-TIME WORKER,6,HOME,2436902
FULL-TIME WORKER,6,OTHER DISCRETIONARY,8204
FULL-TIME WORKER,6,OTHER MAINTENANCE,15649
FULL-TIME WORKER,6,SHOPPING,6062
FULL-TIME WORKER,6,SOCIAL,2234
FULL-TIME WORKER,6,WORK,184615
FULL-TIME WORKER,6,WORK SUB-TOUR,2475
FULL-TIME WORKER,7,EATOUT,8374
FULL-TIME WORKER,7,ESCORT,20987
FULL-TIME WORKER,7,HOME,2339867
FULL-TIME WORKER,7,OTHER DISCRETIONARY,10880
FULL-TIME WORKER,7,OTHER MAINTENANCE,23210
FULL-TIME WORKER,7,SHOPPING,9208
FULL-TIME WORKER,7,SOCIAL,2748
FULL-TIME WORKER,7,WORK,331074
FULL-TIME WORKER,7,WORK SUB-TOUR,3069
FULL-TIME WORKER,8,EATOUT,10164
FULL-TIME WORKER,8,ESCORT,35317
FULL-TIME WORKER,8,HOME,2188903
FULL-TIME WORKER,8,OTHER DISCRETIONARY,13582
FULL-TIME WORKER,8,OTHER MAINTENANCE,32750
FULL-TIME WORKER,8,SHOPPING,13520
FULL-TIME WORKER,8,SOCIAL,3446
FULL-TIME WORKER,8,WORK,548482
FULL-TIME WORKER,8,WORK SUB-TOUR,4133
FULL-TIME WORKER,9,EATOUT,12572
FULL-TIME WORKER,9,ESCORT,64294
FULL-TIME WORKER,9,HOME,1968022
FULL-TIME WORKER,9,OTHER DISCRETIONARY,17749
FULL-TIME WORKER,9,OTHER MAINTENANCE,43979
FULL-TIME WORKER,9,SHOPPING,20266
FULL-TIME WORKER,9,SOCIAL,5212
FULL-TIME WORKER,9,WORK,825350
FULL-TIME WORKER,9,WORK SUB-TOUR,6003
FULL-TIME WORKER,10,EATOUT,17538
FULL-TIME WORKER,10,ESCORT,104747
FULL-TIME WORKER,10,HOME,1668058
FULL-TIME WORKER,10,OTHER DISCRETIONARY,23379
FULL-TIME WORKER,10,OTHER MAINTENANCE,62997
FULL-TIME WORKER,10,SHOPPING,32414
FULL-TIME WORKER,10,SOCIAL,6809
FULL-TIME WORKER,10,WORK,1051289
FULL-TIME WORKER,10,WORK SUB-TOUR,8665
FULL-TIME WORKER,11,EATOUT,20691
FULL-TIME WORKER,11,ESCORT,105426
FULL-TIME WORKER,11,HOME,1391811
FULL-TIME WORKER,11,OTHER DISCRETIONARY,30040
FULL-TIME WORKER,11,OTHER MAINTENANCE,76203
FULL-TIME WORKER,11,SHOPPING,41721
FULL-TIME WORKER,11,SOCIAL,8122
FULL-TIME WORKER,11,WORK,1236086
FULL-TIME WORKER,11,WORK SUB-TOUR,12162
FULL-TIME WORKER,12,EATOUT,20685
FULL-TIME WORKER,12,ESCORT,82171
FULL-TIME WORKER,12,HOME,1189882
FULL-TIME WORKER,12,OTHER DISCRETIONARY,36004
FULL-TIME WORKER,12,OTHER MAINTENANCE,76271
FULL-TIME WORKER,12,SHOPPING,43103
FULL-TIME WORKER,12,SOCIAL,8976
FULL-TIME WORKER,12,WORK,1367599
FULL-TIME WORKER,12,WORK SUB-TOUR,16757
FULL-TIME WORKER,13,EATOUT,21910
FULL-TIME WORKER,13,ESCORT,56640
FULL-TIME WORKER,13,HOME,1048382
FULL-TIME WORKER,13,OTHER DISCRETIONARY,43444
FULL-TIME WORKER,13,OTHER MAINTENANCE,73622
FULL-TIME WORKER,13,SHOPPING,45632
FULL-TIME WORKER,13,SOCIAL,11753
FULL-TIME WORKER,13,WORK,1457791
FULL-TIME WORKER,13,WORK SUB-TOUR,22862
FULL-TIME WORKER,14,EATOUT,21938
FULL-TIME WORKER,14,ESCORT,40987
FULL-TIME WORKER,14,HOME,948684
FULL-TIME WORKER,14,OTHER DISCRETIONARY,48230
FULL-TIME WORKER,14,OTHER MAINTENANCE,69847
FULL-TIME WORKER,14,SHOPPING,46412
FULL-TIME WORKER,14,SOCIAL,13651
FULL-TIME WORKER,14,WORK,1508781
FULL-TIME WORKER,14,WORK SUB-TOUR,31704
FULL-TIME WORKER,15,EATOUT,21711
FULL-TIME WORKER,15,ESCORT,34249
FULL-TIME WORKER,15,HOME,891246
FULL-TIME WORKER,15,OTHER DISCRETIONARY,50518
FULL-TIME WORKER,15,OTHER MAINTENANCE,72349
FULL-TIME WORKER,15,SHOPPING,51395
FULL-TIME WORKER,15,SOCIAL,15237
FULL-TIME WORKER,15,WORK,1542246
FULL-TIME WORKER,15,WORK SUB-TOUR,46345
FULL-TIME WORKER,16,EATOUT,21596
FULL-TIME WORKER,16,ESCORT,30838
FULL-TIME WORKER,16,HOME,843811
FULL-TIME WORKER,16,OTHER DISCRETIONARY,49908
FULL-TIME WORKER,16,OTHER MAINTENANCE,72530
FULL-TIME WORKER,16,SHOPPING,55039
FULL-TIME WORKER,16,SOCIAL,16328
FULL-TIME WORKER,16,WORK,1563935
FULL-TIME WORKER,16,WORK SUB-TOUR,69857
FULL-TIME WORKER,17,EATOUT,24839
FULL-TIME WORKER,17,ESCORT,29700
FULL-TIME WORKER,17,HOME,815511
FULL-TIME WORKER,17,OTHER DISCRETIONARY,48283
FULL-TIME WORKER,17,OTHER MAINTENANCE,72820
FULL-TIME WORKER,17,SHOPPING,57422
FULL-TIME WORKER,17,SOCIAL,17650
FULL-TIME WORKER,17,WORK,1578839
FULL-TIME WORKER,17,WORK SUB-TOUR,124298
FULL-TIME WORKER,18,EATOUT,33097
FULL-TIME WORKER,18,ESCORT,30406
FULL-TIME WORKER,18,HOME,793398
FULL-TIME WORKER,18,OTHER DISCRETIONARY,46453
FULL-TIME WORKER,18,OTHER MAINTENANCE,74844
FULL-TIME WORKER,18,SHOPPING,60677
FULL-TIME WORKER,18,SOCIAL,19311
FULL-TIME WORKER,18,WORK,1581390
FULL-TIME WORKER,18,WORK SUB-TOUR,253160
FULL-TIME WORKER,19,EATOUT,40757
FULL-TIME WORKER,19,ESCORT,31158
FULL-TIME WORKER,19,HOME,778839
FULL-TIME WORKER,19,OTHER DISCRETIONARY,44022
FULL-TIME WORKER,19,OTHER MAINTENANCE,77464
FULL-TIME WORKER,19,SHOPPING,63732
FULL-TIME WORKER,19,SOCIAL,20247
FULL-TIME WORKER,19,WORK,1515357
FULL-TIME WORKER,19,WORK SUB-TOUR,372026
FULL-TIME WORKER,20,EATOUT,45931
FULL-TIME WORKER,20,ESCORT,32219
FULL-TIME WORKER,20,HOME,771405
FULL-TIME WORKER,20,OTHER DISCRETIONARY,41157
FULL-TIME WORKER,20,OTHER MAINTENANCE,79742
FULL-TIME WORKER,20,SHOPPING,64067
FULL-TIME WORKER,20,SOCIAL,20925
FULL-TIME WORKER,20,WORK,1501046
FULL-TIME WORKER,20,WORK SUB-TOUR,403086
FULL-TIME WORKER,21,EATOUT,43493
FULL-TIME WORKER,21,ESCORT,32740
FULL-TIME WORKER,21,HOME,770541
FULL-TIME WORKER,21,OTHER DISCRETIONARY,38871
FULL-TIME WORKER,21,OTHER MAINTENANCE,79103
FULL-TIME WORKER,21,SHOPPING,60768
FULL-TIME WORKER,21,SOCIAL,21321
FULL-TIME WORKER,21,WORK,1548049
FULL-TIME WORKER,21,WORK SUB-TOUR,310149
FULL-TIME WORKER,22,EATOUT,37589
FULL-TIME WORKER,22,ESCORT,33531
FULL-TIME WORKER,22,HOME,772281
FULL-TIME WORKER,22,OTHER DISCRETIONARY,37445
FULL-TIME WORKER,22,OTHER MAINTENANCE,76370
FULL-TIME WORKER,22,SHOPPING,58361
FULL-TIME WORKER,22,SOCIAL,21526
FULL-TIME WORKER,22,WORK,1588937
FULL-TIME WORKER,22,WORK SUB-TOUR,202284
FULL-TIME WORKER,23,EATOUT,34543
FULL-TIME WORKER,23,ESCORT,39601
FULL-TIME WORKER,23,HOME,779650
FULL-TIME WORKER,23,OTHER DISCRETIONARY,37025
FULL-TIME WORKER,23,OTHER MAINTENANCE,76249
FULL-TIME WORKER,23,SHOPPING,59416
FULL-TIME WORKER,23,SOCIAL,22352
FULL-TIME WORKER,23,WORK,1600488
FULL-TIME WORKER,23,WORK SUB-TOUR,135668
FULL-TIME WORKER,24,EATOUT,32480
FULL-TIME WORKER,24,ESCORT,47079
FULL-TIME WORKER,24,HOME,796854
FULL-TIME WORKER,24,OTHER DISCRETIONARY,37648
FULL-TIME WORKER,24,OTHER MAINTENANCE,75910
FULL-TIME WORKER,24,SHOPPING,62683
FULL-TIME WORKER,24,SOCIAL,23296
FULL-TIME WORKER,24,WORK,1588688
